run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
2,11,1,241,243,3,1787;1788;1789;1790,195.000,195.347,0.347,485.152,484.395,-0.757,0.000000,0.028635,0.028635,0.549180,0.988682,0.439502,-0.914939,-0.775270,0.139669,0.069000,0.046073,-0.022927,16.014,25.000,1.504,0.549180,241,25.000,1.504,-11.984959,-0.549180,0.069000,241,0.549180,0.988682,3
2,11,2,260,500,241,1788;1790;1736;1742;1778,199.420,211.461,12.042,483.519,483.268,-0.251,0.218396,0.505894,0.287498,0.999270,0.091229,-0.908041,-0.205625,-0.076159,0.129466,0.034233,0.003160,-0.031073,0.225,33.607,28.375,0.166864,305,33.607,11.828,-0.455819,0.166864,0.012106,305,0.166864,3.760589,9
2,12,1,246,247,2,1917;1918;1919;1920;1921;1922,195.000,195.161,0.161,492.525,492.805,0.280,0.000000,0.068389,0.068389,0.635179,0.981861,0.346682,3.557124,3.614351,0.057227,0.269221,0.258000,-0.011221,4.059,8.000,19.667,0.635179,246,8.000,16.727,-7.594738,-0.635179,0.269221,246,0.635179,0.981861,2
2,12,2,253,256,4,1886;1887;1888;1889;1890,196.629,197.603,0.974,497.217,494.882,-2.335,0.454110,0.540405,0.086295,0.833722,2.039055,1.205334,-0.763203,-1.940646,-1.177443,0.156013,0.078094,-0.077919,0.514,3.651,21.261,0.626418,254,3.651,20.382,-1.325548,-0.626418,0.097091,253,0.626418,1.334838,4
2,12,3,276,496,221,1880;1870;1866;1869;1864;1865;1860;1863;1859;1839;1840;1843;1844;1847;1848;1837;1838;1835;1836;1823;1824;1825;1826;1793;1794,207.482,274.753,67.271,488.446,498.177,9.731,0.918742,3.016738,2.097996,1.876379,0.072364,-1.804015,-0.891232,-0.046515,0.844717,0.058704,0.003167,-0.055537,0.290,37.634,25.893,0.346322,463,37.634,0.085,-1.804746,0.346322,0.057218,463,0.346322,4.247316,21
2,13,1,245,488,244,2033;2034;2035;2036;2037;2038;2028;2015;2016,195.000,190.102,-4.898,497.870,497.978,0.107,0.000000,-0.196929,-0.196929,0.620816,-0.000000,-0.620816,-0.302660,-0.000000,0.302660,0.026442,-0.000000,-0.026442,2.013,37.851,29.299,0.620816,245,14.000,3.891,-11.499208,-0.620816,0.029685,249,0.620816,3.643762,17
2,14,1,240,241,2,2181;2182,195.000,195.068,0.068,486.095,485.946,-0.149,0.000000,0.040047,0.040047,0.268570,0.535325,0.266755,-0.692176,-0.618695,0.073481,0.157649,0.142034,-0.015615,20.000,20.024,6.970,0.268570,240,20.000,5.596,-11.773981,-0.268570,0.157649,240,0.268570,0.535325,2
2,14,2,251,480,230,2176;2174;2168;2162;2160;2140;2126;2122;2125;2116;2121;2106;2107;2108;2109;2110;2111;2112;2115;2065;2066;2069;2070;2077;2078;2085;2086;2091;2092;2097;2098;2101;2102;2103;2104;2105,196.374,229.784,33.409,485.274,484.575,-0.699,0.386527,1.368459,0.981932,0.694879,-0.592149,-1.287027,-0.395999,0.056293,0.452292,0.124153,-0.016277,-0.140430,0.377,29.000,23.107,0.355547,252,0.406,2.231,0.072348,-0.355547,0.020992,252,0.355547,5.730300,31
2,15,1,240,240,1,2293;2294,195.000,195.000,0.000,483.092,483.092,0.000,0.000000,0.000000,0.000000,-0.207174,-0.207174,0.000000,2.283601,2.283601,0.000000,-0.210470,-0.210470,0.000000,13.000,13.000,17.256,0.207174,240,13.000,17.256,-8.766248,0.207174,0.210470,240,0.207174,0.207174,1
2,15,2,250,251,2,2267;2268;2269;2270,194.483,194.263,-0.220,489.270,489.004,-0.266,-0.525537,-0.549130,-0.023594,-0.865745,-1.190762,-0.325018,-0.974145,-0.899585,0.074559,-0.092880,-0.070764,0.022116,1.044,3.235,7.004,0.665594,250,3.235,6.622,-3.808158,0.665594,0.110455,250,0.665594,0.990612,2
2,15,3,276,480,205,2257;2258;2253;2254;2251;2252;2249;2250;2247;2229;2227;2219;2197;2201,187.167,153.051,-34.116,488.980,493.969,4.988,-0.970795,-2.016545,-1.045750,-1.221369,0.582309,1.803678,-0.071251,0.009376,0.080628,-0.050602,0.024537,0.075139,0.955,24.642,26.330,0.188436,396,24.624,14.722,-0.389451,-0.188436,0.018162,396,0.188436,4.127294,22
