piece,phase,frame,time_ms,landing_frame,x,y,velocity_x,velocity_y,angular_velocity,angle,sleeping,ground_contact,contact_width_px,contact_center_offset_px,contact_points,contact_parts,pre_velocity_x,pre_velocity_y,pre_angular_velocity,delta_velocity_x,delta_velocity_y,delta_angular_velocity,collision_normal_x,collision_normal_y,collision_depth,collision_separation,collision_pair_count,collision_contact_count,collision_support_count,collision_contact_part_count
1,falling,0,2.0,,195.000,96.616,0.00000,0.54390,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.00000,0.000000,0.00000,0.54390,0.000000,,,,,0,0,0,0
1,falling,1,7.0,,195.000,96.833,0.00000,0.64077,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.54390,0.000000,0.00000,0.09687,0.000000,,,,,0,0,0,0
1,falling,2,15.0,,195.000,97.179,0.00000,0.76914,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.64077,0.000000,0.00000,0.12837,0.000000,,,,,0,0,0,0
1,falling,3,32.0,,195.000,98.071,0.00000,1.02336,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.76914,0.000000,0.00000,0.25421,0.000000,,,,,0,0,0,0
1,falling,4,49.0,,195.000,99.284,0.00000,1.28950,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.02336,0.000000,0.00000,0.26614,0.000000,,,,,0,0,0,0
1,falling,5,65.0,,195.000,100.767,0.00000,1.55160,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.28950,0.000000,0.00000,0.26210,0.000000,,,,,0,0,0,0
1,falling,6,82.0,,195.000,102.515,0.00000,1.80971,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.55160,0.000000,0.00000,0.25811,0.000000,,,,,0,0,0,0
1,falling,7,98.0,,195.000,104.396,0.00000,2.04902,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.80971,0.000000,0.00000,0.23931,0.000000,,,,,0,0,0,0
1,falling,8,115.0,,195.000,106.646,0.00000,2.29956,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,2.04902,0.000000,0.00000,0.25054,0.000000,,,,,0,0,0,0
1,falling,9,132.0,,195.000,109.149,0.00000,2.54629,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,2.29956,0.000000,0.00000,0.24673,0.000000,,,,,0,0,0,0
1,falling,10,149.0,,195.000,111.731,0.00000,2.77505,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,2.54629,0.000000,0.00000,0.22876,0.000000,,,,,0,0,0,0
1,falling,20,316.0,,195.000,151.115,0.00000,4.97589,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,4.76669,0.000000,0.00000,0.20920,0.000000,,,,,0,0,0,0
1,falling,30,482.0,,195.000,210.934,0.00000,6.86907,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,6.68911,0.000000,0.00000,0.17995,0.000000,,,,,0,0,0,0
1,falling,40,649.0,,195.000,288.329,0.00000,8.49759,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,8.34279,0.000000,0.00000,0.15480,0.000000,,,,,0,0,0,0
1,falling,50,816.0,,195.000,380.249,0.00000,9.89066,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,9.76530,0.000000,0.00000,0.12537,0.000000,,,,,0,0,0,0
1,falling,57,933.0,,195.000,452.875,0.00000,10.75452,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,10.63459,0.000000,0.00000,0.11993,0.000000,,,,,0,0,0,0
1,falling,58,949.0,,195.000,463.921,0.00000,10.87263,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,10.75452,0.000000,0.00000,0.11811,0.000000,,,,,0,0,0,0
1,post_landing,59,968.0,59,195.000,473.151,0.00000,0.00000,0.011279,0.000000,0,1,3.000,-0.787,7,4,0.00000,10.87263,0.000000,0.45572,-10.89642,0.011279,0.000000,1.000000,1.797109,0.524000,4,7,8,4
1,post_landing,60,984.0,59,195.444,472.669,0.47348,0.00541,0.007621,0.014641,0,1,1.000,-1.496,3,2,0.00000,0.00000,0.011279,0.47348,0.00541,-0.003658,0.000000,1.000000,0.049872,0.032820,2,3,4,2
1,post_landing,61,1000.0,59,195.916,472.685,0.50996,0.01409,0.001030,0.023930,0,1,1.000,-1.945,3,2,0.47348,0.00541,0.007621,0.03649,0.00868,-0.006591,0.000000,1.000000,0.055497,0.037464,2,3,4,2
1,post_landing,62,1017.0,59,196.379,472.695,0.45942,0.01505,0.010240,0.029328,0,1,1.000,-2.206,3,2,0.50996,0.01409,0.001030,-0.05054,0.00096,0.009210,0.000000,1.000000,0.052804,0.038662,2,3,4,2
