piece,phase,frame,time_ms,landing_frame,x,y,velocity_x,velocity_y,angular_velocity,angle,sleeping,ground_contact,contact_width_px,contact_center_offset_px,contact_points,contact_parts,pre_velocity_x,pre_velocity_y,pre_angular_velocity,delta_velocity_x,delta_velocity_y,delta_angular_velocity,collision_normal_x,collision_normal_y,collision_depth,collision_separation,collision_pair_count,collision_contact_count,collision_support_count,collision_contact_part_count
26,falling,0,6.0,,195.000,96.616,0.00000,0.54390,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.00000,0.000000,0.00000,0.54390,0.000000,,,,,0,0,0,0
26,falling,1,9.0,,195.000,96.719,0.00000,0.59239,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.54390,0.000000,0.00000,0.04848,0.000000,,,,,0,0,0,0
26,falling,2,23.0,,195.000,97.388,0.00000,0.83317,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.59239,0.000000,0.00000,0.24078,0.000000,,,,,0,0,0,0
26,falling,3,40.0,,195.000,98.340,0.00000,1.08646,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.83317,0.000000,0.00000,0.25330,0.000000,,,,,0,0,0,0
26,falling,4,56.0,,195.000,99.617,0.00000,1.35165,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.08646,0.000000,0.00000,0.26518,0.000000,,,,,0,0,0,0
26,falling,5,73.0,,195.000,101.163,0.00000,1.61280,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.35165,0.000000,0.00000,0.26115,0.000000,,,,,0,0,0,0
26,falling,6,90.0,,195.000,102.857,0.00000,1.85493,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.61280,0.000000,0.00000,0.24213,0.000000,,,,,0,0,0,0
26,falling,7,107.0,,195.000,105.042,0.00000,2.12324,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.85493,0.000000,0.00000,0.26831,0.000000,,,,,0,0,0,0
26,falling,8,123.0,,195.000,107.221,0.00000,2.35806,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,2.12324,0.000000,0.00000,0.23482,0.000000,,,,,0,0,0,0
26,falling,9,140.0,,195.000,109.624,0.00000,2.58952,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,2.35806,0.000000,0.00000,0.23146,0.000000,,,,,0,0,0,0
26,falling,10,156.0,,195.000,112.420,0.00000,2.83184,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,2.58952,0.000000,0.00000,0.24232,0.000000,,,,,0,0,0,0
26,falling,20,323.0,,195.000,152.332,0.00000,5.02474,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,4.81630,0.000000,0.00000,0.20844,0.000000,,,,,0,0,0,0
26,falling,30,490.0,,195.000,212.603,0.00000,6.91109,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,6.73179,0.000000,0.00000,0.17930,0.000000,,,,,0,0,0,0
26,falling,40,657.0,,195.000,289.875,0.00000,8.52471,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,8.37950,0.000000,0.00000,0.14522,0.000000,,,,,0,0,0,0
26,falling,50,825.0,,195.000,382.643,0.00000,9.92179,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,9.78899,0.000000,0.00000,0.13280,0.000000,,,,,0,0,0,0
26,falling,58,957.0,,195.000,465.894,0.00000,10.89333,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,10.78253,0.000000,0.00000,0.11080,0.000000,,,,,0,0,0,0
26,falling,59,974.0,,195.000,477.079,0.00000,11.00933,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,10.89333,0.000000,0.00000,0.11600,0.000000,,,,,0,0,0,0
26,post_landing,60,991.0,60,195.116,485.492,0.00000,4.87905,0.000000,0.113112,0,1,3.974,-19.137,3,2,0.00000,11.00933,0.000000,0.57215,-6.13027,0.433277,0.000000,1.000000,0.562428,0.251243,2,3,4,2
26,post_landing,61,1008.0,60,196.165,487.799,0.00000,0.00000,0.000000,0.387157,0,1,2.230,4.801,2,2,0.00000,4.87905,0.000000,3.25855,-6.18660,-0.251403,0.000000,1.000000,0.329495,0.090533,2,2,4,2
26,post_landing,62,1024.0,60,199.457,485.883,3.09621,-2.27082,-0.164000,0.133169,0,1,3.965,-19.846,3,2,0.00000,0.00000,0.000000,3.09621,-2.27082,-0.164000,0.000000,1.000000,0.666723,0.291051,2,3,4,2
26,post_landing,63,1041.0,60,202.331,483.050,2.66660,-2.05398,-0.120136,-0.004511,0,0,0.000,0.000,0,0,3.09621,-2.27082,-0.164000,-0.42961,0.21685,0.043863,,,,,0,0,0,0
26,post_landing,64,1057.0,60,205.025,480.905,2.62603,-1.74102,-0.118309,-0.125882,0,0,0.000,0.000,0,0,2.66660,-2.05398,-0.120136,-0.04057,0.31296,0.001828,,,,,0,0,0,0
26,post_landing,65,1074.0,60,207.523,479.305,2.58842,-1.45085,-0.116614,-0.238440,0,0,0.000,0.000,0,0,2.62603,-1.74102,-0.118309,-0.03761,0.29017,0.001694,,,,,0,0,0,0
26,post_landing,66,1091.0,60,210.138,477.978,2.54904,-1.14707,-0.114840,-0.356254,0,0,0.000,0.000,0,0,2.58842,-1.45085,-0.116614,-0.03938,0.30378,0.001774,,,,,0,0,0,0
26,post_landing,67,1107.0,60,212.713,476.981,2.51027,-0.84791,-0.113093,-0.472275,0,0,0.000,0.000,0,0,2.54904,-1.14707,-0.114840,-0.03878,0.29916,0.001747,,,,,0,0,0,0
26,post_landing,68,1124.0,60,215.102,476.327,2.47431,-0.57053,-0.111474,-0.579871,0,0,0.000,0.000,0,0,2.51027,-0.84791,-0.113093,-0.03595,0.27737,0.001620,,,,,0,0,0,0
26,post_landing,69,1141.0,60,217.601,475.928,2.43667,-0.28014,-0.109778,-0.692491,0,0,0.000,0.000,0,0,2.47431,-0.57053,-0.111474,-0.03764,0.29039,0.001696,,,,,0,0,0,0
26,post_landing,70,1157.0,60,220.063,475.823,2.39961,0.00583,-0.108108,-0.803398,0,0,0.000,0.000,0,0,2.43667,-0.28014,-0.109778,-0.03707,0.28597,0.001670,,,,,0,0,0,0
26,post_landing,71,1174.0,60,222.346,475.988,2.36524,0.27098,-0.106559,-0.906251,0,0,0.000,0.000,0,0,2.39961,0.00583,-0.108108,-0.03437,0.26515,0.001548,,,,,0,0,0,0
26,post_landing,72,1191.0,60,224.736,476.442,2.32926,0.54857,-0.104938,-1.013906,0,0,0.000,0.000,0,0,2.36524,0.27098,-0.106559,-0.03598,0.27759,0.001621,,,,,0,0,0,0
26,post_landing,73,1207.0,60,226.952,477.123,2.29590,0.80594,-0.103435,-1.113743,0,0,0.000,0.000,0,0,2.32926,0.54857,-0.104938,-0.03336,0.25737,0.001503,,,,,0,0,0,0
26,post_landing,74,1224.0,60,229.271,478.118,2.26097,1.07539,-0.101862,-1.218242,0,0,0.000,0.000,0,0,2.29590,0.80594,-0.103435,-0.03493,0.26945,0.001574,,,,,0,0,0,0
26,post_landing,75,1241.0,60,231.555,479.384,2.22658,1.34074,-0.100312,-1.321152,0,0,0.000,0.000,0,0,2.26097,1.07539,-0.101862,-0.03439,0.26535,0.001550,,,,,0,0,0,0
26,post_landing,76,1257.0,60,233.805,480.918,2.19270,1.60206,-0.098786,-1.422496,0,0,0.000,0.000,0,0,2.22658,1.34074,-0.100312,-0.03387,0.26132,0.001526,,,,,0,0,0,0
26,post_landing,77,1274.0,60,235.891,482.602,2.16130,1.84435,-0.097372,-1.516480,0,0,0.000,0.000,0,0,2.19270,1.60206,-0.098786,-0.03140,0.24228,0.001415,,,,,0,0,0,0
26,post_landing,78,1291.0,60,238.074,484.645,2.12842,2.09800,-0.095890,-1.614853,0,0,0.000,0.000,0,0,2.16130,1.84435,-0.097372,-0.03288,0.25365,0.001481,,,,,0,0,0,0
26,post_landing,79,1307.0,60,240.225,486.945,2.09604,2.34780,-0.094432,-1.711729,0,0,0.000,0.000,0,0,2.12842,2.09800,-0.095890,-0.03238,0.24980,0.001459,,,,,0,0,0,0
26,post_landing,80,1324.0,60,242.219,489.338,2.06602,2.57940,-0.093079,-1.801571,0,0,0.000,0.000,0,0,2.09604,2.34780,-0.094432,-0.03002,0.23160,0.001352,,,,,0,0,0,0
26,post_landing,81,1341.0,60,244.306,492.124,2.03459,2.82187,-0.091663,-1.895607,0,0,0.000,0.000,0,0,2.06602,2.57940,-0.093079,-0.03143,0.24247,0.001416,,,,,0,0,0,0
26,post_landing,82,1357.0,60,246.362,495.155,2.00364,3.06066,-0.090269,-1.988213,0,0,0.000,0.000,0,0,2.03459,2.82187,-0.091663,-0.03095,0.23878,0.001394,,,,,0,0,0,0
26,post_landing,83,1374.0,60,248.268,498.226,1.97494,3.28205,-0.088976,-2.074093,0,0,0.000,0.000,0,0,2.00364,3.06066,-0.090269,-0.02870,0.22139,0.001293,,,,,0,0,0,0
26,post_landing,84,1391.0,60,250.261,500.381,1.71631,-0.01374,0.041161,-2.072641,0,1,38.948,-5.283,3,3,1.97494,3.28205,-0.088976,-0.25863,-3.29579,0.130137,0.000000,1.000000,0.360541,0.075031,3,3,6,3
26,post_landing,85,1408.0,60,251.631,499.705,1.00505,-0.64058,0.051291,-2.029634,0,1,2.236,12.168,2,2,1.71631,-0.01374,0.041161,-0.71126,-0.62684,0.010129,0.000000,1.000000,0.033520,0.031237,2,2,4,2
26,post_landing,86,1424.0,60,252.575,499.108,0.95191,-0.54594,0.043138,-1.983523,0,1,0.000,12.289,1,1,1.00505,-0.64058,0.051291,-0.05314,0.09464,-0.008153,0.000000,1.000000,0.046898,0.024775,1,1,2,1
26,post_landing,87,1441.0,60,253.515,498.619,0.87767,-0.45513,0.037277,-1.941991,0,1,0.000,11.369,1,1,0.95191,-0.54594,0.043138,-0.07424,0.09081,-0.005861,0.000000,1.000000,0.035394,0.025404,1,1,2,1
26,post_landing,88,1458.0,60,254.375,498.223,0.79363,-0.37929,0.033038,-1.905835,0,1,0.000,10.551,1,1,0.87767,-0.45513,0.037277,-0.08404,0.07584,-0.004239,0.000000,1.000000,0.034713,0.025315,1,1,2,1
26,post_landing,89,1474.0,60,255.106,497.912,0.71669,-0.31668,0.029475,-1.875541,0,1,0.000,9.856,1,1,0.79363,-0.37929,0.033038,-0.07694,0.06261,-0.003563,0.000000,1.000000,0.033077,0.023809,1,1,2,1
26,post_landing,90,1491.0,60,255.796,497.632,0.61814,-0.24102,0.029288,-1.845878,0,1,0.000,9.166,1,1,0.71669,-0.31668,0.029475,-0.09855,0.07566,-0.000187,0.000000,1.000000,0.048123,0.024404,1,1,2,1
26,post_landing,91,1508.0,60,256.403,497.390,0.55525,-0.19240,0.024609,-1.818463,0,1,0.000,8.521,1,1,0.61814,-0.24102,0.029288,-0.06288,0.04862,-0.004679,0.000000,1.000000,0.051284,0.024262,1,1,2,1
26,post_landing,92,1524.0,60,256.913,497.207,0.49051,-0.17923,0.020427,-1.796571,0,1,0.000,8.002,1,1,0.55525,-0.19240,0.024609,-0.06474,0.01317,-0.004183,0.000000,1.000000,0.043726,0.023406,1,1,2,1
26,post_landing,93,1541.0,60,257.390,497.061,0.43172,-0.13266,0.016956,-1.777582,0,1,0.000,7.548,1,1,0.49051,-0.17923,0.020427,-0.05879,0.04656,-0.003471,0.000000,1.000000,0.037013,0.025411,1,1,2,1
26,post_landing,94,1558.0,60,257.795,496.935,0.33543,-0.09884,0.018437,-1.760390,0,1,0.000,7.135,1,1,0.43172,-0.13266,0.016956,-0.09629,0.03382,0.001481,0.000000,1.000000,0.043781,0.024928,1,1,2,1
26,post_landing,95,1574.0,60,258.109,496.831,0.31441,-0.08858,0.011011,-1.745698,0,1,0.000,6.780,1,1,0.33543,-0.09884,0.018437,-0.02102,0.01026,-0.007425,0.000000,1.000000,0.037327,0.023758,1,1,2,1
26,post_landing,96,1591.0,60,258.388,496.748,0.24041,-0.05585,0.010995,-1.732806,0,1,0.000,6.468,1,1,0.31441,-0.08858,0.011011,-0.07400,0.03273,-0.000017,0.000000,1.000000,0.051609,0.023257,1,1,2,1
26,post_landing,97,1608.0,60,258.624,496.694,0.18704,-0.06405,0.007546,-1.724448,0,1,0.000,6.265,1,1,0.24041,-0.05585,0.010995,-0.05337,-0.00820,-0.003449,0.000000,1.000000,0.040292,0.024229,1,1,2,1
26,post_landing,98,1624.0,60,258.786,496.651,0.15362,-0.02632,0.004029,-1.717658,0,1,0.000,6.099,1,1,0.18704,-0.06405,0.007546,-0.03342,0.03773,-0.003517,0.000000,1.000000,0.038004,0.022797,1,1,2,1
26,post_landing,99,1641.0,60,258.918,496.631,0.10355,-0.02584,0.001170,-1.714177,0,1,0.000,6.014,1,1,0.15362,-0.02632,0.004029,-0.05007,0.00048,-0.002859,0.000000,1.000000,0.040434,0.024217,1,1,2,1
26,post_landing,100,1658.0,60,258.997,496.624,0.00752,-0.00309,0.005050,-1.712989,0,1,0.000,5.985,1,1,0.10355,-0.02584,0.001170,-0.09603,0.02275,0.003880,0.000000,1.000000,0.041676,0.024111,1,1,2,1
26,post_landing,101,1674.0,60,259.011,496.617,-0.03945,0.00882,0.003080,-1.712099,0,1,0.000,5.964,1,1,0.00752,-0.00309,0.005050,-0.04697,0.01191,-0.001970,0.000000,1.000000,0.036424,0.022933,1,1,2,1
26,post_landing,102,1691.0,60,258.976,496.625,-0.06735,0.01654,-0.001837,-1.713113,0,1,0.000,5.988,1,1,-0.03945,0.00882,0.003080,-0.02790,0.00772,-0.004917,0.000000,1.000000,0.039171,0.024326,1,1,2,1
26,post_landing,103,1708.0,60,258.892,496.643,-0.11207,0.01489,-0.004879,-1.716114,0,1,0.000,6.062,1,1,-0.06735,0.01654,-0.001837,-0.04472,-0.00165,-0.003043,0.000000,1.000000,0.041419,0.024133,1,1,2,1
26,post_landing,104,1724.0,60,258.767,496.672,-0.15932,0.04750,-0.006037,-1.720986,0,1,0.000,6.180,1,1,-0.11207,0.01489,-0.004879,-0.04724,0.03261,-0.001157,0.000000,1.000000,0.044347,0.022252,1,1,2,1
26,post_landing,105,1741.0,60,258.584,496.715,-0.19689,0.04410,-0.010161,-1.727647,0,1,0.000,6.342,1,1,-0.15932,0.04750,-0.006037,-0.03757,-0.00341,-0.004124,0.000000,1.000000,0.041908,0.024091,1,1,2,1
26,post_landing,106,1758.0,60,258.351,496.774,-0.25781,0.05638,-0.010994,-1.736806,0,1,0.000,6.565,1,1,-0.19689,0.04410,-0.010161,-0.06092,0.01229,-0.000834,0.000000,1.000000,0.040995,0.024169,1,1,2,1
26,post_landing,107,1774.0,60,258.084,496.844,-0.30845,0.08693,-0.012168,-1.747496,0,1,0.000,6.824,1,1,-0.25781,0.05638,-0.010994,-0.05064,0.03055,-0.001174,0.000000,1.000000,0.037539,0.022837,1,1,2,1
26,post_landing,108,1791.0,60,257.755,496.942,-0.35912,0.10316,-0.014691,-1.761318,0,1,0.000,7.157,1,1,-0.30845,0.08693,-0.012168,-0.05067,0.01623,-0.002523,0.000000,1.000000,0.046745,0.023675,1,1,2,1
26,post_landing,109,1808.0,60,257.370,497.059,-0.42332,0.13075,-0.015479,-1.777136,0,1,0.000,7.537,1,1,-0.35912,0.10316,-0.014691,-0.06421,0.02760,-0.000788,0.000000,1.000000,0.048848,0.023494,1,1,2,1
26,post_landing,110,1824.0,60,256.962,497.194,-0.47733,0.16362,-0.017121,-1.794955,0,1,0.000,7.963,1,1,-0.42332,0.13075,-0.015479,-0.05400,0.03287,-0.001642,0.000000,1.000000,0.034271,0.023118,1,1,2,1
26,post_landing,111,1841.0,60,256.464,497.357,-0.50419,0.17829,-0.023992,-1.814605,0,1,0.000,8.430,1,1,-0.47733,0.16362,-0.017121,-0.02687,0.01467,-0.006871,0.000000,1.000000,0.043296,0.023971,1,1,2,1
26,post_landing,112,1858.0,60,255.929,497.574,-0.59052,0.23156,-0.022472,-1.839342,0,1,0.000,9.013,1,1,-0.50419,0.17829,-0.023992,-0.08633,0.05327,0.001520,0.000000,1.000000,0.047552,0.023606,1,1,2,1
26,post_landing,113,1875.0,60,255.322,497.815,-0.63104,0.25966,-0.028354,-1.865274,0,1,0.000,9.618,1,1,-0.59052,0.23156,-0.022472,-0.04052,0.02811,-0.005881,0.000000,1.000000,0.049127,0.023470,1,1,2,1
26,post_landing,114,1891.0,60,254.702,498.094,-0.69440,0.31925,-0.029813,-1.893513,0,1,0.000,10.269,1,1,-0.63104,0.25966,-0.028354,-0.06336,0.05958,-0.001460,0.000000,1.000000,0.040565,0.022577,1,1,2,1
26,post_landing,115,1908.0,60,253.971,498.430,-0.76647,0.36920,-0.032230,-1.924914,0,1,0.000,10.984,1,1,-0.69440,0.31925,-0.029813,-0.07206,0.04995,-0.002416,0.000000,1.000000,0.048961,0.023485,1,1,2,1
26,post_landing,116,1924.0,60,253.172,498.821,-0.81173,0.42979,-0.037955,-1.959355,0,1,0.000,11.756,1,1,-0.76647,0.36920,-0.032230,-0.04527,0.06059,-0.005725,0.000000,1.000000,0.039025,0.024338,1,1,2,1
26,post_landing,117,1941.0,60,252.369,499.265,-0.87329,0.49656,-0.041337,-1.996025,0,1,0.000,12.562,1,1,-0.81173,0.42979,-0.037955,-0.06156,0.06678,-0.003382,0.000000,1.000000,0.036690,0.022910,1,1,2,1
26,post_landing,118,1958.0,60,251.454,499.831,-0.96257,0.51410,-0.045020,-2.039862,0,1,2.236,12.386,2,2,-0.87329,0.49656,-0.041337,-0.08928,0.01754,-0.003683,0.000000,1.000000,0.036510,0.031132,2,2,4,2
26,post_landing,119,1975.0,60,250.460,500.311,-0.87801,-0.00735,-0.000900,-2.087787,0,1,36.715,-6.087,2,2,-0.96257,0.51410,-0.045020,0.08457,-0.52145,0.044120,0.000000,1.000000,0.204661,0.101832,2,2,4,2
26,post_landing,120,1991.0,60,249.763,500.184,-0.45501,-0.07462,-0.003076,-2.089274,0,1,0.000,-24.414,1,1,-0.87801,-0.00735,-0.000900,0.42299,-0.06728,-0.002176,0.000000,1.000000,0.043835,0.022296,1,1,2,1
27,falling,0,6.0,,195.000,96.616,0.00000,0.54390,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.00000,0.000000,0.00000,0.54390,0.000000,,,,,0,0,0,0
27,falling,1,17.0,,195.000,97.048,0.00000,0.72119,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.54390,0.000000,0.00000,0.17729,0.000000,,,,,0,0,0,0
27,falling,2,33.0,,195.000,97.956,0.00000,0.99193,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.72119,0.000000,0.00000,0.27074,0.000000,,,,,0,0,0,0
27,falling,3,50.0,,195.000,99.138,0.00000,1.25856,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.99193,0.000000,0.00000,0.26662,0.000000,,,,,0,0,0,0
27,falling,4,66.0,,195.000,100.495,0.00000,1.50576,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.25856,0.000000,0.00000,0.24720,0.000000,,,,,0,0,0,0
27,falling,5,83.0,,195.000,102.196,0.00000,1.76457,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.50576,0.000000,0.00000,0.25881,0.000000,,,,,0,0,0,0
27,falling,6,100.0,,195.000,104.159,0.00000,2.01944,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.76457,0.000000,0.00000,0.25487,0.000000,,,,,0,0,0,0
27,falling,7,117.0,,195.000,106.240,0.00000,2.25574,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,2.01944,0.000000,0.00000,0.23631,0.000000,,,,,0,0,0,0
