run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
2,31,1,240,240,1,4649;4650,195.000,195.000,0.000,481.111,481.111,0.000,0.000000,0.000000,0.000000,0.218050,0.218050,0.000000,2.816690,2.816690,0.000000,0.458824,0.458824,0.000000,4.000,4.000,7.363,0.218050,240,4.000,7.363,-8.211232,-0.218050,0.458824,240,0.218050,0.218050,1
2,31,2,259,480,222,4553;4554;4555;4556;4559;4560;4561;4562;4565;4566;4593;4594;4595;4596;4608;4611;4612,195.996,178.257,-17.739,495.732,503.516,7.784,2.095237,1.315094,-0.780143,-0.136080,-0.000022,0.136058,1.074989,0.000049,-1.074940,0.097642,-0.000002,-0.097644,0.844,27.618,24.819,0.429263,338,2.886,15.231,-0.207687,-0.429263,0.331179,259,0.429263,4.812787,16
2,32,1,242,310,69,4779;4780;4781;4782;4771;4772,195.000,179.170,-15.830,483.991,486.269,2.278,0.000000,-0.464348,-0.464348,-0.597331,-0.990218,-0.392886,0.221797,-0.139123,-0.360920,-0.056239,0.006875,0.063113,1.028,25.996,16.943,0.690635,245,1.052,4.831,-0.014395,0.690635,0.056239,242,0.690635,2.481048,5
2,32,2,314,457,144,4771;4772;4767;4768;4765;4766;4761;4762,178.170,141.902,-36.268,486.301,504.920,18.619,-0.457402,-1.705397,-1.247994,-0.930486,-1.542267,-0.611781,-0.128815,2.457943,2.586758,0.003117,-0.095753,-0.098869,0.991,4.000,27.939,0.063064,315,2.236,4.151,0.043740,-0.063064,0.033776,320,0.063064,2.262219,7
2,32,3,460,484,25,4653;4654;4655;4656;4657;4761;4762;4765;4766;4767,140.731,137.923,-2.808,505.971,506.334,0.364,-1.778089,-1.756350,0.021738,-1.479453,0.000883,1.480336,2.330086,0.000012,-2.330074,-0.015835,0.000014,0.015848,1.168,68.248,36.478,0.179394,466,67.266,3.417,-0.414500,-0.179394,0.079187,460,0.179394,1.606342,8
2,33,1,245,247,3,4903;4904;4902,195.000,195.216,0.216,489.997,491.331,1.333,0.000000,0.081574,0.081574,0.212500,1.054253,0.841753,3.652336,0.942945,-2.709391,0.156863,0.159399,0.002536,5.000,16.110,18.139,0.426312,246,5.036,18.139,-1.043402,-0.426312,0.156863,245,0.426312,1.054253,3
2,33,2,259,261,3,4882,198.303,198.965,0.662,495.309,495.123,-0.186,0.548273,0.607751,0.059478,1.185327,1.720479,0.535151,-0.506629,-0.365629,0.141000,0.128542,0.101383,-0.027159,0.521,0.571,3.957,0.325299,260,0.549,3.129,0.072771,-0.325299,0.024415,259,0.325299,0.708831,3
2,33,3,273,500,228,4818;4820;4816;4880;4882;4902,204.003,192.414,-11.588,495.354,495.137,-0.217,0.904587,0.428289,-0.476298,1.592246,-0.698604,-2.290850,-0.871840,-0.359689,0.512151,0.078078,-0.023074,-0.101152,0.426,33.570,27.326,0.154905,274,2.996,26.119,-0.553505,0.154905,0.019186,273,0.154905,4.075818,15
2,34,1,241,241,1,5049;5050;5051;5052;5053;5054,195.000,195.000,0.000,485.562,485.562,0.000,0.000000,0.000000,0.000000,0.778010,0.778010,0.000000,0.282059,0.282059,0.000000,0.229485,0.229485,0.000000,18.000,18.000,10.145,0.778010,241,18.000,10.145,-10.787960,-0.778010,0.229485,241,0.778010,0.778010,1
2,34,2,260,263,4,4982;4983;4984,198.585,199.749,1.163,489.944,488.102,-1.842,1.057529,1.168205,0.110676,1.076298,2.274889,1.198591,-1.651349,-1.669594,-0.018245,0.173720,0.115862,-0.057858,0.907,1.782,16.130,0.700776,261,1.782,14.832,-0.142999,-0.700776,0.040662,260,0.700776,1.548082,4
2,34,3,304,500,197,4909;4910;4907;4908,221.338,272.323,50.985,486.347,487.600,1.253,2.267762,3.589288,1.321526,1.800678,1.510018,-0.290660,-0.532413,1.018438,1.550851,0.076976,0.045133,-0.031843,1.453,5.806,25.561,0.156637,304,1.534,22.196,-1.681073,0.156637,0.022712,304,0.156637,3.309031,7
2,35,1,247,488,242,5129;5130;5131;5132;5127;5128;5107;5108;5119;5120,195.000,190.304,-4.696,503.760,504.581,0.821,0.000000,-0.277547,-0.277547,0.114416,0.000765,-0.113651,-0.077419,0.000010,0.077429,0.006362,0.000047,-0.006316,0.186,29.396,29.436,0.181083,337,29.394,14.919,-0.321099,-0.181083,0.011000,337,0.181083,1.557254,18
