piece,phase,frame,time_ms,landing_frame,x,y,velocity_x,velocity_y,speed,angular_velocity,angle,sleeping,ground_contact,mass,inertia,com_offset_px,footprint_width_px,bottom_width_1px,bottom_width_2px,bottom_width_4px,bottom_width_8px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,aspect_ratio,physics_parts,triangles,regions,raw_regions,contour_vertices,pre_velocity_x,pre_velocity_y,pre_angular_velocity,delta_velocity_x,delta_velocity_y,delta_angular_velocity,collision_normal_x,collision_normal_y,collision_depth,collision_separation,collision_pair_count,collision_contact_count,collision_support_count,collision_contact_part_count,collision_contact_min_x,collision_contact_max_x,collision_contact_mean_x,collision_contact_center_offset_px,contact_min_y,contact_max_y,contact_mean_y,contact_left_offset_px,contact_right_offset_px,contact_span_from_com_px,contact_normal_angle_rad,contact_torque_proxy,contact_com_distance_px,contact_asymmetry_px
"35","falling","0","28.0","","195.000","96.616","0.00000","0.54390","0.54390","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","18.000","47.000","60.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","0.00000","0.000000","0.00000","0.54390","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","1","40.0","","195.000","97.094","0.00000","0.73725","0.73725","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","18.000","47.000","60.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","0.54390","0.000000","0.00000","0.19334","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","2","57.0","","195.000","98.019","0.00000","1.00774","1.00774","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","18.000","47.000","60.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","0.73725","0.000000","0.00000","0.27050","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","3","75.0","","195.000","99.137","0.00000","1.25854","1.25854","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","18.000","47.000","60.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","1.00774","0.000000","0.00000","0.25080","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","4","90.0","","195.000","100.589","0.00000","1.52111","1.52111","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","18.000","47.000","60.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","1.25854","0.000000","0.00000","0.26257","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","5","107.0","","195.000","102.305","0.00000","1.77968","1.77968","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","18.000","47.000","60.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","1.52111","0.000000","0.00000","0.25857","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","6","124.0","","195.000","104.158","0.00000","2.01942","2.01942","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","18.000","47.000","60.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","1.77968","0.000000","0.00000","0.23974","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","7","140.0","","195.000","106.378","0.00000","2.27041","2.27041","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","18.000","47.000","60.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","2.01942","0.000000","0.00000","0.25099","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","8","157.0","","195.000","108.852","0.00000","2.51758","2.51758","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","18.000","47.000","60.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","2.27041","0.000000","0.00000","0.24717","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","9","174.0","","195.000","111.406","0.00000","2.74676","2.74676","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","2.51758","0.000000","0.00000","0.22917","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","10","190.0","","195.000","114.361","0.00000","2.98668","2.98668","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","2.74676","0.000000","0.00000","0.23993","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","11","207.0","","195.000","117.559","0.00000","3.22296","3.22296","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","2.98668","0.000000","0.00000","0.23628","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","12","224.0","","195.000","120.784","0.00000","3.44203","3.44203","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","3.22296","0.000000","0.00000","0.21907","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","13","240.0","","195.000","124.442","0.00000","3.67138","3.67138","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","3.44203","0.000000","0.00000","0.22935","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","14","257.0","","195.000","128.331","0.00000","3.89724","3.89724","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","3.67138","0.000000","0.00000","0.22586","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","15","274.0","","195.000","132.198","0.00000","4.10665","4.10665","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","3.89724","0.000000","0.00000","0.20941","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","16","290.0","","195.000","136.527","0.00000","4.32589","4.32589","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","4.10665","0.000000","0.00000","0.21924","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","17","307.0","","195.000","141.077","0.00000","4.54180","4.54180","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","4.32589","0.000000","0.00000","0.21590","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","18","324.0","","195.000","145.558","0.00000","4.74198","4.74198","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","4.54180","0.000000","0.00000","0.20018","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","19","340.0","","195.000","150.528","0.00000","4.95155","4.95155","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","4.74198","0.000000","0.00000","0.20957","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","20","357.0","","195.000","155.711","0.00000","5.15794","5.15794","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","4.95155","0.000000","0.00000","0.20639","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","21","374.0","","195.000","160.777","0.00000","5.34929","5.34929","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","5.15794","0.000000","0.00000","0.19136","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","22","390.0","","195.000","166.362","0.00000","5.54963","5.54963","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","5.34929","0.000000","0.00000","0.20034","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","23","407.0","","195.000","172.148","0.00000","5.74692","5.74692","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","5.54963","0.000000","0.00000","0.19729","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","24","424.0","","195.000","177.775","0.00000","5.92984","5.92984","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","5.74692","0.000000","0.00000","0.18292","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","25","440.0","","195.000","183.946","0.00000","6.12134","6.12134","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","5.92984","0.000000","0.00000","0.19150","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","26","457.0","","195.000","190.310","0.00000","6.30994","6.30994","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","6.12134","0.000000","0.00000","0.18859","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","27","474.0","","195.000","196.473","0.00000","6.48479","6.48479","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","6.30994","0.000000","0.00000","0.17486","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","28","491.0","","195.000","203.204","0.00000","6.66785","6.66785","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","6.48479","0.000000","0.00000","0.18306","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","29","507.0","","195.000","210.121","0.00000","6.84813","6.84813","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","6.66785","0.000000","0.00000","0.18028","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","30","524.0","","195.000","217.219","0.00000","7.02567","7.02567","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","6.84813","0.000000","0.00000","0.17754","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","31","541.0","","195.000","224.063","0.00000","7.19027","7.19027","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","7.02567","0.000000","0.00000","0.16461","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","32","557.0","","195.000","231.507","0.00000","7.36260","7.36260","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","7.19027","0.000000","0.00000","0.17233","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","33","574.0","","195.000","238.671","0.00000","7.52238","7.52238","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","7.36260","0.000000","0.00000","0.15978","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","34","591.0","","195.000","246.451","0.00000","7.68966","7.68966","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","7.52238","0.000000","0.00000","0.16728","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","35","607.0","","195.000","254.399","0.00000","7.85439","7.85439","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","7.68966","0.000000","0.00000","0.16473","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","36","624.0","","195.000","262.514","0.00000","8.01662","8.01662","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","7.85439","0.000000","0.00000","0.16223","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","37","641.0","","195.000","270.301","0.00000","8.16703","8.16703","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","8.01662","0.000000","0.00000","0.15041","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","38","657.0","","195.000","278.732","0.00000","8.32451","8.32451","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","8.16703","0.000000","0.00000","0.15747","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","39","674.0","","195.000","287.322","0.00000","8.47958","8.47958","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","8.32451","0.000000","0.00000","0.15508","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","40","691.0","","195.000","295.549","0.00000","8.62336","8.62336","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","8.47958","0.000000","0.00000","0.14378","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","41","707.0","","195.000","304.441","0.00000","8.77389","8.77389","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","8.62336","0.000000","0.00000","0.15053","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","42","724.0","","195.000","313.485","0.00000","8.92213","8.92213","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","8.77389","0.000000","0.00000","0.14824","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","43","741.0","","195.000","322.133","0.00000","9.05958","9.05958","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","8.92213","0.000000","0.00000","0.13744","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","44","757.0","","195.000","331.465","0.00000","9.20347","9.20347","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","9.05958","0.000000","0.00000","0.14389","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","45","774.0","","195.000","340.943","0.00000","9.34517","9.34517","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","9.20347","0.000000","0.00000","0.14170","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","46","791.0","","195.000","349.994","0.00000","9.47656","9.47656","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","9.34517","0.000000","0.00000","0.13138","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","47","807.0","","195.000","359.748","0.00000","9.61411","9.61411","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","9.47656","0.000000","0.00000","0.13755","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","48","824.0","","195.000","369.640","0.00000","9.74957","9.74957","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","9.61411","0.000000","0.00000","0.13546","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","49","841.0","","195.000","379.076","0.00000","9.87516","9.87516","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","9.74957","0.000000","0.00000","0.12559","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","50","857.0","","195.000","389.232","0.00000","10.00665","10.00665","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","9.87516","0.000000","0.00000","0.13149","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","51","874.0","","195.000","399.522","0.00000","10.13613","10.13613","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","10.00665","0.000000","0.00000","0.12949","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","52","891.0","","195.000","409.324","0.00000","10.25619","10.25619","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","10.13613","0.000000","0.00000","0.12006","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","53","907.0","","195.000","419.866","0.00000","10.38188","10.38188","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","10.25619","0.000000","0.00000","0.12569","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","54","924.0","","195.000","430.535","0.00000","10.50566","10.50566","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","10.38188","0.000000","0.00000","0.12378","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","55","941.0","","195.000","440.689","0.00000","10.62042","10.62042","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","10.50566","0.000000","0.00000","0.11476","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","56","957.0","","195.000","451.599","0.00000","10.74057","10.74057","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","14.000","40.000","58.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","10.62042","0.000000","0.00000","0.12015","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","57","974.0","","195.000","462.630","0.00000","10.85889","10.85889","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","18.000","47.000","60.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","10.74057","0.000000","0.00000","0.11832","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","58","991.0","","195.000","473.120","0.00000","10.96860","10.96860","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","18.000","47.000","60.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","10.85889","0.000000","0.00000","0.10970","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
"35","falling","59","1007.0","","195.000","484.381","0.00000","11.08345","11.08345","0.000000","0.000000","0","0","3.64800","4219.988","2.161","14.000","14.000","18.000","47.000","60.000","0.000","0.000","0","0","2.1192","38","76","38","38","48","0.00000","10.96860","0.000000","0.00000","0.11485","0.000000","","","","","0","0","0","0","","","","","","","","","","","","","",""
