run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices
1,1,complete,119,58,60,4.348,1775.255,7.415,3,1,-0.787,2,1,0,0,-0.01446,0.44012,-10.82887,-0.01446,0.78328,0.4742,0.042295,16.721000000000004,1.1270000000000095,0.312548,0.019000000000005457,,0,1,88,176,88,91,83
1,2,complete,119,58,60,4.144,971.803,3.723,6,6,-0.594,4,2,0,0.02458,0,0.3501,-10.87388,-0.020071,1.2505,1.39486,0.047762,18.840000000000003,2.63900000000001,0.49727499999999997,1.91700000000003,,0,1,83,166,83,90,76
1,3,complete,121,60,60,6.218,2680.781,8.535,8,61,-10.188,22,11,0.04108,0,0,0.04108,-11.04899,0,0.56842,0.25199,0.019394,3.1260000000000048,3.6549999999999727,0.06553300000000001,3.6549999999999727,,0,1,89,178,89,93,68
1,4,complete,119,58,60,2.636,378.793,10.821,9,11,-3.944,12,6,0,0.05475,-0.008563,1.02222,-10.86451,-0.008563,0.94685,1.04758,0.119057,27.657999999999987,23.095000000000027,1.103718,2.480000000000018,,0,1,54,108,54,54,62
1,5,complete,120,59,60,4.202,918.333,0.519,9,17,8.374,16,8,0,0,0,-1.46002,-11.62905,-0.026078,1.28946,0.77834,0.112867,38.264999999999986,5.314999999999998,0.3843,5.314999999999998,,0,0,84,168,84,91,85
1,6,complete,120,59,60,4.956,1754.612,4.805,35,39,0.422,36,18,-0.05237,0,0,-0.05237,-11.79352,0.047135,1.39638,1.20186,0.06642,26.52200000000002,6.567000000000007,0.261002,6.567000000000007,,0,1,63,126,63,66,67
1,7,complete,120,59,60,4.74,1831.832,2.853,4,8,-11.103,12,6,0,0.59627,0,1.56837,-10.32965,0.035895,2.3199,1.25086,0.061004,71.445,5.034999999999968,0.639681,4.670000000000016,,0,1,102,204,102,107,84
1,8,complete,120,59,60,5.508,2566.696,2.475,5,20,-21.468,16,8,0,0.39545,0,2.98924,-10.59229,0.030313,2.39708,0.84013,0.044619,21.77000000000001,11.521000000000015,0.552414,1.6129999999999995,,0,1,68,136,68,69,57
1,9,complete,120,59,60,5.038,2670.843,2.201,5,9,-32.175,12,6,0,1.23604,0,4.19109,-9.71756,0.042266,2.64464,1.39377,0.029864,35.155,11.088000000000022,0.597386,0.18700000000001182,,0,1,78,156,78,82,79
1,10,complete,120,59,60,6.51,5147.624,3.157,50,8,23.177,2,1,0,1.14936,0,-2.00046,-9.83155,-0.05494,0.73584,1.14936,0.011525,5.841000000000008,1.336999999999989,0.09019,0.714999999999975,,0,1,97,194,97,102,84
1,11,complete,120,59,60,7.92,8547.864,7.191,25,16,1.004,2,1,-0.09799,0,-0.001601,-0.09799,-10.9536,-0.001601,0.09799,0,0.002578,0.35200000000000387,0.036000000000001364,0.008004,0.036000000000001364,,0,1,78,156,78,80,67
1,12,complete,121,60,60,3.718,2601.283,4.837,6,15,-15.227,18,9,0,0.26413,0,2.34054,-10.84555,0.03507,1.55984,0.3491,0.024057,11.513000000000005,5.718000000000018,0.356962,2.5300000000000296,,0,1,65,130,65,66,71
1,13,complete,122,61,60,4.536,3981.248,4.575,14,72,0.891,26,13,-0.00215,0,0,-0.00215,-11.15588,0,0.01121,0,0,0.27199999999999136,3.8489999999999895,0,3.8489999999999895,,0,1,57,114,57,60,65
1,14,complete,121,60,60,7.566,7101.376,6.276,25,65,-7.096,24,12,0.11323,0,0.001432,0.11323,-11.11432,0.001432,0.11323,0,0.002152,1.9710000000000036,4.988999999999976,0.019335,4.988999999999976,,0,1,71,142,71,80,78
1,15,complete,120,59,60,5.814,3593.304,4.465,13,13,17.256,2,1,0,0.44587,0,-2.4153,-10.49391,-0.031504,2.01687,0.44587,0.025234,18.461000000000013,7.239000000000033,0.446017,0,,0,1,55,110,55,55,49
1,16,complete,121,60,60,3.306,3597.108,6.323,12,15,9.308,6,3,0,0.08121,0,-1.1392,-11.04861,-0.023617,0.63242,0.09954,0.013491,6.382000000000005,2.3449999999999704,0.212713,0.6299999999999955,,0,1,49,98,49,49,48
1,17,complete,122,61,60,5.48,5629.969,2.731,19,56,8.247,32,16,-0.00043,0,0,-0.00043,-11.15645,0,0.16958,0.0434,0.005334,3.7290000000000134,5.2520000000000095,0.113956,5.2520000000000095,,0,1,58,116,58,59,60
1,18,complete,119,58,60,3.562,630.087,1.933,18,18,-2.896,8,4,0,0,0,0.53811,-11.67438,0.064698,1.45963,1.89674,0.06484,29.73599999999999,21.99799999999999,1.3142,1.1610000000000014,,0,1,86,172,86,97,82
1,19,complete,120,59,60,4.006,1049.179,2.425,8,12,8.332,12,6,0,0,0,-1.55715,-11.14896,-0.027812,1.39769,2.43367,0.073506,25.955000000000013,17.950999999999965,1.051799,2.0219999999999914,,0,1,72,144,72,73,59
1,20,complete,120,59,60,4.246,1052.603,1.069,5,27,-9.141,22,11,0,0,0,2.66952,-12.17792,-0.054446,2.02302,2.44792,0.059233,37.863,19.240999999999985,1.3065859999999998,6.050999999999988,,0,1,122,244,122,127,82
1,21,complete,121,60,60,8.592,8519.244,3.325,59,60,1.692,20,10,-0.00008,0,0,-0.00008,-11.04891,0,0.00229,0,0,0.002999999999985903,3,0,3,,0,1,50,100,50,50,44
1,22,complete,120,59,60,3.966,1328.128,2.502,5,7,0.532,8,4,0,0,0,-0.9595,-11.02293,0.037643,1.80081,0.25008,0.056361,6.548000000000002,5.688000000000045,0.742516,1.8730000000000473,,0,1,67,134,67,70,54
1,23,complete,121,60,60,3.404,1817.289,0.999,56,9,14.402,2,1,0,0.4891,0,-2.60124,-10.55901,-0.041668,0.63324,0.49532,0.011176,3.5389999999999873,1.336999999999989,0.058829,1.0769999999999982,,0,1,71,142,71,78,70
1,24,complete,121,60,60,4.054,1448.135,12.846,7,13,13.057,20,10,0,0.32141,0,-2.51816,-10.72652,-0.029247,1.98833,1.10277,0.046766,15.949999999999989,4.926000000000045,0.393567,1.4519999999999982,,0,1,66,132,66,67,62
1,25,complete,120,59,60,2.958,422.016,3.375,16,17,-4.936,30,15,0,0,0,1.97526,-11.70754,-0.026954,3.19904,1.9769,0.281256,28.807999999999993,11.213999999999999,3.156974,5.7830000000000155,,0,1,85,170,85,88,80
1,26,complete,120,59,60,4.034,1163.861,2.725,11,43,-3.504,24,12,0,0,-0.012163,0.74471,-11.42352,-0.012163,1.25604,0.59532,0.039212,24.245000000000005,5.154999999999973,0.351744,5.154999999999973,,0,1,76,152,76,82,72
1,27,complete,120,59,60,4.88,2744.433,3.428,6,9,11.794,10,5,0,0.17006,0,-1.42126,-10.76226,-0.023294,1.43482,0.4527,0.02277,36.822,5.799000000000035,0.35351,0.8860000000000241,,0,1,66,132,66,70,66
1,28,complete,120,59,60,3.352,665.675,2.082,3,30,3.727,26,13,0,0,0,0.7449,-11.36006,-0.031293,1.86789,1.1294,0.118317,24.861999999999995,11.177999999999997,1.050912,7.084000000000003,,0,0,92,184,92,95,80
1,29,complete,120,59,60,4.632,1624.548,2.816,3,23,2.358,26,13,0,0,0.013235,-0.43244,-11.10922,0.013235,1.08941,0.82825,0.08765,16.771000000000015,9.382000000000005,0.771318,5.3629999999999995,,0,1,83,166,83,91,70
1,30,complete,120,59,60,3.614,888.625,5.169,11,11,6.887,4,2,0,0,-0.007046,-1.29023,-11.22554,-0.007046,2.00693,1.04132,0.063622,46.785,19.915999999999997,1.106642,0.46100000000001273,,0,1,61,122,61,63,64
1,31,complete,120,59,60,3.292,592.235,0.868,7,7,-6.863,4,2,0,0.10358,0,2.74384,-10.82928,-0.12244,1.69769,0.67854,0.046958,28.45599999999999,1.5540000000000305,0.501734,1.5540000000000305,,0,1,58,116,58,65,67
