run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_points,contact_parts,landing_angle,landing_pre_vx,landing_pre_vy,landing_pre_angular_velocity,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_parts_detail,landing_contact_offsets_xy_px,landing_contact_torque_proxies,landing_dynamic_body_count,landing_other_dynamic_body_ids,narrow_landing_evaluated,narrow_landing_contact_width_px,narrow_landing_contact_source,narrow_landing_contact_offset_px,narrow_landing_angular_before,narrow_landing_angular_delta,narrow_landing_angular_after,narrow_landing_width_condition,narrow_landing_offset_condition,narrow_landing_delta_condition,narrow_landing_correction,narrow_landing_correction_applied
1,31,complete,120,59,60,3.292,592.235,0.868,7,4,2,0,0,10.95496,0,0.26451,0.97213,0,0.26451,-9.98283,0.260493,0.78656,3.178,0.187743,9.913999999999987,21.913999999999987,1.783452,0,,0,1,58,116,58,65,67,-10.363,-3.363,1.570796,-6.863305,2355;2355;2356;2356,-3.363:38.914;-10.363:38.914;-5.363:39.914;-9.363:39.914,-3.363305;-10.363305;-5.363305;-9.363305,1,,1,24.738,geometry-edge,4.694,0.000000,-0.000000,-0.000000,0,0,0,0.000000,0
1,32,complete,128,67,60,2.092,204.507,2.907,1,3,2,-2.150088,-0.24347,2.62937,-0.272,1.17812,-0.63277,-0.052626,1.4216,-3.26214,0.219373,1.80051,2.6644,0.07697,26.083999999999975,16.406000000000006,0.53115,3.646000000000015,,0,1,65,130,65,69,61,-28.425,-27.588,1.570796,-28.006747,2359;2359;2360,-28.425:27.726;-27.588:27.178;-27.588:27.178,-28.425172;-27.588322;-27.588322,1,,1,66.283,geometry-edge,3.921,0.000001,-0.000000,0.000001,0,0,0,0.000000,0
1,33,complete,122,61,60,4.174,3360.447,4.337,18,1,1,0.0448,0,11.10984,0,0,0.40249,0,1.29419,-10.70736,0.070227,1.63715,0.98243,0.069159,25.546999999999997,5.0260000000000105,0.9883120000000001,0,,0,1,60,120,60,61,58,-15.812,-15.812,1.570796,-15.811857,2485,-15.812:30.350,-15.811857,1,,1,0.426,geometry-edge,15.701,-0.009929,0.000653,-0.009276,1,1,0,0.000000,0
1,34,complete,128,67,60,5.678,3952.389,3.007,18,1,1,0.982578,1.07067,1.80729,0.12414,1.66418,-1.37759,0.075081,0.59351,-3.18488,-0.04906,1.88775,1.37759,0.075081,45.605999999999995,5.065999999999974,1.3071310000000003,5.065999999999974,,0,1,74,148,74,79,73,17.568,17.568,1.570796,17.568309,2526,17.568:30.178,17.568309,1,,1,1.609,geometry-edge,24.239,0.001795,-0.000964,0.000831,1,1,0,0.000000,0
1,35,complete,125,64,60,3.648,4219.988,2.161,14,1,1,-0.101263,-0.712,0.39019,-0.040196,-0.70983,0.33545,-0.04166,0.00218,-0.05474,-0.001463,0.71238,0.64786,0.042662,5.5020000000000095,2.589999999999975,0.32259000000000004,1.978999999999985,,0,1,38,76,38,38,48,8.052,8.052,1.570796,8.052066,2601,8.052:17.039,8.052066,1,,1,0.289,geometry-edge,29.215,-0.002455,0.000856,-0.001599,1,1,0,0.000000,0
1,36,complete,120,59,60,4.756,2213.019,1.122,5,2,1,0.040575,0,10.98221,0,0.28078,3.69378,0,0.28078,-7.28844,0.169361,1.60964,3.69378,0.079095,22.301999999999992,20.165999999999997,0.871985,0,,0,1,63,126,63,63,48,-22.63,-19.632,1.570796,-21.131199,2666;2666,-19.632:39.244;-22.630:39.123,-19.632433;-22.629964,1,,1,41.719,geometry-edge,2.485,-0.000000,0.000000,0.000000,0,0,0,0.000000,0
1,37,complete,120,59,60,3.776,957.905,2.374,13,1,1,-0.081681,0,10.95496,0,0,3.04625,0,-0.40417,-7.90871,-0.302386,0.93323,3.94015,0.297786,24.021000000000015,16.350000000000023,2.257738,0,,0,1,71,142,71,83,62,12.835,12.835,1.570796,12.834593,2738,12.835:41.209,12.834593,1,,1,33.295,geometry-edge,5.190,-0.000000,0.000000,0.000000,0,1,0,0.000000,0
