run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
1,1,1,242,244,3,4;5;6;8;13,195.000,196.307,1.307,474.052,472.727,-1.326,0.000000,-0.088007,-0.088007,1.903473,3.053023,1.149550,-0.220616,-0.229877,-0.009262,-0.093712,-0.230879,-0.137167,1.084,11.000,3.423,1.903473,242,11.000,0.213,-11.184080,-1.903473,0.159026,243,1.903473,3.431366,3
1,1,2,274,275,2,54,217.839,218.493,0.654,478.052,477.770,-0.282,-1.716342,-1.753253,-0.036912,2.574046,2.265674,-0.308372,-1.224495,-1.148978,0.075517,-0.145308,-0.116420,0.028887,0.983,0.989,7.990,0.308372,275,0.983,6.401,0.075517,0.308372,0.061847,274,0.308372,0.473631,2
1,1,3,329,333,5,11,246.152,247.453,1.301,487.754,488.880,1.127,-3.174501,-3.262266,-0.087764,1.736980,0.408305,-1.328674,1.383270,0.651951,-0.731319,-0.108919,-0.056873,0.052046,4.031,4.091,16.186,0.436605,333,4.091,16.186,-0.198092,0.436605,0.017182,331,0.436605,1.447599,5
1,1,4,336,484,149,11;24;60;35;47;50,247.763,224.263,-23.500,489.526,498.264,8.738,-3.305442,-4.199122,-0.893680,0.289752,-0.000000,-0.289752,0.795300,-0.000000,-0.795300,-0.049769,-0.000000,0.049769,0.283,59.058,40.218,0.231888,447,3.990,40.191,-0.050929,-0.231888,0.053498,445,0.231888,3.872513,14
1,2,1,238,480,243,99;111;98;175,195.000,239.731,44.731,476.414,495.526,19.112,0.000000,1.171986,1.171986,0.157034,2.113190,1.956156,-0.009752,0.876469,0.886221,0.019473,0.084165,0.064692,0.000,17.020,29.204,0.222360,477,0.897,21.971,-0.857778,-0.222360,0.019473,238,0.222360,2.617226,10
1,3,1,244,484,241,184;186;189;190,195.000,193.371,-1.629,488.971,488.228,-0.743,0.000000,-0.037958,-0.037958,-0.045591,0.000000,0.045591,0.001694,0.000000,-0.001694,0.000646,-0.000000,-0.000646,7.000,60.000,16.951,0.094120,268,59.071,8.977,-0.177444,-0.094120,0.010761,268,0.094120,0.900620,4
1,4,1,240,480,241,272;280;309;273;322,195.000,237.605,42.605,476.030,498.870,22.840,0.000000,1.079241,1.079241,0.149516,0.000009,-0.149507,-0.044599,-0.000003,0.044596,0.078717,0.000000,-0.078717,0.510,64.411,37.189,0.223637,411,0.895,25.286,-0.105900,0.223637,0.097512,404,0.223637,5.431973,13
1,5,1,239,240,2,327;340,195.000,194.933,-0.067,480.886,480.790,-0.095,0.000000,-0.065285,-0.065285,-0.263885,-0.388284,-0.124399,1.041729,1.108578,0.066849,-0.257002,-0.236674,0.020328,5.055,9.000,9.977,0.263885,239,9.000,8.374,-9.991272,0.263885,0.257002,239,0.263885,0.388284,2
1,5,2,251,251,1,325,193.891,193.891,0.000,484.869,484.869,0.000,-0.700542,-0.700542,0.000000,-0.552690,-0.552690,0.000000,0.327297,0.327297,0.000000,-0.207824,-0.207824,0.000000,2.938,2.938,2.372,0.178667,251,2.938,2.372,-1.420722,0.178667,0.020157,251,0.178667,0.178667,1
1,5,3,281,480,200,382;392;363;372;377;407;408,189.971,194.238,4.267,494.720,499.131,4.411,-2.174595,-1.989858,0.184737,-0.410425,0.000000,0.410425,0.329633,-0.000000,-0.329633,-0.126196,0.000000,0.126196,0.000,40.311,26.349,0.218925,363,40.311,6.757,-1.369676,0.218925,0.067784,282,0.218925,3.936114,13
