run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,solver_delta_angular,correction_delta_angular,total_delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
2,36,1,1,239,START,8083;8086,5.000,19.524,0.000000,0.166907,0.166907,11.043133,4.460885,-6.582247,0.000000,0.161910,0.161910,0.259057,-0.097146,0.161910,-6.582247,-0.166907,195.000,0.000000,0.000,0.000000,4,4
2,36,1,2,240,PART_CHANGE+WIDTH_CHANGE,8083,3.036,21.039,0.166907,0.249079,0.082172,4.460885,3.721854,-0.739031,0.161910,0.171639,0.009729,0.025632,-0.015903,0.009729,-0.739031,-0.082172,195.040,0.038719,0.040,0.038719,2,2
2,36,1,3,241,RESPONSE,8083,3.072,22.707,0.249079,0.382164,0.133085,3.721854,3.596121,-0.125733,0.000000,0.064610,0.064610,0.168252,-0.103642,0.064610,-0.125733,-0.133085,195.103,0.082319,0.103,0.082319,1,2
2,36,1,4,242,RESPONSE,8083,3.084,23.324,0.382164,0.634954,0.252790,3.596121,2.371813,-1.224309,0.064610,0.080813,0.016203,0.042030,-0.025828,0.016203,-1.224309,-0.252790,195.200,0.098732,0.200,0.098732,2,2
2,36,1,5,243,RESPONSE,8083,3.098,24.086,0.634954,0.898002,0.263048,2.371813,1.922147,-0.449666,0.080813,0.083965,0.003152,0.003152,0.000000,0.003152,-0.449666,-0.263048,195.362,0.119260,0.362,0.119260,1,2
2,36,1,6,244,RESPONSE,8083,3.111,24.868,0.898002,1.206314,0.308312,1.922147,1.705152,-0.216994,0.083965,0.072932,-0.011033,-0.011033,0.000000,-0.011033,-0.216994,-0.308312,195.590,0.140589,0.590,0.140589,1,2
2,36,1,7,245,RESPONSE,8083,3.121,25.538,0.249079,1.411193,1.162114,1.705152,1.586010,-0.119143,0.000000,0.025616,0.025616,0.065670,-0.040054,0.025616,-0.119143,-1.162114,195.896,0.159116,0.896,0.159116,1,2
2,36,1,8,249,RESPONSE,8083,3.137,26.854,0.249079,1.472515,1.223436,1.074831,1.108956,0.034126,0.000000,0.017356,0.017356,0.044256,-0.026900,0.017356,0.034126,-1.223436,197.368,0.196273,2.368,0.196273,1,2
2,36,1,9,253,RESPONSE,8083,3.148,27.953,0.249079,1.380842,1.131764,1.028507,1.054424,0.025917,0.000000,0.015691,0.015691,0.039869,-0.024178,0.015691,0.025917,-1.131764,198.793,0.228110,3.793,0.228110,1,2
2,36,1,10,257,RESPONSE,8083,3.156,28.927,0.249079,1.275034,1.025955,0.980721,1.031784,0.051063,0.000000,0.014904,0.014904,0.037783,-0.022879,0.014904,0.051063,-1.025955,200.083,0.257062,5.083,0.257062,1,2
2,36,1,11,278,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,8082;8083;8089,12.075,30.620,1.346608,1.508671,0.162063,1.608762,1.359857,-0.248905,0.047811,0.054338,0.006527,0.006527,0.000000,0.006527,-0.248905,-0.162063,206.751,0.462145,11.751,0.462145,3,6
2,36,1,12,279,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,8082;8089,3.583,26.720,1.508671,1.509971,0.001300,1.359857,1.398011,0.038154,0.054338,0.055035,0.000696,0.000696,0.000000,0.000696,0.038154,-0.001300,207.112,0.475139,12.112,0.475139,2,4
2,36,1,13,280,PART_CHANGE+WIDTH_CHANGE,8089,0.469,25.511,1.509971,1.511016,0.001046,1.398011,1.435722,0.037711,0.055035,0.055783,0.000748,0.000748,0.000000,0.000748,0.037711,-0.001046,207.473,0.488300,12.473,0.488300,1,2
2,36,1,14,295,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,8089;8102;8104,11.289,25.610,1.418043,1.640691,0.222647,2.083119,1.640388,-0.442730,0.067419,0.079503,0.012084,0.012084,0.000000,0.012084,-0.442730,-0.222647,213.033,0.718763,18.033,0.718763,3,6
2,36,1,15,296,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,8102;8104,2.086,21.404,1.640691,1.620186,-0.020504,1.640388,1.691570,0.051182,0.079503,0.080419,0.000916,0.000916,0.000000,0.000916,0.051182,0.020504,213.450,0.738959,18.450,0.738959,2,4
2,36,1,16,298,PART_CHANGE+WIDTH_CHANGE,8102;8104;8106,3.532,21.490,1.598472,1.613868,0.015396,1.743113,1.717556,-0.025557,0.081358,0.084097,0.002739,0.002739,0.000000,0.002739,-0.025557,-0.015396,214.267,0.780054,19.267,0.780054,3,6
2,36,1,17,299,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,8104;8106;8136;8138;8140;8143;8144,40.311,2.091,1.613868,0.905452,-0.708416,1.717556,-0.675159,-2.392716,0.084097,0.047159,-0.036939,-0.036939,0.000000,-0.036939,-2.392716,0.708416,214.677,0.801417,19.677,0.801417,7,14
