run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,solver_delta_angular,correction_delta_angular,total_delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
2,6,1,1,239,START,5906,11.000,10.578,0.000000,0.106551,0.106551,11.002569,1.185908,-9.816662,0.000000,0.227453,0.227453,0.227453,0.000000,0.227453,-9.816662,-0.106551,195.000,0.000000,0.000,0.000000,2,2
2,6,1,2,240,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5894,2.106,14.697,0.106551,0.206704,0.100153,1.185908,-1.591282,-2.777190,0.227453,0.188374,-0.039079,-0.130264,0.091185,-0.039079,-2.777190,-0.100153,195.025,0.054392,0.025,0.054392,2,2
2,6,1,3,241,RESPONSE,5894,2.194,12.704,0.206704,0.426283,0.219579,0.000000,-1.983078,-1.983078,0.000000,0.059033,0.059033,0.142910,-0.083878,0.059033,-1.983078,-0.219579,195.078,0.102244,0.078,0.102244,2,2
2,6,2,1,305,START,5890,1.397,20.050,0.336360,0.419841,0.083480,2.341647,1.642670,-0.698977,0.046580,0.056698,0.010118,0.033727,-0.023609,0.010118,-0.698977,-0.083480,201.136,0.941139,0.000,0.000000,1,2
2,6,2,2,306,RESPONSE,5890,1.394,20.604,0.419841,0.585272,0.165432,1.642670,1.302826,-0.339844,0.056698,0.061732,0.005034,0.005034,0.000000,0.005034,-0.339844,-0.165432,201.242,0.955542,0.107,0.014403,1,2
2,6,2,3,307,RESPONSE,5890,1.390,21.203,0.585272,0.816412,0.231140,1.302826,1.102212,-0.200614,0.061732,0.052034,-0.009698,-0.009698,0.000000,-0.009698,-0.200614,-0.231140,201.391,0.971224,0.255,0.030084,1,2
2,6,2,4,308,RESPONSE,5890,1.386,21.703,0.816412,0.968116,0.151704,1.102212,0.993082,-0.109130,0.052034,0.045873,-0.006161,-0.006161,0.000000,-0.006161,-0.109130,-0.151704,201.598,0.984442,0.463,0.043302,1,2
2,6,2,5,353,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,5890;5891;5938,62.057,7.923,1.413921,1.296975,-0.116946,2.531018,-0.000437,-2.531454,0.065590,0.000548,-0.065043,-0.065043,0.000000,-0.065043,-2.531454,0.116946,217.420,1.544753,16.284,0.603614,5,6
2,6,2,6,354,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5938,2.999,21.604,1.296975,1.170143,-0.126832,-0.000437,-0.031373,-0.030937,0.000548,0.001984,0.001436,0.001436,0.000000,0.001436,-0.030937,0.126832,217.730,1.544884,16.595,0.603745,2,2
2,6,2,7,356,RESPONSE,5938,2.999,21.572,1.024693,0.872714,-0.151979,-0.074551,-0.128533,-0.053983,0.004280,0.006388,0.002109,0.002109,0.000000,0.002109,-0.053983,0.151979,218.255,1.546382,17.119,0.605242,1,2
2,6,2,8,386,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5890;5891;5938,62.068,7.719,-0.254566,-0.158190,0.096376,0.346499,-0.000284,-0.346784,-0.017135,-0.000286,0.016849,0.016849,0.000000,0.016849,-0.346784,-0.096376,219.278,1.534920,18.142,0.593781,5,6
2,6,2,9,387,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5890;5891,2.035,37.734,-0.158190,-0.080691,0.077499,-0.000284,0.021342,0.021626,-0.000286,0.000345,0.000631,0.000631,0.000000,0.000631,0.021626,-0.077499,219.237,1.534848,18.102,0.593708,4,4
2,6,2,10,391,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5890;5891;5938,62.066,7.752,0.068746,0.013076,-0.055670,0.122165,-0.003739,-0.125904,0.003248,0.000487,-0.002761,-0.002761,0.000000,-0.002761,-0.125904,0.055670,219.249,1.536498,18.113,0.595359,4,6
2,7,1,1,240,START,5955;5961,4.000,13.103,0.000000,0.209599,0.209599,10.995816,2.833911,-8.161905,0.000000,0.144990,0.144990,0.250396,-0.105406,0.144990,-8.161905,-0.209599,195.000,0.000000,0.000,0.000000,4,4
2,7,1,2,241,PART_CHANGE+WIDTH_CHANGE,5955,2.035,14.688,0.209599,0.325619,0.116020,2.833911,2.204918,-0.628994,0.000000,0.046737,0.046737,0.155790,-0.109053,0.046737,-0.628994,-0.116020,195.053,0.036831,0.053,0.036831,2,2
2,7,1,3,242,RESPONSE,5955,2.046,15.195,0.325619,0.555127,0.229508,2.204918,1.035790,-1.169128,0.046737,0.066578,0.019841,0.019841,0.000000,0.019841,-1.169128,-0.229508,195.136,0.048703,0.136,0.048703,2,2
2,7,1,4,243,RESPONSE,5955,2.061,15.913,0.555127,0.789389,0.234262,1.035790,0.798780,-0.237010,0.066578,0.051836,-0.014742,-0.014742,0.000000,-0.014742,-0.237010,-0.234262,195.277,0.065616,0.277,0.065616,1,2
2,7,1,5,244,RESPONSE,5955,2.072,16.469,0.789389,0.955387,0.165998,0.798780,0.642347,-0.156433,0.051836,0.041962,-0.009874,-0.009874,0.000000,-0.009874,-0.156433,-0.165998,195.477,0.078783,0.477,0.078783,1,2
2,7,1,6,245,RESPONSE,5955,2.081,16.917,0.209599,1.051092,0.841493,0.642347,0.575075,-0.067272,0.000000,0.010941,0.010941,0.036471,-0.025529,0.010941,-0.067272,-0.841493,195.720,0.089443,0.720,0.089443,1,2
2,7,1,7,270,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5955;5958,42.720,4.341,1.297343,1.175297,-0.122045,0.848819,-0.075955,-0.924775,0.037218,0.005867,-0.031350,-0.031350,0.000000,-0.031350,-0.924775,0.122045,202.835,0.281205,7.835,0.281205,2,4
2,7,1,8,271,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5958,3.160,15.382,1.175297,1.037969,-0.137329,-0.075955,-0.175735,-0.099780,0.005867,0.011869,0.006001,0.006001,0.000000,0.006001,-0.099780,0.137329,203.134,0.282696,8.134,0.282696,1,2
2,7,1,9,348,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5955;5958,42.718,4.097,-0.507744,-0.398062,0.109682,0.275085,-0.069563,-0.344647,-0.017692,-0.003224,0.014468,0.014468,0.000000,0.014468,-0.344647,-0.109682,206.418,0.274801,11.418,0.274801,2,4
2,7,1,10,350,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5955,2.196,24.292,-0.330638,-0.303679,0.026960,-0.097964,-0.092548,0.005415,-0.004052,-0.002891,0.001161,0.001161,0.000000,0.001161,0.005415,-0.026960,206.243,0.273061,11.243,0.273061,1,2
2,7,1,11,361,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5955;5958,42.718,4.078,-0.039948,0.002728,0.042676,0.069174,0.013352,-0.055823,0.003892,-0.000460,-0.004352,-0.004352,0.000000,-0.004352,-0.055823,-0.042676,205.773,0.274296,10.773,0.274296,2,4
2,7,1,12,404,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5955,2.195,24.283,0.009606,0.034171,0.024565,-0.001483,0.017044,0.018527,-0.001069,-0.000619,0.000449,0.000449,0.000000,0.000449,0.018527,-0.024565,205.797,0.272837,10.797,0.272837,1,2
2,7,1,13,410,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5955;5958,42.718,4.067,0.168613,0.116539,-0.052074,0.096641,0.004168,-0.092473,0.002027,0.000749,-0.001278,-0.001278,0.000000,-0.001278,-0.092473,0.052074,205.947,0.274009,10.947,0.274009,2,4
2,7,1,14,426,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5955,2.195,24.274,0.007568,0.013404,0.005837,-0.012608,0.009872,0.022480,-0.000416,0.001679,0.002094,0.002094,0.000000,0.002094,0.022480,-0.005837,206.040,0.272597,11.040,0.272597,1,2
2,7,1,15,429,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5955;5958,42.718,4.062,0.049733,0.027246,-0.022487,0.072722,-0.002788,-0.075510,0.002262,0.000265,-0.001996,-0.001996,0.000000,-0.001996,-0.075510,0.022487,206.064,0.273888,11.064,0.273888,2,4
2,8,1,1,242,START,6059;6060;6062,6.000,24.468,0.000000,0.199898,0.199898,11.036360,5.803259,-5.233101,0.000000,0.198373,0.198373,0.264498,-0.066124,0.198373,-5.233101,-0.199898,195.000,0.000000,0.000,0.000000,6,6
2,8,1,2,243,PART_CHANGE+OFFSET_CHANGE,6059;6060,5.042,26.822,0.199898,0.324848,0.124950,5.803259,5.303946,-0.499313,0.198373,0.215503,0.017129,0.017129,0.000000,0.017129,-0.499313,-0.124950,195.048,0.047438,0.048,0.047438,4,4
2,8,1,3,244,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6059,2.089,29.364,0.324848,0.442068,0.117220,5.303946,5.351518,0.047572,0.215503,0.204952,-0.010550,-0.010550,0.000000,-0.010550,0.047572,-0.117220,195.125,0.098973,0.125,0.098973,2,2
2,8,2,1,252,START,6085;6095;6110;6120;6123;6124,24.674,2.045,0.430367,1.692900,1.262533,5.700045,-1.620963,-7.321008,0.199527,0.060932,-0.138595,-0.138595,0.000000,-0.138595,-7.321008,-1.262533,196.012,0.509943,0.000,0.000000,8,12
2,8,2,2,253,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6120;6123,2.733,9.894,1.692900,1.631306,-0.061594,-1.620963,-1.548461,0.072502,0.060932,0.064170,0.003238,0.003238,0.000000,0.003238,0.072502,0.061594,196.417,0.524514,0.405,0.014571,2,4
2,8,3,1,289,START,6109,0.875,0.853,1.430084,1.470633,0.040549,0.926801,0.071631,-0.855170,0.056254,0.055526,-0.000728,-0.000728,0.000000,-0.000728,-0.855170,-0.040549,210.144,1.064509,0.000,0.000000,1,2
2,8,3,2,325,PART_CHANGE+WIDTH_CHANGE,6108;6109,3.997,13.151,1.570256,1.579838,0.009582,0.847003,0.825003,-0.022000,0.056680,0.058276,0.001596,0.001596,0.000000,0.001596,-0.022000,-0.009582,223.902,1.532134,13.758,0.467625,3,4
2,8,3,3,327,PART_CHANGE+WIDTH_CHANGE,6108;6109;6125,6.000,12.950,1.580602,1.623671,0.043069,0.855273,0.728272,-0.127001,0.058828,0.060778,0.001951,0.001951,0.000000,0.001951,-0.127001,-0.043069,224.705,1.561882,14.561,0.497373,5,6
