run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_span_from_com_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_com_distance_px,landing_contact_asymmetry_px
2,31,complete,133,72,60,3.292,592.235,0.868,7,0,24.539,1,1,0.40354,-0.43377,0.015925,-0.03158,-0.18941,-0.062767,0.94543,0.55272,0.052854,12.508999999999986,4.560999999999979,0.6691960000000001,0.5459999999999923,,0,1,58,116,58,65,67,24.539,24.539,24.539,1.570796,24.539051,24.539,24.539
2,32,complete,122,61,60,2.092,204.507,2.907,1,0,3.817,1,1,-0.43476,0.97463,-0.244214,-0.24612,-0.48111,0.064527,1.44288,2.34084,0.244214,12.418999999999983,20.148000000000025,1.3985309999999997,0,,0,1,65,130,65,69,61,3.817,3.817,3.817,1.570796,3.817458,3.817,3.817
2,33,complete,122,61,60,4.174,3360.447,4.337,18,11.041,-12.534,2,2,0,0.91069,0,1.77548,-10.20584,0.128618,2.60037,1.50646,0.10118,30.871999999999986,8.744000000000028,1.1667049999999999,4.882000000000005,,0,1,60,120,60,61,58,-18.054,-7.014,18.054,1.570796,-12.533777,12.534,12.534
2,34,complete,121,60,60,5.678,3952.389,3.007,18,20,-10.145,10,5,0,0.02897,0,1.14386,-10.97336,0.139692,2.33166,1.09709,0.078138,39.480999999999995,6.877999999999986,1.224158,0.160000000000025,,0,1,74,148,74,79,73,-20.145,-0.145,20.145,1.570796,-10.145298,10.145,10.145
2,35,complete,122,61,60,3.648,4219.988,2.161,14,0,6.963,1,1,0,0.49551,0,-0.62951,-10.72744,-0.071159,1.07987,1.10556,0.066646,10.665999999999997,6.0049999999999955,0.58886,4.9220000000000255,,0,1,38,76,38,38,48,6.963,6.963,6.963,1.570796,6.96336,6.963,6.963
2,36,complete,125,64,60,4.756,2213.019,1.122,5,0,14.588,1,1,0.37432,-0.25379,0.0174,-0.0387,-5.40624,-0.206572,0.66455,0.5762,0.033836,4.603999999999985,3.0639999999999645,0.224012,0.6119999999999663,,0,1,63,126,63,63,48,14.588,14.588,14.588,1.570796,14.587815,14.588,14.588
2,37,complete,126,65,60,3.776,957.905,2.374,13,0,-10.798,1,1,-0.8639,-0.30383,-0.026259,0.13314,-3.93996,0.170698,0.8639,0.34113,0.034337,5.23599999999999,2.462000000000046,0.2534860000000001,1.2060000000000173,,0,1,71,142,71,83,62,-10.798,-10.798,10.798,1.570796,-10.797592,10.798,10.798
