run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,solver_delta_angular_velocity,correction_delta_angular_velocity,total_delta_angular_velocity,decomposition_residual,decomposition_consistent,observed_delta_angular_velocity,observed_vs_event_residual,observed_vs_total_residual,observed_consistent,start_pre_angular_velocity,start_solver_delta_angular_velocity,start_correction_delta_angular_velocity,start_total_delta_angular_velocity,sum_solver_delta_angular_including_start,sum_correction_delta_angular_including_start,sum_total_delta_angular_including_start,inclusive_decomposition_residual,inclusive_consistent,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
1,31,1,240,241,2,2305;2316;2322,195.000,195.099,0.099,482.111,481.526,-0.585,0.000000,0.062994,0.062994,0.411993,0.515780,0.103787,0.434705,0.499806,0.065102,0.263422,0.172227,-0.091195,0.239425,-0.067198,0.172227,0.263422,0,-0.091195,0.000000,-0.263422,0,0.000000,0.263422,0.000000,0.263422,0.502847,-0.067198,0.435649,0.263422,0,4.055,9.000,9.830,0.515780,241,4.055,9.830,0.065102,-0.515780,0.263422,240,0.515780,0.927773,2
1,31,2,283,524,242,2356;2338;2352;2339,200.093,191.324,-8.768,501.184,503.524,2.341,1.730573,1.316459,-0.414114,0.479054,-0.000000,-0.479054,-0.213875,-0.000000,0.213875,0.031482,0.000000,-0.031482,-0.031482,0.000000,-0.031482,0.000000,1,-0.031482,0.000000,0.000000,1,0.147684,-0.116310,0.000108,-0.116202,-0.147792,0.000108,-0.147684,0.000000,1,0.961,27.613,16.525,0.173761,405,24.737,4.684,-0.484807,-0.173761,0.116202,283,0.173761,3.273920,10
1,32,1,241,241,1,2366,195.000,195.000,0.000,482.991,482.991,0.000,0.000000,0.000000,0.000000,-0.138110,-0.138110,0.000000,1.174415,1.174415,0.000000,-0.313063,-0.313063,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0.000000,0.000000,1,0.000000,-0.333969,0.020906,-0.313063,-0.333969,0.020906,-0.313063,0.000000,1,1.000,1.000,3.859,0.138110,241,1.000,3.859,-9.875443,0.138110,0.313063,241,0.138110,0.138110,1
1,32,2,250,250,1,2364,194.697,194.697,0.000,486.134,486.134,0.000,-0.686792,-0.686792,0.000000,-0.298149,-0.298149,0.000000,0.899433,0.899433,0.000000,-0.273200,-0.273200,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0.000000,0.000000,1,-0.303885,0.031999,-0.001314,0.030685,0.031999,-0.001314,0.030685,0.000000,1,2.181,2.181,3.677,0.164087,250,2.181,3.677,-0.783459,0.164087,0.030685,250,0.164087,0.164087,1
1,32,3,272,468,197,2359;2360;2364;2371;2376;2388,193.129,204.899,11.770,494.319,506.335,12.016,-2.123752,-1.755764,0.367988,-0.243675,0.000012,0.243687,1.257238,0.000002,-1.257237,-0.163376,0.000000,0.163376,0.494747,-0.331371,0.163376,0.000000,1,0.163376,0.000000,0.000000,1,-0.252473,0.296991,-0.207894,0.089097,0.791739,-0.539265,0.252474,0.000000,1,0.983,69.224,36.403,0.195415,274,2.208,26.698,-0.545871,-0.195415,0.089097,272,0.195415,3.054686,9
1,33,1,245,246,2,2430;2435;2442,195.000,195.107,0.107,490.664,490.630,-0.034,0.000000,0.041940,0.041940,0.421492,0.666387,0.244895,0.602850,0.671377,0.068527,0.165100,0.155192,-0.009909,-0.009909,0.000000,-0.009909,0.000000,1,-0.009909,0.000000,0.000000,1,0.000000,0.165100,0.000000,0.165100,0.155192,0.000000,0.155192,0.000000,1,5.038,18.000,18.202,0.421492,245,18.000,12.437,-10.520471,-0.421492,0.165100,245,0.421492,0.666387,2
1,33,2,261,848,588,2434;2439;2485;2484;2435,197.532,204.710,7.177,495.126,495.447,0.321,0.606750,0.901018,0.294268,0.790199,-0.000000,-0.790199,-0.299334,0.000000,0.299334,0.136237,-0.000000,-0.136237,-0.136237,0.000000,-0.136237,0.000000,1,-0.136237,0.000000,0.000000,1,0.147217,-0.010980,0.000000,-0.010980,-0.147217,0.000000,-0.147217,0.000000,1,0.422,32.183,27.326,0.352257,263,0.620,0.874,0.067500,-0.352257,0.042731,273,0.352257,7.856381,30
1,34,1,240,241,2,2490;2492;2493,195.000,195.100,0.100,485.562,485.627,0.064,0.000000,0.043262,0.043262,0.419841,0.591155,0.171314,0.214991,0.280884,0.065893,0.180911,0.051441,-0.129470,0.171471,-0.120030,0.051441,0.180911,0,-0.129470,0.000000,-0.180911,0,0.000000,0.180911,0.000000,0.180911,0.352382,-0.120030,0.232353,0.180911,0,2.041,18.000,18.670,0.591155,241,2.041,18.670,0.065893,-0.591155,0.180911,240,0.591155,1.010997,2
1,34,2,246,528,283,2492;2508;2515;2551,195.820,220.753,24.934,486.214,492.817,6.604,0.105838,0.878457,0.772619,0.729957,-0.000000,-0.729957,0.220860,-0.000000,-0.220860,0.045762,-0.000000,-0.045762,-0.045762,0.000000,-0.045762,0.000000,1,-0.045762,0.000000,0.000000,1,0.050693,-0.004932,0.000000,-0.004932,-0.050693,0.000000,-0.050693,0.000000,1,0.293,38.415,20.936,0.195507,331,38.415,2.086,-1.137524,0.195507,0.027983,331,0.195507,4.050981,12
1,35,1,247,248,2,2565;2569;2571,195.000,194.748,-0.252,504.260,503.357,-0.903,0.000000,-0.015156,-0.015156,-0.992695,-1.035169,-0.042474,-0.214678,-0.143023,0.071654,-0.059664,-0.058728,0.000936,0.000936,0.000000,0.000936,0.000000,1,0.000936,0.000000,0.000000,1,0.000000,-0.059664,0.000000,-0.059664,-0.058728,0.000000,-0.058728,0.000000,1,5.015,18.000,9.049,0.992695,247,18.000,4.288,-11.480247,0.992695,0.059664,247,0.992695,1.035169,2
