piece,phase,frame,time_ms,landing_frame,x,y,velocity_x,velocity_y,angular_velocity,angle,sleeping,ground_contact,contact_width_px,contact_center_offset_px,contact_points,contact_parts,pre_velocity_x,pre_velocity_y,pre_angular_velocity,delta_velocity_x,delta_velocity_y,delta_angular_velocity,collision_normal_x,collision_normal_y,collision_depth,collision_separation,collision_pair_count,collision_contact_count,collision_support_count,collision_contact_part_count
21,falling,0,6.0,,195.000,96.616,0.00000,0.54390,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000,0.54390,0.000000,,,,,0,0,0,0
21,falling,1,19.0,,195.000,97.142,0.00000,0.75329,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.54390,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000,0.20938,0.000000,,,,,0,0,0,0
21,falling,2,36.0,,195.000,98.083,0.00000,1.02354,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.75329,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000,0.27025,0.000000,,,,,0,0,0,0
21,falling,3,53.0,,195.000,99.297,0.00000,1.28968,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.02354,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000,0.26614,0.000000,,,,,0,0,0,0
21,falling,4,70.0,,195.000,100.683,0.00000,1.53644,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.28968,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000,0.24676,0.000000,,,,,0,0,0,0
21,falling,5,86.0,,195.000,102.416,0.00000,1.79478,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.53644,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000,0.25834,0.000000,,,,,0,0,0,0
21,falling,6,103.0,,195.000,104.409,0.00000,2.04919,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.79478,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000,0.25441,0.000000,,,,,0,0,0,0
21,falling,7,120.0,,195.000,106.659,0.00000,2.29973,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,2.04919,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000,0.25054,0.000000,,,,,0,0,0,0
21,falling,8,136.0,,195.000,109.006,0.00000,2.53202,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,2.29973,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000,0.23229,0.000000,,,,,0,0,0,0
21,falling,9,153.0,,195.000,111.744,0.00000,2.77521,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,2.53202,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000,0.24319,0.000000,,,,,0,0,0,0
21,falling,10,170.0,,195.000,114.544,0.00000,3.00069,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,2.77521,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000,0.22548,0.000000,,,,,0,0,0,0
21,falling,20,337.0,,195.000,156.024,0.00000,5.16999,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,4.97603,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000,0.19396,0.000000,,,,,0,0,0,0
21,falling,30,504.0,,195.000,217.648,0.00000,7.03607,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,6.86923,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000,0.16685,0.000000,,,,,0,0,0,0
21,falling,40,671.0,,195.000,296.594,0.00000,8.64125,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,8.49773,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000,0.14352,0.000000,,,,,0,0,0,0
21,falling,50,838.0,,195.000,390.444,0.00000,10.02203,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,9.89857,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000,0.12346,0.000000,,,,,0,0,0,0
21,falling,57,955.0,,195.000,463.944,0.00000,10.87274,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,10.75463,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000,0.11811,0.000000,,,,,0,0,0,0
21,falling,58,971.0,,195.000,475.108,0.00000,10.98905,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,10.87274,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000,0.11631,0.000000,,,,,0,0,0,0
21,post_landing,59,988.0,59,194.927,483.268,-0.29772,0.00000,-0.010570,-0.002835,0,1,0.000,-27.201,1,1,0.00000,10.98905,0.000000,-0.010570,0.000591,0.000000,0.000591,-0.29772,-11.27664,-0.010570,0.000000,1.000000,0.030345,0.025084,1,1,2,1
21,post_landing,60,1005.0,59,194.642,483.035,-0.26318,-0.18614,-0.007012,-0.011400,0,1,0.000,-26.877,1,1,-0.29772,0.00000,-0.010570,-0.007012,0.000574,0.000000,0.000574,0.03454,-0.18614,0.003558,0.000000,1.000000,0.040591,0.023758,1,1,2,1
21,post_landing,61,1021.0,59,194.410,482.872,-0.17020,-0.11885,-0.004469,-0.017535,0,1,0.000,-26.644,1,1,-0.26318,-0.18614,-0.007012,-0.004469,0.000607,0.000000,0.000607,0.09299,0.06728,0.002543,0.000000,1.000000,0.043775,0.025191,1,1,2,1
21,post_landing,62,1038.0,59,194.278,482.779,-0.08300,-0.05754,-0.002165,-0.020962,0,1,0.000,-26.513,1,1,-0.17020,-0.11885,-0.004469,-0.002165,0.000556,0.000000,0.000556,0.08720,0.06131,0.002304,0.000000,1.000000,0.040055,0.023697,1,1,2,1
21,post_landing,63,1055.0,59,194.229,482.748,0.00885,0.00612,0.000217,-0.022268,0,1,0.000,-26.463,1,1,-0.08300,-0.05754,-0.002165,0.000217,0.000605,0.000000,0.000605,0.09185,0.06365,0.002382,0.000000,1.000000,0.045102,0.023816,1,1,2,1
21,post_landing,64,1071.0,59,194.272,482.777,0.09888,0.06852,0.002589,-0.021136,0,1,0.000,-26.506,1,1,0.00885,0.00612,0.000217,0.002589,0.000585,0.000000,0.000585,0.09003,0.06241,0.002372,0.000000,1.000000,0.044840,0.023839,1,1,2,1
21,post_landing,65,1088.0,59,194.407,482.871,0.18767,0.13103,0.004920,-0.017616,0,1,0.000,-26.640,1,1,0.09888,0.06852,0.002589,0.004920,0.000581,0.000000,0.000581,0.08879,0.06251,0.002331,0.000000,1.000000,0.044861,0.023837,1,1,2,1
21,post_landing,66,1105.0,59,194.616,483.017,0.26964,0.19048,0.007103,-0.012113,0,1,0.000,-26.850,1,1,0.18767,0.13103,0.004920,0.007103,0.000536,0.000000,0.000536,0.08197,0.05945,0.002183,0.000000,1.000000,0.040982,0.022541,1,1,2,1
21,post_landing,67,1122.0,59,194.923,483.236,0.35530,0.25532,0.009401,-0.004033,0,1,0.000,-27.156,1,1,0.26964,0.19048,0.007103,0.009401,0.000583,0.000000,0.000583,0.08566,0.06484,0.002297,0.000000,1.000000,0.044892,0.023834,1,1,2,1
21,post_landing,68,1138.0,59,195.237,483.288,0.18265,-0.04892,0.001655,0.001945,0,1,5.000,29.118,3,2,0.35530,0.25532,0.009401,0.001655,-0.000333,0.000000,-0.000333,-0.17265,-0.30424,-0.007746,0.000000,1.000000,0.048240,0.030362,2,3,4,2
21,post_landing,69,1155.0,59,195.364,483.260,0.06065,0.01081,-0.000373,0.002851,0,1,5.000,29.084,3,2,0.18265,-0.04892,0.001655,-0.000373,-0.000566,0.000000,-0.000566,-0.12200,0.05973,-0.002028,0.000000,1.000000,0.046998,0.031127,2,3,4,2
21,post_landing,70,1172.0,59,195.387,483.300,-0.03745,0.07392,-0.002776,0.001550,0,1,5.000,29.133,3,2,0.06065,0.01081,-0.000373,-0.002776,-0.000582,0.000000,-0.000582,-0.09810,0.06311,-0.002403,0.000000,1.000000,0.046081,0.029375,2,3,4,2
21,post_landing,71,1188.0,59,195.358,483.345,0.00294,-0.00130,0.000071,-0.000145,0,1,59.000,2.197,4,2,-0.03745,0.07392,-0.002776,0.000071,-0.000004,0.000000,-0.000004,0.04039,-0.07522,0.002847,0.000000,1.000000,0.039227,0.021507,2,4,4,2
21,post_landing,72,1205.0,59,195.359,483.343,0.00000,-0.00000,0.000000,-0.000128,0,1,59.000,2.196,4,2,0.00294,-0.00130,0.000071,0.000000,0.000003,0.000000,0.000003,-0.00294,0.00130,-0.000071,0.000000,1.000000,0.036502,0.020491,2,4,4,2
21,post_landing,73,1222.0,59,195.359,483.345,0.00000,-0.00000,0.000000,-0.000128,0,1,59.000,2.196,4,2,0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.00000,-0.00000,0.000000,0.000000,1.000000,0.040032,0.021970,2,4,4,2
21,post_landing,74,1238.0,59,195.359,483.345,0.00000,-0.00000,0.000000,-0.000128,0,1,59.000,2.196,4,2,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00000,0.00000,-0.000000,0.000000,1.000000,0.040034,0.021971,2,4,4,2
21,post_landing,75,1255.0,59,195.359,483.343,-0.00001,0.00000,-0.000000,-0.000127,0,1,59.000,2.196,4,2,0.00000,-0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.00001,0.00000,-0.000000,0.000000,1.000000,0.036496,0.020495,2,4,4,2
21,post_landing,76,1272.0,59,195.359,483.345,0.00000,-0.00000,0.000000,-0.000128,0,1,59.000,2.196,4,2,-0.00001,0.00000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.00001,-0.00000,0.000000,0.000000,1.000000,0.040032,0.021970,2,4,4,2
21,post_landing,77,1289.0,59,195.359,483.345,0.00000,-0.00000,0.000000,-0.000128,0,1,59.000,2.196,4,2,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00000,0.00000,-0.000000,0.000000,1.000000,0.040033,0.021971,2,4,4,2
21,post_landing,78,1305.0,59,195.359,483.345,-0.00000,0.00000,-0.000000,-0.000128,0,1,59.000,2.196,4,2,0.00000,-0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.00000,0.00000,-0.000000,0.000000,1.000000,0.040033,0.021971,2,4,4,2
21,post_landing,79,1322.0,59,195.359,483.343,-0.00001,0.00000,-0.000000,-0.000127,0,1,59.000,2.196,4,2,-0.00000,0.00000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.00001,0.00000,-0.000000,0.000000,1.000000,0.036496,0.020495,2,4,4,2
21,post_landing,80,1339.0,59,195.359,483.345,0.00000,-0.00000,0.000000,-0.000128,0,1,59.000,2.196,4,2,-0.00001,0.00000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.00001,-0.00000,0.000000,0.000000,1.000000,0.040032,0.021970,2,4,4,2
21,post_landing,81,1355.0,59,195.359,483.343,-0.00001,0.00000,-0.000000,-0.000127,0,1,59.000,2.196,4,2,0.00000,-0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.00001,0.00000,-0.000000,0.000000,1.000000,0.036496,0.020495,2,4,4,2
21,post_landing,82,1372.0,59,195.359,483.345,0.00000,-0.00000,0.000000,-0.000128,0,1,59.000,2.196,4,2,-0.00001,0.00000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.00001,-0.00000,0.000000,0.000000,1.000000,0.040032,0.021970,2,4,4,2
21,post_landing,83,1389.0,59,195.359,483.345,0.00000,-0.00000,0.000000,-0.000128,0,1,59.000,2.196,4,2,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00000,0.00000,-0.000000,0.000000,1.000000,0.040033,0.021971,2,4,4,2
21,post_landing,84,1405.0,59,195.359,483.345,-0.00000,0.00000,-0.000000,-0.000128,0,1,59.000,2.196,4,2,0.00000,-0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.00000,0.00000,-0.000000,0.000000,1.000000,0.040033,0.021971,2,4,4,2
21,post_landing,85,1422.0,59,195.359,483.343,-0.00001,0.00000,-0.000000,-0.000127,0,1,59.000,2.196,4,2,-0.00000,0.00000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.00001,0.00000,-0.000000,0.000000,1.000000,0.036495,0.020495,2,4,4,2
21,post_landing,86,1439.0,59,195.359,483.345,0.00000,-0.00000,0.000000,-0.000128,0,1,59.000,2.196,4,2,-0.00001,0.00000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.00001,-0.00000,0.000000,0.000000,1.000000,0.040032,0.021970,2,4,4,2
21,post_landing,87,1455.0,59,195.359,483.345,0.00000,-0.00000,0.000000,-0.000128,0,1,59.000,2.196,4,2,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00000,0.00000,-0.000000,0.000000,1.000000,0.040033,0.021971,2,4,4,2
21,post_landing,88,1472.0,59,195.359,483.343,-0.00001,0.00000,-0.000000,-0.000127,0,1,59.000,2.196,4,2,0.00000,-0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.00001,0.00000,-0.000000,0.000000,1.000000,0.036495,0.020495,2,4,4,2
21,post_landing,89,1489.0,59,195.359,483.345,0.00000,-0.00000,0.000000,-0.000128,0,1,59.000,2.196,4,2,-0.00001,0.00000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.00001,-0.00000,0.000000,0.000000,1.000000,0.040032,0.021970,2,4,4,2
