run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_points,contact_parts,landing_angle,landing_pre_vx,landing_pre_vy,landing_pre_angular_velocity,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_parts_detail,landing_contact_offsets_xy_px,landing_contact_torque_proxies,landing_dynamic_body_count,landing_other_dynamic_body_ids,narrow_landing_evaluated,narrow_landing_contact_width_px,narrow_landing_contact_source,narrow_landing_contact_offset_px,narrow_landing_angular_before,narrow_landing_angular_delta,narrow_landing_angular_after,narrow_landing_width_condition,narrow_landing_offset_condition,narrow_landing_delta_condition,narrow_landing_correction,narrow_landing_correction_applied,narrow_landing_correction_latched,narrow_landing_contact_width_latched_px,narrow_landing_contact_source_latched,narrow_landing_contact_offset_latched_px,narrow_landing_angular_before_latched,narrow_landing_angular_delta_latched,narrow_landing_angular_after_latched,narrow_landing_width_condition_latched,narrow_landing_offset_condition_latched,narrow_landing_delta_condition_latched,narrow_landing_correction_applied_latched
1,31,complete,120,59,60,3.292,592.235,0.868,7,6,3,0,0,10.96179,0,0,0.47602,0,0.41107,-10.48577,0.16504,1.82607,2.03171,0.104645,28.45599999999999,21.652000000000044,1.85662,0.27600000000001046,,0,1,58,116,58,65,67,-10.363,-1.363,1.570796,-5.863305,2354;2354;2355;2355;2356;2356,-1.363:37.914;-10.363:37.914;-3.363:38.914;-10.363:38.914;-5.363:39.914;-9.363:39.914,-1.363305;-10.363305;-3.363305;-10.363305;-5.363305;-9.363305,1,,1,0.970,geometry-edge,7.020,-0.001588,-0.001035,-0.002623,1,1,0,0.000000,0,0.161549,4.036,geometry-edge,8.913,0.000000,0.115265,0.096644,1,1,1,1
1,32,complete,128,67,60,2.092,204.507,2.907,1,3,2,-2.162584,-0.24112,2.71293,-0.271151,1.23881,-0.66603,-0.052811,1.47993,-3.37897,0.21834,1.95583,2.79287,0.080203,29.36500000000001,17.281000000000006,0.5660399999999999,4.165999999999997,,0,1,65,130,65,69,61,-28.077,-27.247,1.570796,-27.661534,2359;2359;2360,-28.077:28.079;-27.247:27.521;-27.247:27.521,-28.076506;-27.246561;-27.246561,1,,1,66.282,geometry-edge,3.944,-0.000000,0.000000,-0.000000,0,0,0,0.000000,0,0.050269,2.145,geometry-edge,5.824,-0.329787,0.041627,-0.290253,1,1,1,1
1,33,complete,128,67,60,4.174,3360.447,4.337,18,4,4,0.940184,1.26863,0.07347,0.115689,1.31844,-1.45217,0.061167,0.04982,-1.52563,-0.054522,1.44989,1.45217,0.061167,26.159999999999997,10.944999999999993,0.9181700000000002,10.343999999999994,,0,1,60,120,60,61,58,22.78,27.78,1.570796,25.280009,2441;2442;2443;2444,27.780:26.228;25.575:26.599;24.178:26.381;22.780:26.163,27.779801;25.574829;24.177523;22.780217,1,,1,0.524,geometry-edge,3.879,-0.037335,-0.000029,-0.037365,1,0,0,0.000000,0,0.173135,6.615,geometry-edge,26.088,0.114444,-0.064433,0.061167,1,1,1,1
1,34,complete,126,65,60,5.678,3952.389,3.007,18,3,2,0.997938,0.3907,1.4839,0.167379,0.63559,-1.47104,0.137174,0.24489,-2.95493,-0.030206,1.41806,1.67375,0.137174,31.246999999999986,11.716999999999985,1.7471700000000001,11.716999999999985,,0,1,74,148,74,79,73,17.103,17.943,1.570796,17.522905,2525;2526;2526,17.943:29.903;17.103:30.445;17.943:29.903,17.943082;17.102727;17.943082,1,,1,3.106,geometry-edge,11.565,-0.013801,-0.000263,-0.014064,1,1,0,0.000000,0,0.700000,1.681,geometry-edge,17.943,0.165466,-0.094308,0.137174,1,1,1,1
1,35,complete,122,61,60,3.648,4219.988,2.161,14,1,1,-0.017522,0,11.18994,0,0,0.43591,0,-0.36613,-10.75403,-0.066135,0.85848,0.90601,0.052962,6.963999999999999,3.8380000000000223,0.40047,2.552000000000021,,0,1,38,76,38,38,48,6.599,6.599,1.570796,6.598676,2601,6.599:17.652,6.598676,1,,1,0.186,geometry-edge,2.328,-0.017985,-0.000050,-0.018035,1,0,0,0.000000,0,0.118387,5.000,geometry-edge,8.788,0.000000,-0.078239,-0.068976,1,1,1,1
1,36,complete,120,59,60,4.756,2213.019,1.122,5,2,1,0.040549,0,10.97541,0,0.28079,3.69132,0,0.28079,-7.28409,0.169254,1.61103,3.69132,0.079104,22.288999999999987,20.165999999999997,0.87121,0,,0,1,63,126,63,63,48,-22.629,-19.631,1.570796,-21.130189,2666;2666,-19.631:39.245;-22.629:39.123,-19.631422;-22.628956,1,,1,41.720,geometry-edge,2.513,0.000000,-0.000000,0.000000,0,0,0,0.000000,0,0.375000,5.000,geometry-edge,19.524,0.000000,0.255401,0.159625,1,1,1,1
1,37,complete,120,59,60,3.776,957.905,2.374,13,2,1,-0.079776,0,10.9686,0,0,2.79241,0,-0.49675,-8.17619,-0.296393,2.80145,3.70098,0.292148,35.141999999999996,18.20500000000004,1.3401669999999999,0,,0,1,71,142,71,83,62,12.756,15.747,1.570796,14.251292,2738;2738,12.756:41.233;15.747:40.994,12.756063;15.746521,1,,1,42.530,geometry-edge,8.176,0.000000,-0.000001,-0.000001,0,1,0,0.000000,0,0.035947,3.955,geometry-edge,5.853,0.036217,0.118772,0.150719,1,1,1,1
