run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
1,26,1,241,242,2,1920;1935,195.000,195.073,0.073,484.059,484.774,0.716,0.000000,0.083365,0.083365,0.288605,0.431538,0.142933,3.664098,3.720917,0.056818,0.328175,0.308821,-0.019355,4.069,11.000,18.030,0.288605,241,11.000,16.504,-7.399200,-0.288605,0.328175,241,0.288605,0.431538,2
1,26,2,246,247,2,1911;1916;1919,195.509,195.806,0.297,487.952,487.591,-0.361,0.395361,0.436357,0.040996,1.169779,1.796235,0.626457,-1.137258,-1.062075,0.075183,0.161385,0.087647,-0.073738,3.564,4.847,4.914,0.743174,246,4.847,4.914,-5.027329,-0.743174,0.143906,246,0.743174,1.369631,2
1,26,3,305,548,244,1925;1979;1983;1966,219.151,223.084,3.933,501.076,501.905,0.830,1.575451,1.672110,0.096658,1.927679,0.000000,-1.927679,0.771279,0.000000,-0.771279,0.092905,0.000000,-0.092905,2.985,42.189,27.192,0.477384,305,5.000,10.060,-1.937714,-0.477384,0.092487,309,0.477384,2.934371,9
1,27,1,238,240,3,1991,195.000,194.822,-0.178,480.810,481.290,0.480,0.000000,-0.043035,-0.043035,-0.183682,-1.056967,-0.873286,1.729327,0.690490,-1.038836,-0.095642,-0.071761,0.023882,1.000,1.042,12.492,0.495788,240,1.042,12.492,-0.310084,0.495788,0.095642,238,0.495788,1.056967,3
1,27,2,252,480,229,1991;1992,191.727,187.159,-4.569,484.669,486.926,2.257,-0.253140,-0.355959,-0.102819,-1.151524,0.000000,1.151524,1.319162,0.000000,-1.319162,-0.065075,0.000000,0.065075,1.219,47.170,23.886,0.235653,260,47.170,1.339,-1.391399,-0.235653,0.043017,260,0.235653,3.810272,7
1,28,1,238,239,2,2059;2063,195.000,195.089,0.089,481.461,481.649,0.188,0.000000,0.065101,0.065101,0.348509,0.496548,0.148040,2.896592,2.826982,-0.069611,0.256279,0.244503,-0.011777,2.061,3.000,12.825,0.348509,238,3.000,9.773,-8.134760,-0.348509,0.256279,238,0.348509,0.496548,2
1,28,2,241,484,244,2058;2076;2077;2148,195.340,242.422,47.082,483.067,497.898,14.831,0.189083,1.440264,1.251181,0.579631,0.000000,-0.579631,-0.468221,0.000000,0.468221,0.102508,0.000000,-0.102508,0.992,64.739,31.802,0.256584,242,2.167,9.940,-0.052804,-0.256584,0.141059,241,0.256584,4.362516,7
1,29,1,242,244,3,2156;2158,195.000,194.733,-0.267,482.499,482.623,0.124,0.000000,-0.068022,-0.068022,-0.374485,-1.113094,-0.738609,1.572438,1.034487,-0.537951,-0.151943,-0.111124,0.040819,2.035,3.000,11.456,0.374485,242,3.000,9.358,-9.477444,0.374485,0.151943,242,0.374485,1.113094,3
1,29,2,253,254,2,2153,192.243,191.944,-0.299,485.795,486.088,0.293,-0.316619,-0.341375,-0.024756,-1.252172,-1.540901,-0.288729,1.196255,1.015223,-0.181033,-0.103521,-0.093613,0.009909,1.262,1.277,12.565,0.288729,254,1.277,12.565,-0.181033,0.288729,0.009909,254,0.288729,0.461415,2
1,29,3,268,484,217,2221;2223;2159;2169;2176;2226;2231;2182;2184,186.642,141.595,-45.047,491.369,493.867,2.498,-0.663491,-2.174278,-1.510788,-1.648018,-0.140517,1.507501,0.229382,0.034093,-0.195289,-0.085959,-0.007227,0.078732,0.616,37.439,25.241,0.279003,420,35.224,9.751,-0.541229,-0.279003,0.036868,290,0.279003,5.082423,17
1,30,1,241,242,2,2243;2261,195.000,194.894,-0.106,478.793,478.639,-0.153,0.000000,-0.053196,-0.053196,-0.418532,-0.664230,-0.245698,0.303913,0.373584,0.069671,-0.209414,-0.172925,0.036490,5.046,11.000,10.122,0.418532,241,11.000,6.887,-10.705320,0.418532,0.209414,241,0.418532,0.664230,2
1,30,2,287,528,242,2292;2272;2262;2268;2291;2290;2289;2280;2285;2287;2288,188.032,193.386,5.354,499.292,502.404,3.112,-1.839672,-1.571901,0.267771,-0.536280,0.000000,0.536280,-0.219407,-0.000000,0.219407,-0.055276,0.000000,0.055276,0.899,28.000,22.008,0.443786,404,28.000,0.340,-0.989374,0.443786,0.091278,287,0.443786,5.401822,30
