run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
1,16,1,1,247,START,1171;1176,12.000,10.808,0.000000,-0.406515,-0.406515,11.222914,0.532002,-10.690912,0.000000,-0.109595,-0.109595,-10.690912,0.406515,195.000,0.000000,0.000,0.000000,4,4
1,16,1,2,248,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,1171,6.024,13.348,-0.406515,-0.804270,-0.397755,0.532002,0.596754,0.064751,-0.109595,-0.101517,0.008078,0.064751,0.397755,194.903,-0.026208,-0.097,-0.026208,2,2
1,16,2,1,256,START,1172,7.044,33.501,-0.782981,-0.719763,0.063219,1.071137,-1.000539,-2.071676,-0.098830,-0.035760,0.063070,-2.071676,-0.063219,193.290,-0.229770,0.000,0.000000,1,2
1,16,2,2,257,PART_CHANGE+WIDTH_CHANGE+RESPONSE,1172;1184,11.161,35.408,-0.719763,-0.563997,0.155765,-1.000539,-1.180957,-0.180418,-0.035760,-0.028983,0.006777,-0.180418,-0.155765,193.118,-0.238321,-0.172,-0.008551,2,4
1,16,2,3,260,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1184,0.256,40.481,-0.540740,-0.528715,0.012025,-1.095133,-1.052777,0.042356,-0.027047,-0.026089,0.000958,0.042356,-0.012025,192.722,-0.258419,-0.568,-0.028649,1,2
1,16,2,4,269,PART_CHANGE+WIDTH_CHANGE,1184;1192,3.466,41.011,-0.401828,-0.367504,0.034324,-0.716191,-0.700835,0.015356,-0.018186,-0.016517,0.001669,0.015356,-0.034324,191.652,-0.308961,-1.638,-0.079191,2,4
1,16,2,5,285,PART_CHANGE+WIDTH_CHANGE,1192,0.341,41.719,-0.071455,-0.051743,0.019712,-0.124627,-0.090122,0.034505,-0.002998,-0.002169,0.000829,0.034505,-0.019712,190.763,-0.347649,-2.528,-0.117880,1,2
1,16,2,6,300,PART_CHANGE+WIDTH_CHANGE,1184;1192,3.490,40.456,0.223223,0.249166,0.025943,0.399238,0.414621,0.015382,0.009547,0.010713,0.001167,0.015382,-0.025943,191.088,-0.333878,-2.202,-0.104108,2,4
1,16,2,7,310,PART_CHANGE+WIDTH_CHANGE,1184,0.293,39.674,0.399010,0.413176,0.014166,0.715847,0.748099,0.032251,0.018148,0.018926,0.000778,0.032251,-0.014166,191.906,-0.297681,-1.384,-0.067912,1,2
1,16,2,8,318,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1172;1184,11.150,35.117,0.500253,0.536257,0.036005,0.991441,0.970620,-0.020821,0.024593,0.026731,0.002139,-0.020821,-0.036005,192.825,-0.254095,-0.465,-0.024325,2,4
