piece,phase,frame,time_ms,landing_frame,x,y,velocity_x,velocity_y,angular_velocity,angle,sleeping,ground_contact,contact_width_px,contact_center_offset_px,contact_points,contact_parts,pre_velocity_x,pre_velocity_y,pre_angular_velocity,delta_velocity_x,delta_velocity_y,delta_angular_velocity,collision_normal_x,collision_normal_y,collision_depth,collision_separation,collision_pair_count,collision_contact_count,collision_support_count,collision_contact_part_count
1,falling,0,4.0,,195.000,96.616,0.00000,0.54390,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.00000,0.000000,0.00000,0.54390,0.000000,,,,,0,0,0,0
1,falling,1,12.0,,195.000,97.048,0.00000,0.72119,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.54390,0.000000,0.00000,0.17729,0.000000,,,,,0,0,0,0
1,falling,2,22.0,,195.000,97.540,0.00000,0.88083,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.72119,0.000000,0.00000,0.15964,0.000000,,,,,0,0,0,0
1,falling,3,39.0,,195.000,98.610,0.00000,1.14914,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.88083,0.000000,0.00000,0.26831,0.000000,,,,,0,0,0,0
1,falling,4,56.0,,195.000,99.863,0.00000,1.39791,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.14914,0.000000,0.00000,0.24877,0.000000,,,,,0,0,0,0
1,falling,5,72.0,,195.000,101.455,0.00000,1.65836,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.39791,0.000000,0.00000,0.26045,0.000000,,,,,0,0,0,0
1,falling,6,89.0,,195.000,103.311,0.00000,1.91484,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.65836,0.000000,0.00000,0.25648,0.000000,,,,,0,0,0,0
1,falling,7,106.0,,195.000,105.292,0.00000,2.15265,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.91484,0.000000,0.00000,0.23780,0.000000,,,,,0,0,0,0
1,falling,8,123.0,,195.000,107.646,0.00000,2.40161,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,2.15265,0.000000,0.00000,0.24896,0.000000,,,,,0,0,0,0
1,falling,9,139.0,,195.000,110.253,0.00000,2.64679,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,2.40161,0.000000,0.00000,0.24518,0.000000,,,,,0,0,0,0
1,falling,10,156.0,,195.000,112.930,0.00000,2.87411,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,2.64679,0.000000,0.00000,0.22732,0.000000,,,,,0,0,0,0
1,falling,20,323.0,,195.000,153.235,0.00000,5.06111,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,4.86556,0.000000,0.00000,0.19554,0.000000,,,,,0,0,0,0
1,falling,30,490.0,,195.000,213.844,0.00000,6.94237,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,6.77416,0.000000,0.00000,0.16821,0.000000,,,,,0,0,0,0
1,falling,40,657.0,,195.000,291.921,0.00000,8.56065,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,8.40682,0.000000,0.00000,0.15382,0.000000,,,,,0,0,0,0
1,falling,50,823.0,,195.000,385.022,0.00000,9.95270,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,9.82038,0.000000,0.00000,0.13232,0.000000,,,,,0,0,0,0
1,falling,57,940.0,,195.000,458.061,0.00000,10.81034,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,10.69127,0.000000,0.00000,0.11907,0.000000,,,,,0,0,0,0
1,falling,58,957.0,,195.000,469.162,0.00000,10.92760,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,10.81034,0.000000,0.00000,0.11726,0.000000,,,,,0,0,0,0
1,post_landing,59,975.0,59,195.337,472.629,0.00000,0.00000,0.000000,-0.029714,0,1,0.000,0.150,1,1,0.00000,10.92760,0.000000,0.90009,-10.94159,-0.085390,0.000000,1.000000,0.028242,0.029724,1,1,2,1
1,post_landing,60,991.0,59,195.862,472.683,0.16276,0.00498,0.000336,-0.070811,0,1,0.000,2.138,1,1,0.00000,0.00000,0.000000,0.16276,0.00498,0.000336,0.000000,1.000000,0.043829,0.025236,1,1,2,1
1,post_landing,61,1008.0,59,195.993,472.675,0.11914,-0.00213,0.003757,-0.067082,0,1,0.000,1.958,1,1,0.16276,0.00498,0.000336,-0.04362,-0.00711,0.003421,0.000000,1.000000,0.045103,0.025217,1,1,2,1
1,post_landing,62,1024.0,59,196.114,472.670,0.11030,-0.00654,0.003296,-0.064913,0,1,0.000,1.853,1,1,0.11914,-0.00213,0.003757,-0.00884,-0.00441,-0.000462,0.000000,1.000000,0.041647,0.023746,1,1,2,1
1,post_landing,63,1041.0,59,196.231,472.667,0.12158,-0.00552,0.000489,-0.062650,0,1,0.000,1.744,1,1,0.11030,-0.00654,0.003296,0.01128,0.00102,-0.002806,0.000000,1.000000,0.042592,0.025254,1,1,2,1
1,post_landing,64,1058.0,59,196.340,472.664,0.11041,-0.00514,0.000417,-0.060961,0,1,0.000,1.662,1,1,0.12158,-0.00552,0.000489,-0.01117,0.00038,-0.000072,0.000000,1.000000,0.042646,0.025253,1,1,2,1
1,post_landing,65,1074.0,59,196.431,472.660,0.06268,-0.00207,0.004832,-0.059276,0,1,0.000,1.580,1,1,0.11041,-0.00514,0.000417,-0.04772,0.00308,0.004415,0.000000,1.000000,0.041100,0.023754,1,1,2,1
1,post_landing,66,1091.0,59,196.514,472.658,0.08376,-0.00114,0.001122,-0.057213,0,1,0.000,1.481,1,1,0.06268,-0.00207,0.004832,0.02108,0.00093,-0.003710,0.000000,1.000000,0.042753,0.025251,1,1,2,1
