run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,solver_delta_angular,correction_delta_angular,total_delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
1,21,1,1,240,START,1562;1563;1589;1590,59.000,2.192,0.000000,-0.378360,-0.378360,11.061639,-0.272806,-11.334445,0.000000,-0.010025,-0.010025,-0.010025,0.000000,-0.010025,-11.334445,0.378360,195.000,0.000000,0.000,0.000000,8,8
1,21,1,2,241,PART_CHANGE+RESPONSE,1562;1590,59.002,2.281,0.000000,-0.353744,-0.353744,0.000000,-0.258777,-0.258777,-0.010025,-0.009421,0.000604,0.000604,0.000000,0.000604,-0.258777,0.353744,194.910,-0.002397,-0.090,-0.002397,4,4
1,21,1,3,242,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1590,54.004,0.136,-0.353744,-0.326329,0.027414,-0.258777,-0.234435,0.024342,-0.009421,-0.009200,0.000221,0.000221,0.000000,0.000221,0.024342,-0.027414,194.825,-0.004650,-0.175,-0.004650,1,2
1,21,1,4,275,PART_CHANGE+WIDTH_CHANGE,1562;1590,59.001,2.139,0.375922,0.292502,-0.083420,0.271807,-0.053119,-0.324926,0.009970,0.001637,-0.008333,-0.008333,0.000000,-0.008333,-0.324926,0.083420,195.061,0.001423,0.061,0.001423,4,4
1,22,1,1,243,START,1616;1618;1620,6.000,1.032,0.000000,-0.597878,-0.597878,11.090199,-0.121204,-11.211404,0.000000,0.028338,0.028338,0.028338,0.000000,0.028338,-11.211404,0.597878,195.000,0.000000,0.000,0.000000,6,6
1,22,1,2,244,PART_CHANGE+RESPONSE,1616;1618,5.007,0.301,-0.597878,-1.054166,-0.456288,-0.121204,-0.218736,-0.097532,0.028338,0.076160,0.047822,0.047822,0.000000,0.047822,-0.097532,0.456288,194.857,0.006777,-0.143,0.006777,3,4
1,22,1,3,245,PART_CHANGE+RESPONSE,1616,4.025,0.116,0.000000,-1.505420,-1.505420,0.000000,-0.269141,-0.269141,0.000000,0.123438,0.123438,0.123438,0.000000,0.123438,-0.269141,1.505420,194.589,0.026123,-0.411,0.026123,2,2
1,22,2,1,258,START,1617,4.961,11.422,-1.479494,-1.355837,0.123657,0.559084,-0.843827,-1.402911,0.122302,0.069352,-0.052951,-0.072199,0.019248,-0.052951,-1.402911,-0.123657,189.693,0.430645,0.000,0.000000,1,2
1,22,2,2,259,RESPONSE,1617,4.939,10.823,-1.355837,-1.110766,0.245071,-0.843827,-0.769766,0.074061,0.069352,0.049994,-0.019358,-0.025790,0.006432,-0.019358,0.074061,-0.245071,189.348,0.448262,-0.344,0.017617,1,2
1,22,2,3,260,RESPONSE,1617,4.923,10.389,-1.110766,-0.770757,0.340010,-0.769766,-0.695988,0.073778,0.049994,0.022460,-0.027534,-0.036078,0.008544,-0.027534,0.073778,-0.340010,189.066,0.460961,-0.627,0.030317,1,2
1,22,3,1,272,START,1617,4.825,8.117,-0.739608,-0.596747,0.142861,0.080528,-0.027614,-0.108142,0.021552,0.004349,-0.017203,-0.020707,0.003504,-0.017203,-0.108142,-0.142861,186.809,0.526721,0.000,0.000000,1,2
1,22,3,2,310,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1616;1617,29.728,1.474,-0.912332,-0.762528,0.149804,0.418952,-0.235448,-0.654400,-0.028531,-0.022584,0.005947,0.005947,0.000000,0.005947,-0.654400,-0.149804,180.453,0.358925,-6.356,-0.167796,2,4
1,22,3,3,311,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1616,4.099,11.152,-0.762528,-0.769063,-0.006536,-0.235448,-0.211969,0.023478,-0.022584,-0.020166,0.002419,0.002419,0.000000,0.002419,0.023478,0.006536,180.259,0.353188,-6.550,-0.173533,1,2
1,22,3,4,514,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1616;1617,29.727,1.401,0.669037,0.559127,-0.109910,0.183909,-0.146378,-0.330287,0.017219,0.009140,-0.008079,-0.008079,0.000000,-0.008079,-0.330287,0.109910,180.449,0.361115,-6.360,-0.165605,2,4
1,22,3,5,515,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1617,5.029,13.673,0.559127,0.505973,-0.053154,-0.146378,-0.150898,-0.004520,0.009140,0.010759,0.001619,0.001619,0.000000,0.001619,-0.004520,0.053154,180.591,0.363437,-6.218,-0.163284,1,2
1,22,3,6,550,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1616;1617,29.728,1.442,-0.214602,-0.212341,0.002261,0.149675,-0.020745,-0.170420,-0.010816,-0.003967,0.006850,0.006850,0.000000,0.006850,-0.170420,-0.002261,181.766,0.359871,-5.044,-0.166850,2,4
1,22,3,7,554,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1616,4.098,11.196,-0.118853,-0.143633,-0.024780,-0.032898,-0.039853,-0.006955,-0.006835,-0.002009,0.004826,0.004826,0.000000,0.004826,-0.006955,0.024780,181.598,0.354529,-5.211,-0.172192,1,2
1,22,3,8,576,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1616;1617,29.729,1.540,0.163313,0.082754,-0.080560,0.059826,-0.069739,-0.129565,0.004436,0.003026,-0.001410,-0.001410,0.000000,-0.001410,-0.129565,0.080560,181.713,0.356922,-5.096,-0.169799,2,4
1,23,1,1,244,START,1714,9.000,14.402,0.000000,-0.115016,-0.115016,11.155175,2.179697,-8.975478,0.000000,-0.217634,-0.217634,-0.217634,0.000000,-0.217634,-8.975478,0.115016,195.000,0.000000,0.000,0.000000,2,2
1,23,1,2,245,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,1691;1706;1714,56.135,7.699,-0.115016,-0.403005,-0.287989,2.179697,-0.825349,-3.005046,0.000000,-0.014767,-0.014767,-0.014767,0.000000,-0.014767,-3.005046,0.287989,194.971,-0.055284,-0.029,-0.055284,5,6
1,23,1,3,246,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,1691,4.052,32.530,-0.403005,-0.635490,-0.232485,-0.825349,-0.751359,0.073990,-0.014767,-0.002423,0.012344,0.012344,0.000000,0.012344,0.073990,0.232485,194.868,-0.059036,-0.132,-0.059036,2,2
1,23,2,1,276,START,1691,4.065,32.051,-0.569675,-0.504876,0.064799,1.244352,0.798424,-0.445928,-0.002172,0.011422,0.013595,0.026757,-0.013163,0.013595,-0.445928,-0.064799,190.353,-0.076255,0.000,0.000000,2,2
1,23,2,2,279,RESPONSE,1691,4.056,32.378,-0.288379,-0.114714,0.173665,0.638469,0.580319,-0.058150,0.018322,0.016972,-0.001350,-0.001350,0.000000,-0.001350,-0.058150,-0.173665,190.062,-0.064525,-0.291,0.011730,1,2
1,23,2,3,289,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1691;1714,55.030,8.032,0.437423,0.361933,-0.075490,0.698983,-0.069135,-0.768118,0.019530,0.006830,-0.012700,-0.012700,0.000000,-0.012700,-0.768118,0.075490,190.642,-0.021655,0.290,0.054600,2,4
1,23,2,4,290,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1714,9.018,14.931,0.361933,0.321919,-0.040014,-0.069135,-0.075175,-0.006041,0.006830,0.007327,0.000497,0.000497,0.000000,0.000497,-0.006041,0.040014,190.729,-0.020022,0.376,0.056234,1,2
1,23,2,5,322,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1691;1714,55.031,8.002,-0.231907,-0.153062,0.078845,0.085646,-0.025418,-0.111063,-0.009185,-0.001001,0.008184,0.008184,0.000000,0.008184,-0.111063,-0.078845,190.814,-0.022800,0.461,0.053455,2,4
1,24,1,1,244,START,1759;1761;1762,7.000,14.057,0.000000,-0.333618,-0.333618,11.095166,3.200871,-7.894294,0.000000,-0.260459,-0.260459,-0.294362,0.033903,-0.260459,-7.894294,0.333618,195.000,0.000000,0.000,0.000000,6,6
