run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,solver_delta_angular,correction_delta_angular,total_delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
1,11,1,1,241,START,844;850;855,28.000,0.004,0.000000,-0.071666,-0.071666,11.083456,-0.007467,-11.090923,0.000000,-0.001241,-0.001241,-0.001241,0.000000,-0.001241,-11.090923,0.071666,195.000,0.000000,0.000,0.000000,6,6
1,11,1,2,242,PART_CHANGE+WIDTH_CHANGE,844;850,25.000,1.514,-0.071666,-0.107512,-0.035846,-0.007467,-0.006730,0.000737,-0.001241,0.000662,0.001903,0.001903,0.000000,0.001903,0.000737,0.035846,194.983,-0.000297,-0.017,-0.000297,4,4
1,11,1,3,243,PART_CHANGE+WIDTH_CHANGE,844,16.000,1.009,-0.107512,-0.086739,0.020773,-0.006730,0.000197,0.006927,0.000662,-0.000261,-0.000923,-0.000923,0.000000,-0.000923,0.006927,-0.020773,194.957,-0.000139,-0.043,-0.000139,2,2
1,12,1,1,246,START,917;920,6.000,17.727,0.000000,0.235931,0.235931,11.145206,2.913133,-8.232073,0.000000,0.146744,0.146744,0.195659,-0.048915,0.146744,-8.232073,-0.235931,195.000,0.000000,0.000,0.000000,4,4
1,12,1,2,247,PART_CHANGE+WIDTH_CHANGE+RESPONSE,917,4.034,18.795,0.235931,0.466122,0.230191,2.913133,2.508844,-0.404289,0.146744,0.147814,0.001069,0.001069,0.000000,0.001069,-0.404289,-0.230191,195.060,0.037277,0.060,0.037277,2,2
1,12,1,3,248,RESPONSE,917,4.064,19.845,0.466122,0.712954,0.246832,2.508844,2.498512,-0.010333,0.147814,0.139042,-0.008771,-0.008771,0.000000,-0.008771,-0.010333,-0.246832,195.178,0.074825,0.178,0.074825,1,2
1,12,1,4,249,RESPONSE,917,4.086,20.807,0.000000,1.079483,1.079483,2.498512,2.421226,-0.077286,0.000000,0.065210,0.065210,0.127686,-0.062475,0.065210,-0.077286,-1.079483,195.359,0.110145,0.359,0.110145,1,2
1,12,1,5,251,RESPONSE,917,4.104,21.811,1.189710,1.386759,0.197049,1.633927,1.580177,-0.053750,0.083954,0.079261,-0.004693,-0.004693,0.000000,-0.004693,-0.053750,-0.197049,195.936,0.148037,0.936,0.148037,1,2
1,12,1,6,253,RESPONSE,917,4.116,22.824,0.000000,1.601790,1.601790,1.560119,1.561603,0.001485,0.000000,0.038357,0.038357,0.074546,-0.036189,0.038357,0.001485,-1.601790,196.673,0.187562,1.673,0.187562,1,2
1,12,1,7,257,RESPONSE,917,4.123,24.066,0.000000,1.515618,1.515618,1.217720,1.263114,0.045394,0.000000,0.029285,0.029285,0.056823,-0.027538,0.029285,0.045394,-1.515618,198.255,0.238044,3.255,0.238044,1,2
1,12,1,8,261,RESPONSE,917,4.121,25.016,0.000000,1.273136,1.273136,1.086894,1.133610,0.046717,0.000000,0.025146,0.025146,0.048818,-0.023672,0.025146,0.046717,-1.273136,199.612,0.278455,4.612,0.278455,1,2
1,12,1,9,265,RESPONSE,917,4.113,25.845,0.000000,1.073177,1.073177,0.992913,1.036069,0.043156,0.000000,0.022112,0.022112,0.043010,-0.020898,0.022112,0.043156,-1.073177,200.805,0.315261,5.805,0.315261,1,2
1,12,1,10,270,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,917;960,50.915,3.330,0.874785,0.700450,-0.174335,0.970349,-0.153671,-1.124020,0.039079,0.007443,-0.031636,-0.031636,0.000000,-0.031636,-1.124020,0.174335,202.011,0.356764,7.011,0.356764,2,4
1,12,1,11,271,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,960,0.351,21.913,0.700450,0.588928,-0.111522,-0.153671,-0.176743,-0.023072,0.007443,0.008126,0.000683,0.000683,0.000000,0.000683,-0.023072,0.111522,202.179,0.358544,7.179,0.358544,1,2
1,12,1,12,302,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,917;960,50.920,3.123,-0.243082,-0.170002,0.073080,0.309287,-0.038579,-0.347866,-0.014112,-0.001550,0.012561,0.012561,0.000000,0.012561,-0.347866,-0.073080,202.780,0.346967,7.780,0.346967,2,4
1,12,1,13,303,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,917,4.102,26.524,-0.170002,-0.137460,0.032542,-0.038579,-0.019137,0.019443,-0.001550,-0.000738,0.000812,0.000812,0.000000,0.000812,0.019443,-0.032542,202.737,0.346573,7.737,0.346573,1,2
1,12,1,14,308,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,917;960,50.920,3.141,-0.029141,0.000050,0.029190,0.068594,-0.000012,-0.068606,0.002762,0.000001,-0.002761,-0.002761,0.000000,-0.002761,-0.068606,-0.029190,202.633,0.347820,7.633,0.347820,2,4
1,13,1,1,244,START,978;979,7.000,3.391,0.000000,-0.097555,-0.097555,11.194937,-0.000757,-11.195694,0.000000,-0.008726,-0.008726,-0.008726,0.000000,-0.008726,-11.195694,0.097555,195.000,0.000000,0.000,0.000000,4,4
1,13,1,2,253,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,978,2.015,1.252,-0.159334,-0.159071,0.000263,0.001490,0.001762,0.000273,-0.006791,-0.006777,0.000014,0.000014,0.000000,0.000014,0.000273,-0.000263,194.657,-0.015727,-0.343,-0.015727,2,2
