run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,solver_delta_angular_velocity,correction_delta_angular_velocity,total_delta_angular_velocity,decomposition_residual,decomposition_consistent,observed_delta_angular_velocity,observed_vs_event_residual,observed_vs_total_residual,observed_consistent,start_pre_angular_velocity,start_solver_delta_angular_velocity,start_correction_delta_angular_velocity,start_total_delta_angular_velocity,sum_solver_delta_angular_including_start,sum_correction_delta_angular_including_start,sum_total_delta_angular_including_start,inclusive_decomposition_residual,inclusive_consistent,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
1,26,1,242,243,2,1920;1935;1943,195.000,195.061,0.061,484.557,484.720,0.163,0.000000,0.080257,0.080257,0.253413,0.329197,0.075784,3.500631,3.554696,0.054064,0.335610,0.324789,-0.010821,-0.010821,0.000000,-0.010821,0.000000,1,-0.010821,0.000000,0.000000,1,0.000000,0.335610,0.000000,0.335610,0.324789,0.000000,0.324789,0.000000,1,4.067,14.000,17.920,0.253413,242,14.000,17.004,-7.569426,-0.253413,0.335610,242,0.253413,0.329197,2
1,26,2,247,248,2,1911;1916;1919,195.388,195.598,0.210,487.909,487.534,-0.375,0.403605,0.457375,0.053770,0.824996,1.419684,0.594688,-1.387690,-1.311549,0.076141,0.211671,0.141457,-0.070214,-0.070214,0.000000,-0.070214,0.000000,1,-0.070214,0.000000,0.000000,1,0.321149,-0.115717,0.006239,-0.109478,-0.185931,0.006239,-0.179692,0.000000,1,3.575,4.857,4.647,0.594688,248,3.575,2.229,0.076141,-0.594688,0.109478,247,0.594688,1.094176,2
1,26,3,297,504,208,1941;1953;1966;1983,211.458,202.110,-9.348,492.555,501.896,9.340,2.037682,1.673148,-0.364534,1.007769,0.000000,-1.007769,0.388575,-0.000000,-0.388575,-0.017650,0.000000,0.017650,0.017650,0.000000,0.017650,-0.000000,1,0.017650,-0.000000,0.000000,1,0.118115,-0.135764,0.000000,-0.135764,-0.118115,0.000000,-0.118115,-0.000000,1,2.986,42.189,27.025,0.361233,298,11.183,22.203,-0.247498,0.361233,0.135764,297,0.361233,4.025850,8
1,27,1,239,448,210,1990;1991;1996;1997;2000;1992,195.000,182.229,-12.771,482.012,486.928,4.916,0.000000,-0.356823,-0.356823,-0.700228,0.000000,0.700228,1.607161,0.000000,-1.607161,-0.190314,0.000000,0.190314,-0.152462,0.113408,-0.039054,-0.229368,0,0.190314,-0.000000,0.229368,0,0.000000,-0.190314,0.000000,-0.190314,-0.342776,0.113408,-0.229368,-0.229368,0,1.088,47.170,23.912,1.941458,245,1.135,16.456,0.012638,1.941458,0.190314,239,1.941458,8.855436,10
1,28,1,238,239,2,2059;2063,195.000,195.048,0.048,481.460,481.544,0.084,0.000000,0.056210,0.056210,0.201415,0.291098,0.089683,3.073318,2.776836,-0.296482,0.235053,0.236661,0.001609,0.001609,0.000000,0.001609,0.000000,1,0.001609,0.000000,0.000000,1,0.000000,0.363152,-0.128100,0.235053,0.364761,-0.128100,0.236661,0.000000,1,2.053,3.000,12.479,0.201415,238,3.000,9.773,-7.963106,-0.201415,0.235053,238,0.201415,0.291098,2
1,28,2,242,243,2,2058;2066,195.265,195.521,0.256,483.077,482.617,-0.460,0.232377,0.232116,-0.000262,1.008400,1.197431,0.189032,-0.620796,-0.547588,0.073208,-0.001031,-0.024089,-0.023058,-0.037325,0.014266,-0.023058,0.000000,1,-0.023058,0.000000,0.000000,1,0.234907,-0.304074,0.068135,-0.235938,-0.341398,0.082402,-0.258996,0.000000,1,2.176,4.123,9.301,0.719459,242,4.123,8.548,-3.514297,-0.719459,0.235938,242,0.719459,0.908490,2
1,28,3,263,608,346,2059;2058,201.322,204.081,2.759,482.295,483.220,0.924,0.115412,0.178157,0.062745,1.048676,-0.024789,-1.073464,0.362339,0.002539,-0.359800,-0.008202,0.001684,0.009886,0.027607,-0.017721,0.009886,0.000000,1,0.009886,0.000000,0.000000,1,-0.022418,0.047386,-0.033170,0.014216,0.074993,-0.050891,0.024102,0.000000,1,2.100,30.590,17.011,0.148657,276,30.590,2.974,-0.587795,0.148657,0.019560,265,0.148657,5.915560,16
1,29,1,242,244,3,2156;2158,195.000,194.826,-0.174,482.499,482.578,0.079,0.000000,-0.063667,-0.063667,-0.244169,-0.730168,-0.485999,1.668102,1.089135,-0.578966,-0.139611,-0.115506,0.024105,0.035820,-0.011715,0.024105,0.000000,1,0.024105,0.000000,0.000000,1,0.000000,-0.208730,0.069120,-0.139611,-0.172911,0.057404,-0.115506,0.000000,1,2.032,3.000,11.291,0.247026,244,2.060,11.291,-0.103763,0.247026,0.139611,242,0.247026,0.730168,3
1,29,2,254,584,331,2153;2192;2221;2223;2159;2169;2176;2226;2231;2182;2184,193.024,140.917,-52.107,486.183,493.912,7.729,-0.348759,-2.183493,-1.834734,-0.814500,-0.000040,0.814461,1.414876,0.000012,-1.414864,-0.111633,-0.000001,0.111632,0.111632,0.000000,0.111632,-0.000000,1,0.111632,-0.000000,0.000000,1,-0.111615,-0.000017,0.000000,-0.000017,0.111614,0.000000,0.111614,-0.000000,1,0.611,37.439,25.227,0.452969,297,25.898,1.144,-1.409881,-0.452969,0.028716,426,0.452969,6.396411,25
1,30,1,241,242,2,2243;2261,195.000,194.931,-0.069,478.793,478.703,-0.090,0.000000,-0.059487,-0.059487,-0.272992,-0.417026,-0.144033,0.345124,0.414637,0.069513,-0.234178,-0.214172,0.020006,0.025876,-0.005870,0.020006,0.000000,1,0.020006,0.000000,0.000000,1,0.000000,-0.234178,0.000000,-0.234178,-0.208302,-0.005870,-0.214172,0.000000,1,5.051,11.000,10.384,0.272992,241,11.000,6.887,-10.664089,0.272992,0.234178,241,0.272992,0.417026,2
1,30,2,283,544,262,2253;2259;2262;2263;2268;2270;2272;2292;2291;2289;2290;2280;2285;2287;2288,190.941,200.577,9.636,496.664,502.403,5.739,-2.108434,-1.572074,0.536359,-0.176310,0.000000,0.176310,0.649274,-0.000000,-0.649274,0.036666,-0.000000,-0.036666,-0.036666,0.000000,-0.036666,-0.000000,1,-0.036666,-0.000000,0.000000,1,-0.183816,0.220482,0.000000,0.220482,0.183816,0.000000,0.183816,-0.000000,1,0.869,28.000,23.628,0.495736,340,28.000,0.337,-1.107658,0.495736,0.220482,283,0.495736,5.837878,29
