run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,solver_delta_angular_velocity,correction_delta_angular_velocity,total_delta_angular_velocity,decomposition_residual,decomposition_consistent,observed_delta_angular_velocity,observed_vs_event_residual,observed_vs_total_residual,observed_consistent,start_pre_angular_velocity,start_solver_delta_angular_velocity,start_correction_delta_angular_velocity,start_total_delta_angular_velocity,sum_solver_delta_angular_including_start,sum_correction_delta_angular_including_start,sum_total_delta_angular_including_start,inclusive_decomposition_residual,inclusive_consistent,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
1,6,1,238,240,3,414;416;428;432;434,195.000,194.525,-0.475,479.768,478.402,-1.366,0.000000,-0.010486,-0.010486,-0.613681,-1.729021,-1.115340,-1.148391,-0.998226,0.150164,-0.059618,0.075444,0.135062,0.135062,0.000000,0.135062,0.000000,1,0.135062,0.000000,0.000000,1,0.000000,-0.059618,0.000000,-0.059618,0.075444,0.000000,0.075444,0.000000,1,11.010,35.000,10.449,0.644452,239,12.029,10.449,0.075226,0.644452,0.077956,239,0.644452,1.729021,3
1,6,2,256,258,3,416,187.792,187.166,-0.626,476.212,476.134,-0.078,0.283262,0.297246,0.013984,-1.460503,-1.002852,0.457650,-0.258991,-0.124037,0.134955,0.046542,-0.007336,-0.053878,-0.057028,0.003150,-0.053878,0.000000,1,-0.053878,0.000000,0.000000,1,0.071293,-0.027860,0.003108,-0.024752,-0.084888,0.006258,-0.078630,0.000000,1,2.479,2.498,4.940,0.301832,257,2.494,4.455,0.067599,-0.301832,0.034608,257,0.301832,0.631054,3
1,6,3,261,696,436,416;428,186.434,171.259,-15.175,476.163,478.823,2.660,0.291893,0.044600,-0.247293,-0.943039,-0.012465,0.930574,0.079250,0.013851,-0.065399,-0.013461,-0.000124,0.013336,0.013336,0.000000,0.013336,0.000000,1,0.013336,0.000000,0.000000,1,-0.007283,-0.006177,0.000000,-0.006177,0.007159,0.000000,0.007159,-0.000000,1,2.089,34.102,15.063,0.156635,305,34.094,0.747,-0.707460,-0.156635,0.008523,415,0.156635,6.825751,10
1,7,1,240,565,326,477;483;480,195.000,206.682,11.682,477.736,482.170,4.433,0.000000,0.275712,0.275712,0.236618,-0.007398,-0.244016,2.813518,-0.005013,-2.818531,0.143579,0.000726,-0.142853,0.183683,-0.147141,0.036542,0.179395,0,-0.142853,-0.000000,-0.179395,0,0.000000,0.247958,-0.104380,0.143579,0.431641,-0.251520,0.180121,0.179395,0,2.033,42.720,24.310,0.729448,245,2.072,16.439,-0.074264,-0.729448,0.143579,240,0.729448,6.280919,18
1,8,1,241,592,352,581;582;607;642;645,195.000,208.145,13.145,479.838,493.091,13.252,0.000000,0.482177,0.482177,0.066684,0.000003,-0.066681,6.263825,-0.000002,-6.263826,0.076275,-0.000000,-0.076275,0.893200,-0.470384,0.422816,0.499091,0,-0.076275,0.000000,-0.499091,0,0.000000,0.254249,-0.177975,0.076275,1.147450,-0.648358,0.499091,0.499091,0,0.389,34.156,39.038,1.535339,253,2.180,34.351,0.025473,-1.535339,0.076275,241,1.535339,16.820970,35
1,9,1,240,247,8,652;654;656;670,195.000,196.451,1.451,479.794,487.136,7.342,0.000000,0.258363,0.258363,0.155988,1.781083,1.625094,6.965691,1.400789,-5.564902,0.204335,0.154581,-0.049753,0.470622,-0.167478,0.303144,0.352898,0,-0.049753,-0.000000,-0.352898,0,0.000000,0.233525,-0.029191,0.204335,0.704147,-0.196668,0.507479,0.352898,0,0.255,34.710,39.910,1.060365,245,3.140,39.910,-0.056074,-1.060365,0.204335,240,1.060365,2.637864,8
1,9,2,257,260,4,724,200.796,202.329,1.533,491.534,490.737,-0.796,0.635451,0.716907,0.081456,1.827079,2.256182,0.429103,-0.955607,-0.902209,0.053398,0.120259,0.090217,-0.030042,-0.030042,0.000000,-0.030042,0.000000,1,-0.030042,0.000000,0.000000,1,0.149476,-0.068483,0.039266,-0.029217,-0.098525,0.039266,-0.059259,0.000000,1,1.781,1.971,11.850,0.208705,258,1.854,10.981,-0.096027,-0.208705,0.029217,257,0.208705,0.533928,2
1,9,3,267,660,394,657;680;727;689;692;693;705,206.196,253.818,47.621,489.390,484.972,-4.419,0.871560,2.058827,1.187267,2.142469,-0.001740,-2.144209,-1.257063,-0.001216,1.255847,0.076986,0.000062,-0.076924,-0.076924,0.000000,-0.076924,-0.000000,1,-0.076924,-0.000000,0.000000,1,0.088206,-0.037398,0.026178,-0.011219,-0.114322,0.026178,-0.088143,-0.000000,1,0.765,41.590,25.396,0.382647,389,39.351,2.639,-1.084135,0.382647,0.023054,389,0.382647,6.821024,17
1,10,1,241,243,3,746;742;751,195.000,194.842,-0.158,486.177,485.812,-0.365,0.000000,-0.069564,-0.069564,-0.095553,-0.805334,-0.709781,3.870328,-1.416427,-5.286755,-0.200302,-0.060844,0.139458,0.139458,0.000000,0.139458,0.000000,1,0.139458,0.000000,0.000000,1,0.000000,-0.200302,0.000000,-0.200302,-0.060844,0.000000,-0.060844,0.000000,1,7.053,49.089,23.177,0.430784,242,49.089,4.370,-5.363299,0.430784,0.200302,241,0.430784,0.805334,3
1,10,2,272,612,341,741;742;746,189.303,204.811,15.509,480.486,486.669,6.183,-0.488074,-0.024793,0.463281,-0.748774,0.000000,0.748774,-0.483806,0.000000,0.483806,-0.035176,0.000000,0.035176,0.035176,0.000000,0.035176,0.000000,1,0.035176,0.000000,0.000000,1,-0.054752,0.032058,-0.012482,0.019576,0.067234,-0.012482,0.054752,-0.000000,1,0.365,48.037,23.995,0.156010,439,48.032,3.905,-1.020151,0.156010,0.026848,439,0.156010,5.016323,13
