piece,phase,frame,time_ms,landing_frame,x,y,velocity_x,velocity_y,speed,angular_velocity,angle,sleeping,ground_contact,mass,inertia,com_offset_px,footprint_width_px,bottom_width_1px,bottom_width_2px,bottom_width_4px,bottom_width_8px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,aspect_ratio,physics_parts,triangles,regions,raw_regions,contour_vertices,pre_velocity_x,pre_velocity_y,pre_angular_velocity,delta_velocity_x,delta_velocity_y,delta_angular_velocity,collision_normal_x,collision_normal_y,collision_depth,collision_separation,collision_pair_count,collision_contact_count,collision_support_count,collision_contact_part_count,collision_contact_min_x,collision_contact_max_x,collision_contact_mean_x,collision_contact_center_offset_px
"36","falling","0","4.0","","195.000","99.175","0.00000","1.08367","1.08367","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","0.55000","0.000000","0.00000","0.53367","0.000000","","","","","0","0","0","0","","","",""
"36","falling","1","10.0","","195.000","102.950","0.00000","1.69283","1.69283","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","1.17781","0.000000","0.00000","0.51502","0.000000","","","","","0","0","0","0","","","",""
"36","falling","2","27.0","","195.000","109.776","0.00000","2.44234","2.44234","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","1.95027","0.000000","0.00000","0.49208","0.000000","","","","","0","0","0","0","","","",""
"36","falling","3","44.0","","195.000","118.568","0.00000","3.14443","3.14443","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","2.67384","0.000000","0.00000","0.47059","0.000000","","","","","0","0","0","0","","","",""
"36","falling","4","60.0","","195.000","129.598","0.00000","3.82927","3.82927","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","3.37965","0.000000","0.00000","0.44962","0.000000","","","","","0","0","0","0","","","",""
"36","falling","5","78.0","","195.000","142.610","0.00000","4.48362","4.48362","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","4.05402","0.000000","0.00000","0.42960","0.000000","","","","","0","0","0","0","","","",""
"36","falling","6","94.0","","195.000","157.200","0.00000","5.09655","5.09655","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","4.68572","0.000000","0.00000","0.41083","0.000000","","","","","0","0","0","0","","","",""
"36","falling","7","110.0","","195.000","173.883","0.00000","5.69444","5.69444","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","5.30191","0.000000","0.00000","0.39253","0.000000","","","","","0","0","0","0","","","",""
"36","falling","8","127.0","","195.000","192.297","0.00000","6.26570","6.26570","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","5.89065","0.000000","0.00000","0.37505","0.000000","","","","","0","0","0","0","","","",""
"36","falling","9","144.0","","195.000","212.366","0.00000","6.81151","6.81151","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","6.45317","0.000000","0.00000","0.35834","0.000000","","","","","0","0","0","0","","","",""
"36","falling","10","161.0","","195.000","233.566","0.00000","7.32278","7.32278","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","6.98009","0.000000","0.00000","0.34269","0.000000","","","","","0","0","0","0","","","",""
"36","falling","11","177.0","","195.000","256.697","0.00000","7.82150","7.82150","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","7.49407","0.000000","0.00000","0.32743","0.000000","","","","","0","0","0","0","","","",""
"36","falling","12","194.0","","195.000","281.272","0.00000","8.29800","8.29800","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","7.98516","0.000000","0.00000","0.31284","0.000000","","","","","0","0","0","0","","","",""
"36","falling","13","211.0","","195.000","306.693","0.00000","8.74436","8.74436","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","8.44518","0.000000","0.00000","0.29918","0.000000","","","","","0","0","0","0","","","",""
"36","falling","14","227.0","","195.000","333.941","0.00000","9.17975","9.17975","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","8.89390","0.000000","0.00000","0.28585","0.000000","","","","","0","0","0","0","","","",""
"36","falling","15","244.0","","195.000","362.449","0.00000","9.59575","9.59575","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","9.32264","0.000000","0.00000","0.27312","0.000000","","","","","0","0","0","0","","","",""
"36","falling","16","261.0","","195.000","391.556","0.00000","9.98543","9.98543","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","9.72424","0.000000","0.00000","0.26119","0.000000","","","","","0","0","0","0","","","",""
"36","falling","17","277.0","","195.000","422.398","0.00000","10.36554","10.36554","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","10.11599","0.000000","0.00000","0.24956","0.000000","","","","","0","0","0","0","","","",""
"36","falling","18","294.0","","195.000","454.341","0.00000","10.72872","10.72872","0.000000","0.000000","0","0","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","0.000","0.000","0","0","1.3877","63","126","63","63","48","0.00000","10.49028","0.000000","0.00000","0.23844","0.000000","","","","","0","0","0","0","","","",""
"36","post_landing","19","311.0","19","195.000","484.184","2.41909","0.14478","2.42341","0.034572","0.000000","0","1","4.75600","2213.019","1.122","5.000","5.000","5.000","13.000","18.000","15.000","-15.524","14","7","1.3877","63","126","63","63","48","0.00000","10.84791","0.000000","2.41909","-10.70313","0.034572","0.000000","1.000000","6.343955","3.192857","7","14","14","7","171.976","186.976","178.047","-15.524"
"36","post_landing","20","328.0","19","201.458","482.957","1.66244","0.26636","1.68365","0.020427","0.074585","0","1","4.75600","2213.019","1.122","5.000","4.063","4.986","12.190","18.024","4.986","-22.377","4","2","1.3877","63","126","63","63","48","2.16998","0.15556","0.021795","-0.50753","0.11080","-0.001369","0.000000","1.000000","2.267906","0.511352","2","4","4","2","176.588","181.574","179.044","-22.377"
"36","post_landing","21","344.0","19","205.757","483.995","1.09543","0.25776","1.12535","0.012865","0.123235","0","1","4.75600","2213.019","1.122","5.000","4.093","4.962","13.393","19.102","4.093","-23.737","3","2","1.3877","63","126","63","63","48","1.36865","0.20733","0.014644","-0.27322","0.05043","-0.001779","0.000000","1.000000","0.041140","-0.384746","2","3","4","2","179.974","184.067","182.331","-23.737"
"36","post_landing","22","361.0","19","208.546","484.734","0.77145","0.40368","0.87068","0.018523","0.155578","0","1","4.75600","2213.019","1.122","5.000","4.107","4.940","13.463","21.211","4.107","-24.916","3","2","1.3877","63","126","63","63","48","0.87910","0.20412","0.010109","-0.10765","0.19956","0.008414","0.000000","1.000000","0.238908","-0.366485","2","3","4","2","181.576","185.683","183.933","-24.916"
"36","post_landing","23","378.0","19","210.648","486.093","0.80335","0.47611","0.93383","0.019829","0.211179","0","1","4.75600","2213.019","1.122","5.000","4.121","10.197","14.737","22.001","4.121","-26.883","3","2","1.3877","63","126","63","63","48","0.71385","0.41454","0.019819","0.08950","0.06156","0.000011","0.000000","1.000000","0.200752","-0.334086","2","3","4","2","181.704","185.825","184.055","-26.883"
"36","post_landing","24","394.0","19","213.160","487.357","0.88470","0.44590","0.99072","0.021450","0.245857","0","1","4.75600","2213.019","1.122","5.000","4.123","12.369","14.796","23.286","9.460","-25.400","5","3","1.3877","63","126","63","63","48","0.88788","0.56209","0.007683","-0.00317","-0.11620","0.013767","0.000000","1.000000","1.137355","0.048793","3","5","6","3","183.031","192.490","188.027","-25.400"
"36","post_landing","25","411.0","19","215.559","488.947","0.86765","0.50927","1.00606","0.022472","0.307818","0","1","4.75600","2213.019","1.122","5.000","4.115","11.695","17.369","24.949","9.486","-27.415","4","3","1.3877","63","126","63","63","48","0.78628","0.51954","0.021037","0.08137","-0.01027","0.001434","0.000000","1.000000","0.288971","-0.427407","3","4","6","3","183.401","192.887","187.516","-27.415"
"36","post_landing","26","428.0","19","217.877","490.711","0.85595","0.52469","1.00397","0.023694","0.367593","0","1","4.75600","2213.019","1.122","5.000","8.903","12.995","20.965","25.202","8.903","-26.747","6","4","1.3877","63","126","63","63","48","0.77913","0.57740","0.020046","0.07682","-0.05271","0.003648","0.000000","1.000000","0.761046","-0.074613","4","6","8","4","186.679","195.582","190.509","-26.747"
"36","post_landing","27","444.0","19","220.265","492.656","0.83838","0.56396","1.01041","0.024904","0.433464","0","1","4.75600","2213.019","1.122","5.000","10.268","15.645","23.678","28.921","10.268","-28.028","8","5","1.3877","63","126","63","63","48","0.79551","0.55245","0.021900","0.04287","0.01152","0.003004","0.000000","1.000000","0.920023","0.123532","5","8","10","5","187.104","197.371","192.456","-28.028"
"36","post_landing","28","461.0","19","222.601","494.728","0.81528","0.60410","1.01469","0.025948","0.502980","0","1","4.75600","2213.019","1.122","5.000","11.654","20.591","25.542","30.580","11.654","-29.251","8","6","1.3877","63","126","63","63","48","0.77771","0.57722","0.023164","0.03756","0.02687","0.002784","0.000000","1.000000","0.369321","-0.301194","6","8","12","6","187.524","199.178","193.599","-29.251"
"36","post_landing","29","478.0","19","224.812","496.985","0.79905","0.52050","0.95362","0.027852","0.573365","0","1","4.75600","2213.019","1.122","5.000","13.038","20.791","25.534","38.221","18.026","-27.832","12","9","1.3877","63","126","63","63","48","0.74918","0.60647","0.023857","0.04987","-0.08597","0.003995","0.000000","1.000000","0.060014","-0.480258","9","12","18","9","187.967","205.993","196.504","-27.832"
"36","post_landing","30","495.0","19","226.958","498.954","0.74876","0.50288","0.90196","0.028368","0.648205","0","1","4.75600","2213.019","1.122","5.000","14.203","22.802","29.202","63.815","15.000","-25.227","14","10","1.3877","63","126","63","63","48","0.69925","0.59680","0.024394","0.04951","-0.09392","0.003974","0.000000","1.000000","0.543032","-0.167458","10","14","20","10","194.231","209.231","201.058","-25.227"
"36","post_landing","31","511.0","19","229.015","501.070","0.69190","0.49895","0.85304","0.028860","0.727035","0","1","4.75600","2213.019","1.122","5.000","16.277","19.101","61.537","67.185","16.277","-25.443","17","12","1.3877","63","126","63","63","48","0.67894","0.51774","0.026201","0.01295","-0.01879","0.002660","0.000000","1.000000","0.566352","-0.019531","12","17","24","12","194.685","211.710","203.641","-25.817"
"36","post_landing","32","528.0","19","230.901","502.686","0.02083","0.00000","0.02083","0.000909","0.806276","0","1","4.75600","2213.019","1.122","5.000","43.139","53.036","58.000","68.619","53.758","-6.048","33","21","1.3877","63","126","63","63","48","0.62000","0.52120","0.026158","-0.59917","-0.52120","-0.025249","0.000000","1.000000","0.575607","-0.476895","21","33","42","21","197.974","251.732","225.625","-6.048"
"36","post_landing","33","545.0","19","230.909","502.322","-0.00008","0.00000","0.00008","0.000000","0.807136","0","1","4.75600","2213.019","1.122","5.000","43.139","53.036","58.000","68.619","45.966","-2.889","24","14","1.3877","63","126","63","63","48","-0.00607","0.00000","0.000000","0.00599","0.00000","0.000000","0.000000","1.000000","0.001083","-0.862267","14","24","28","14","205.036","251.725","233.623","-2.528"
"36","post_landing","34","561.0","19","230.908","502.252","-0.00006","0.00000","0.00006","0.000000","0.807136","0","1","4.75600","2213.019","1.122","5.000","43.139","53.036","58.000","68.619","43.861","-1.836","22","13","1.3877","63","126","63","63","48","-0.00053","0.00000","0.000000","0.00046","0.00000","0.000000","0.000000","1.000000","0.041658","-0.809484","13","22","26","13","207.141","251.002","234.078","-1.836"
"36","post_landing","35","578.0","19","230.908","502.252","-0.00004","0.00000","0.00004","0.000000","0.807136","0","1","4.75600","2213.019","1.122","5.000","43.139","53.036","58.000","68.619","43.861","-1.836","22","13","1.3877","63","126","63","63","48","0.00000","0.00000","0.000000","-0.00004","0.00000","0.000000","0.000000","1.000000","0.041658","-0.809484","13","22","26","13","207.141","251.002","234.078","-1.836"
"36","post_landing","36","595.0","19","230.907","502.252","-0.00000","0.00000","0.00000","0.000000","0.807136","0","1","4.75600","2213.019","1.122","5.000","43.139","53.036","58.000","68.619","43.861","-1.836","22","13","1.3877","63","126","63","63","48","0.00000","0.00000","0.000000","-0.00000","0.00000","0.000000","0.000000","1.000000","0.039658","-0.809484","13","22","26","13","207.141","251.002","234.078","-1.836"
"36","post_landing","37","611.0","19","230.908","502.252","-0.00003","0.00000","0.00003","0.000000","0.807136","0","1","4.75600","2213.019","1.122","5.000","43.139","53.036","58.000","68.619","43.861","-1.836","22","13","1.3877","63","126","63","63","48","0.00001","0.00000","0.000000","-0.00004","0.00000","0.000000","0.000000","1.000000","0.041658","-0.809484","13","22","26","13","207.141","251.002","234.078","-1.836"
"36","post_landing","38","628.0","19","230.907","502.252","-0.00004","0.00000","0.00004","0.000000","0.807136","0","1","4.75600","2213.019","1.122","5.000","43.139","53.036","58.000","68.619","43.861","-1.836","22","13","1.3877","63","126","63","63","48","0.00001","0.00000","0.000000","-0.00005","0.00000","0.000000","0.000000","1.000000","0.041658","-0.809484","13","22","26","13","207.141","251.002","234.078","-1.836"
"36","post_landing","39","645.0","19","230.907","502.252","-0.00003","0.00000","0.00003","0.000000","0.807136","0","1","4.75600","2213.019","1.122","5.000","43.139","53.036","58.000","68.619","43.861","-1.836","22","13","1.3877","63","126","63","63","48","0.00001","0.00000","0.000000","-0.00004","0.00000","0.000000","0.000000","1.000000","0.039658","-0.809484","13","22","26","13","207.141","251.002","234.078","-1.836"
"36","post_landing","40","661.0","19","230.907","502.252","-0.00001","0.00000","0.00001","0.000000","0.807136","0","1","4.75600","2213.019","1.122","5.000","43.139","53.036","58.000","68.619","43.861","-1.836","22","13","1.3877","63","126","63","63","48","0.00000","0.00000","0.000000","-0.00002","0.00000","0.000000","0.000000","1.000000","0.041658","-0.809484","13","22","26","13","207.141","251.002","234.078","-1.836"
"36","post_landing","41","679.0","19","230.907","502.252","-0.00001","0.00000","0.00001","0.000000","0.807136","0","1","4.75600","2213.019","1.122","5.000","43.139","53.036","58.000","68.619","43.861","-1.836","22","13","1.3877","63","126","63","63","48","0.00000","0.00000","0.000000","-0.00001","0.00000","0.000000","0.000000","1.000000","0.041658","-0.809484","13","22","26","13","207.141","251.002","234.078","-1.836"
