run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,solver_delta_angular,correction_delta_angular,total_delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
1,26,1,1,242,START,1920;1935;1943,14.000,17.004,0.000000,0.253413,0.253413,11.070036,3.500624,-7.569412,0.000000,0.335610,0.335610,0.335610,0.000000,0.335610,-7.569412,-0.253413,195.000,0.000000,0.000,0.000000,6,6
1,26,1,2,243,PART_CHANGE+WIDTH_CHANGE,1920,4.067,17.920,0.253413,0.329197,0.075784,3.500624,3.554689,0.054064,0.335610,0.324789,-0.010821,-0.010821,0.000000,-0.010821,0.054064,-0.075784,195.061,0.080256,0.061,0.080256,2,2
1,26,2,1,247,START,1911;1916;1919,4.857,4.647,0.325507,0.824995,0.499488,3.722402,-1.387689,-5.110091,0.321148,0.211670,-0.109479,-0.115717,0.006239,-0.109479,-5.110091,-0.499488,195.388,0.403605,0.000,0.000000,4,6
1,26,2,2,248,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,1911;1916,3.575,2.230,0.824995,1.419683,0.594688,-1.387689,-1.311548,0.076141,0.211670,0.141456,-0.070214,-0.070214,0.000000,-0.070214,0.076141,-0.594688,195.598,0.457374,0.210,0.053769,2,4
1,26,3,1,297,START,1941;1953;1966,11.173,22.080,1.185417,1.007771,-0.177647,1.960662,0.388596,-1.572067,0.118114,-0.017650,-0.135764,-0.135764,0.000000,-0.135764,-1.572067,0.177647,211.458,2.037672,0.000,0.000000,3,6
1,26,3,2,298,RESPONSE,1941;1953;1966,11.183,22.203,1.007771,0.646544,-0.361227,0.388596,0.141105,-0.247490,-0.017650,-0.005811,0.011840,0.011840,0.000000,0.011840,-0.247490,0.361227,211.714,2.033189,0.256,-0.004484,3,6
1,26,3,3,299,RESPONSE,1941;1953;1966,11.186,22.243,0.646544,0.395526,-0.251017,0.141105,-0.026469,-0.167574,-0.005811,0.000893,0.006703,0.006703,0.000000,0.006703,-0.167574,0.251017,211.878,2.031713,0.420,-0.005960,3,6
1,26,3,4,316,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1953;1966,6.731,20.213,-0.257136,-0.281808,-0.024672,0.193825,0.213500,0.019675,-0.009105,-0.009991,-0.000885,-0.000885,0.000000,-0.000885,0.019675,0.024672,211.797,2.024129,0.338,-0.013543,2,4
1,26,3,5,324,PART_CHANGE+WIDTH_CHANGE,1966,4.553,19.823,-0.460574,-0.486513,-0.025939,0.365078,0.389574,0.024496,-0.016670,-0.017399,-0.000728,-0.000728,0.000000,-0.000728,0.024496,0.025939,211.041,1.997009,-0.417,-0.040663,1,2
1,26,3,6,361,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,1966;1983,42.189,8.670,-1.056716,-0.895318,0.161398,1.598657,-0.063785,-1.662442,-0.054198,-0.007910,0.046287,0.046287,0.000000,0.046287,-1.662442,-0.161398,203.330,1.671554,-8.128,-0.366118,2,4
1,26,3,7,362,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1983,2.985,10.894,-0.895318,-0.762039,0.133279,-0.063785,-0.116991,-0.053206,-0.007910,-0.012455,-0.004544,-0.004544,0.000000,-0.004544,-0.053206,-0.133279,203.102,1.669544,-8.356,-0.368128,1,2
1,26,3,8,422,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1966;1983,42.189,8.620,0.364155,0.263427,-0.100728,0.209200,-0.000793,-0.209993,0.022300,0.000399,-0.021901,-0.021901,0.000000,-0.021901,-0.209993,0.100728,201.955,1.674166,-9.503,-0.363507,2,4
1,27,1,1,242,START,1990;1991;2000,6.000,13.294,0.000000,-0.409529,-0.409529,11.031075,2.212741,-8.818334,0.000000,-0.163345,-0.163345,-0.207939,0.044594,-0.163345,-8.818334,0.409529,195.000,0.000000,0.000,0.000000,6,6
1,27,1,2,243,PART_CHANGE+WIDTH_CHANGE+RESPONSE,1991,1.041,12.432,-0.409529,-0.701480,-0.291951,2.212741,1.836715,-0.376026,-0.163345,-0.151302,0.012044,0.012044,0.000000,0.012044,-0.376026,0.291951,194.896,-0.041494,-0.104,-0.041494,2,2
1,27,1,3,244,RESPONSE,1991,1.077,13.930,-0.701480,-0.985640,-0.284160,1.836715,1.807062,-0.029653,-0.151302,-0.132935,0.018366,0.018366,0.000000,0.018366,-0.029653,0.284160,194.718,-0.079928,-0.282,-0.079928,1,2
1,27,1,4,245,RESPONSE,1991,1.107,15.230,0.000000,-1.399798,-1.399798,1.807062,1.639152,-0.167911,0.000000,-0.032910,-0.032910,-0.109700,0.076790,-0.032910,-0.167911,1.399798,194.467,-0.113697,-0.533,-0.113697,1,2
1,27,1,5,249,RESPONSE,1991,1.144,16.887,0.000000,-1.639093,-1.639093,0.751281,0.760323,0.009042,0.000000,-0.013752,-0.013752,-0.045839,0.032087,-0.013752,0.009042,1.639093,192.931,-0.157425,-2.069,-0.157425,1,2
1,27,1,6,270,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,1991;1992,47.166,1.011,-1.560826,-1.395952,0.164874,1.056487,-0.106560,-1.163047,-0.044664,-0.005529,0.039135,0.039135,0.000000,0.039135,-1.163047,-0.164874,185.010,-0.355789,-9.990,-0.355789,2,4
1,27,1,7,271,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,1992,2.223,21.413,-1.395952,-1.213057,0.182895,-0.106560,-0.200377,-0.093816,-0.005529,-0.009773,-0.004243,-0.004243,0.000000,-0.004243,-0.093816,-0.182895,184.655,-0.357193,-10.345,-0.357193,1,2
1,27,1,8,335,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1991;1992,47.164,0.912,0.555088,0.426835,-0.128253,0.429976,-0.067383,-0.497359,0.019413,0.003257,-0.016156,-0.016156,0.000000,-0.016156,-0.497359,0.128253,182.513,-0.352818,-12.487,-0.352818,2,4
