run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,solver_delta_angular,correction_delta_angular,total_delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
1,1,1,1,242,START,6,1.000,0.787,0.000000,0.104207,0.104207,10.942981,0.002633,-10.940348,0.000000,0.008760,0.008760,0.008760,0.000000,0.008760,-10.940348,-0.104207,195.000,0.000000,0.000,0.000000,2,2
1,1,1,2,420,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5;6,7.586,12.481,0.945372,0.982497,0.037125,0.329773,0.175608,-0.154165,0.021372,0.021645,0.000273,0.000273,0.000000,0.000273,-0.154165,-0.037125,212.230,0.316394,17.230,0.316394,2,4
1,1,1,3,423,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5,1.272,10.060,0.995302,0.988987,-0.006316,0.190034,0.209177,0.019143,0.022105,0.023519,0.001413,0.001413,0.000000,0.001413,0.019143,0.006316,212.984,0.332802,17.984,0.332802,1,2
1,1,1,4,449,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,3;5,33.119,1.212,1.236789,1.097363,-0.139425,0.459430,-0.245673,-0.705104,0.029656,0.015899,-0.013757,-0.013757,0.000000,-0.013757,-0.705104,0.139425,220.192,0.492444,25.192,0.492444,2,4
1,1,1,5,450,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,3,1.356,14.507,1.097363,1.049398,-0.047965,-0.245673,-0.276384,-0.030711,0.015899,0.017006,0.001107,0.001107,0.000000,0.001107,-0.030711,0.047965,220.454,0.496246,25.454,0.496246,1,2
1,1,1,6,472,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,3;43,8.596,14.380,0.604419,0.552790,-0.051629,-0.143613,-0.249146,-0.105533,0.014869,0.012363,-0.002506,-0.002506,0.000000,-0.002506,-0.105533,0.051629,224.946,0.581978,29.946,0.581978,2,4
1,1,1,7,478,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,43,0.564,17.664,0.462314,0.448933,-0.013382,-0.181443,-0.172949,0.008494,0.009182,0.007743,-0.001439,-0.001439,0.000000,-0.001439,0.008494,0.013382,225.683,0.598619,30.683,0.598619,1,2
1,2,1,1,239,START,99,3.000,1.094,0.000000,0.157034,0.157034,10.978784,-0.009755,-10.988538,0.000000,0.019481,0.019481,0.019481,0.000000,0.019481,-10.988538,-0.157034,195.000,0.000000,0.000,0.000000,2,2
1,2,1,2,385,PART_CHANGE,99;111,3.137,20.071,1.210335,1.236000,0.025665,0.543216,0.517440,-0.025776,0.028230,0.029401,0.001171,0.001171,0.000000,0.001171,-0.025776,-0.025665,213.384,0.447431,18.384,0.447431,2,4
1,2,1,3,392,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,111,0.000,18.859,1.304798,1.312217,0.007419,0.612845,0.654729,0.041884,0.035219,0.035139,-0.000080,-0.000080,0.000000,-0.000080,0.041884,-0.007419,215.596,0.501587,20.596,0.501587,1,2
1,2,1,4,400,WIDTH_CHANGE,111,1.626,20.799,1.426411,1.448274,0.021863,0.784875,0.811960,0.027084,0.038258,0.037138,-0.001120,-0.001120,0.000000,-0.001120,0.027084,-0.021863,218.308,0.572724,23.308,0.572724,1,2
1,2,1,5,424,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,98;111,17.022,22.304,1.674531,1.781865,0.107334,1.624466,1.102688,-0.521777,0.053545,0.074447,0.020903,0.020903,0.000000,0.020903,-0.521777,-0.107334,227.762,0.838262,32.762,0.838262,2,4
1,2,1,6,425,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,98,2.720,15.726,1.781865,1.846939,0.065074,1.102688,1.063125,-0.039563,0.074447,0.071559,-0.002888,-0.002888,0.000000,-0.002888,-0.039563,-0.065074,228.215,0.857173,33.215,0.857173,1,2
1,2,1,7,434,WIDTH_CHANGE,98,0.847,19.217,1.947307,1.957120,0.009813,1.303901,1.365454,0.061554,0.069604,0.067624,-0.001980,-0.001980,0.000000,-0.001980,0.061554,-0.009813,232.486,1.010058,37.486,1.010058,1,2
1,2,1,8,440,PART_CHANGE+RESPONSE,98;175,0.899,22.127,1.918308,2.151756,0.233448,1.611803,0.755678,-0.856125,0.073597,0.082735,0.009137,0.009137,0.000000,0.009137,-0.856125,-0.233448,235.438,1.118606,40.438,1.118606,2,4
1,2,1,9,441,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,175,5.451,6.980,2.151756,2.133550,-0.018205,0.755678,0.800598,0.044920,0.082735,0.084470,0.001735,0.001735,0.000000,0.001735,0.044920,0.018205,235.985,1.139622,40.985,1.139622,1,2
1,2,1,10,448,PART_CHANGE+WIDTH_CHANGE+RESPONSE,114;175,46.840,10.076,2.089370,1.966877,-0.122493,1.098103,-0.006360,-1.104463,0.086828,0.000573,-0.086255,-0.086255,0.000000,-0.086255,-1.104463,0.122493,239.630,1.284970,44.630,1.284970,2,4
