run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_points,contact_parts,landing_angle,landing_pre_vx,landing_pre_vy,landing_pre_angular_velocity,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_parts_detail,landing_contact_offsets_xy_px,landing_contact_torque_proxies,landing_dynamic_body_count,landing_other_dynamic_body_ids
1,1,complete,132,71,60,4.348,1775.255,7.415,3,4,3,-1.138511,0.93384,2.63289,-0.092208,0.85166,0.07053,-0.031542,-0.08218,-2.56236,0.060666,0.85166,0.94235,0.031542,4.665999999999997,4.2029999999999745,0.14972699999999994,0.6999999999999886,,0,1,88,176,88,91,83,-27.855,-25.62,1.570796,-26.73717,29;30;30;32,-27.855:32.618;-26.947:33.037;-27.855:32.618;-25.620:32.548,-27.854654;-26.946643;-27.854654;-25.619686,1,
1,2,complete,120,59,60,4.144,971.803,3.723,6,2,1,-0.016093,0,10.92765,0,0,0,0,0.94556,-11.21591,-0.145324,0.99889,2.57252,0.155984,10.97199999999998,16.69399999999996,2.018351,0.15999999999996817,,0,1,83,166,83,90,76,-1.875,1.124,1.570796,-0.375591,175;175,-1.875:44.647;1.124:44.599,-1.875397;1.124215,1,
1,3,complete,121,60,60,6.218,2680.781,8.535,8,8,4,0,0,11.02963,0,0,0,0.014599,-1.18685,-11.85057,0.014599,3.65045,2.32146,0.124164,71.174,14.592000000000041,1.931424,13.43100000000004,,0,1,89,178,89,93,68,-39.688,20.312,1.570796,-9.688163,263;263;264;264;265;265;266;266,-33.688:31.303;-39.688:31.303;20.312:31.303;11.312:31.303;19.312:32.303;11.312:32.303;19.312:33.303;12.312:33.303,-33.688163;-39.688163;20.311837;11.311837;19.311837;11.311837;19.311837;12.311837,1,
1,4,complete,120,59,60,2.636,378.793,10.821,9,1,1,0.028524,0,10.94131,0,0,0.01061,0.007488,0.37503,-10.93069,0.007488,1.74851,2.63513,0.071255,43.66900000000001,22.82800000000003,1.083137,0,,0,1,54,108,54,54,62,-0.727,-0.727,1.570796,-0.727352,322,-0.727:44.993,-0.727352,1,
1,5,complete,123,62,60,4.202,918.333,0.519,9,1,1,-0.693044,-0.12357,1.85187,-0.251368,-0.28189,0.29991,-0.231729,-0.15832,-1.55196,0.019639,0.88729,2.37343,0.231729,6.971000000000004,14.257999999999981,1.5357059999999998,0,,0,1,84,168,84,91,85,1.276,1.276,1.570796,1.275976,399,1.276:36.169,1.275976,1,
1,6,complete,128,67,60,4.956,1754.612,4.805,35,1,1,-0.250484,-0.51213,0.7737,-0.030716,-0.53357,-0.0655,-0.010259,-0.02144,-0.8392,0.020458,1.49883,1.25994,0.045987,38.281000000000006,10.799000000000035,0.9385670000000002,0.28300000000001546,,0,1,63,126,63,66,67,-5.053,-5.053,1.570796,-5.052536,473,-5.053:45.118,-5.052536,1,
1,7,complete,120,59,60,4.74,1831.832,2.853,4,2,1,0,0,10.90021,0,0.11035,3.11586,0,0.11035,-7.78436,0.125232,1.32841,3.11586,0.0347,14.167000000000002,4.937999999999988,0.366359,0,,0,1,102,204,102,107,84,-14.103,-12.103,1.570796,-13.102954,577;577,-12.103:43.789;-14.103:43.789,-12.102954;-14.102954,1,
1,8,complete,120,59,60,5.508,2566.696,2.475,5,2,1,0.05501,0,10.98222,0,0,3.94548,0,0.35724,-7.03674,0.145923,0.84856,3.94548,0.028782,18.48400000000001,11.840000000000032,0.5623049999999999,0,,0,1,68,136,68,69,57,-28.693,-26.696,1.570796,-27.694068,647;647,-26.696:39.779;-28.693:39.669,-26.695580;-28.692555,1,
1,9,complete,120,59,60,5.038,2670.843,2.201,5,3,2,0.051985,0,10.9686,0,0.30352,6.75592,0,0.30352,-4.21268,0.211478,1.7765,6.75592,0.057249,22.993000000000023,11.168999999999983,0.843831,0,,0,1,78,156,78,82,79,-35.824,-31.777,1.570796,-33.800257,726;727;727,-31.777:39.632;-32.828:40.579;-35.824:40.423,-31.776978;-32.827589;-35.823536,1,
1,10,complete,127,66,60,6.51,5147.624,3.157,50,1,1,0.130721,0.7135,0.52863,0.019881,0.50406,-0.0868,0.00389,-0.20945,-0.61543,-0.015991,0.84455,0.67193,0.028364,7.0449999999999875,3.9149999999999636,0.208171,0.18000000000000682,,0,1,97,194,97,102,84,22.403,22.403,1.570796,22.403123,826,22.403:38.093,22.403123,1,
