run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
1,36,1,1,239,START,2605;2608,5.000,19.524,0.000000,0.188422,0.188422,11.046505,4.447628,-6.598878,0.000000,0.161197,0.161197,-6.598878,-0.188422,195.000,0.000000,0.000,0.000000,4,4
1,36,1,2,240,PART_CHANGE+WIDTH_CHANGE,2605,3.038,21.125,0.188422,0.280767,0.092345,4.447628,3.713043,-0.734584,0.161197,0.170630,0.009433,-0.734584,-0.092345,195.048,0.040948,0.048,0.040948,2,2
1,36,1,3,241,RESPONSE,2605,3.074,22.781,0.280767,0.421514,0.140747,3.713043,3.580902,-0.132142,0.000000,0.064138,0.064138,-0.132142,-0.140747,195.119,0.084292,0.119,0.084292,1,2
1,36,1,4,242,RESPONSE,2605,3.085,23.393,0.421514,0.688720,0.267206,3.580902,2.352261,-1.228641,0.064138,0.080055,0.015917,-1.228641,-0.267206,195.226,0.100585,0.226,0.100585,2,2
1,36,1,5,243,RESPONSE,2605,3.099,24.148,0.688720,0.958950,0.270230,2.352261,1.900795,-0.451465,0.080055,0.082795,0.002741,-0.451465,-0.270230,195.401,0.120921,0.401,0.120921,1,2
1,36,1,6,244,RESPONSE,2605,3.111,24.918,0.958950,1.253270,0.294320,1.900795,1.696214,-0.204581,0.082795,0.072292,-0.010503,-0.204581,-0.294320,195.645,0.141953,0.645,0.141953,1,2
1,36,1,7,245,RESPONSE,2605,3.121,25.542,0.280767,1.445610,1.164843,1.696214,1.579764,-0.116450,0.000000,0.025633,0.025633,-0.116450,-1.164843,195.945,0.159240,0.945,0.159240,1,2
1,36,1,8,249,RESPONSE,2605,3.137,26.788,0.280767,1.525026,1.244259,1.053362,1.077217,0.023855,0.000000,0.017270,0.017270,0.023855,-1.244259,197.391,0.194385,2.391,0.194385,1,2
1,36,1,9,253,RESPONSE,2605,3.148,27.902,0.280767,1.394217,1.113449,1.005747,1.059498,0.053751,0.000000,0.016054,0.016054,0.053751,-1.113449,198.881,0.226625,3.881,0.226625,1,2
1,36,1,10,257,RESPONSE,2605,3.156,28.917,0.280767,1.289980,1.009212,0.995113,1.042867,0.047755,0.000000,0.015005,0.015005,0.047755,-1.009212,200.224,0.256749,5.224,0.256749,1,2
1,36,1,11,278,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,2604;2605;2611,12.075,30.644,1.353168,1.516401,0.163234,1.617362,1.369431,-0.247931,0.048057,0.054662,0.006605,-0.247931,-0.163234,206.927,0.463072,11.927,0.463072,3,6
1,36,1,12,279,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,2604;2611,3.583,26.769,1.516401,1.517504,0.001103,1.369431,1.410236,0.040806,0.054662,0.055402,0.000740,0.040806,-0.001103,207.312,0.476958,12.312,0.476958,2,4
1,36,1,13,280,PART_CHANGE+WIDTH_CHANGE,2611,0.472,25.583,1.517504,1.518357,0.000853,1.410236,1.450593,0.040357,0.055402,0.056195,0.000793,0.040357,-0.000853,207.697,0.491031,12.697,0.491031,1,2
1,36,1,14,295,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,2611;2624;2626,11.290,25.636,1.420270,1.645584,0.225314,2.096380,1.649316,-0.447064,0.067746,0.079812,0.012066,-0.447064,-0.225314,213.210,0.720054,18.210,0.720054,3,6
1,36,1,15,296,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,2624;2626,2.086,21.407,1.645584,1.625453,-0.020131,1.649316,1.697708,0.048393,0.079812,0.080697,0.000885,0.048393,0.020131,213.603,0.739140,18.603,0.739140,2,4
1,36,1,16,298,PART_CHANGE+WIDTH_CHANGE,2624;2626;2628,3.532,21.496,1.603466,1.618730,0.015264,1.749459,1.723866,-0.025593,0.081635,0.084380,0.002745,-0.025593,-0.015264,214.423,0.780377,19.423,0.780377,3,6
1,36,1,17,299,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,2626;2628;2658;2660;2662;2665;2666,40.311,2.098,1.618730,0.908782,-0.709949,1.723866,-0.677183,-2.401049,0.084380,0.047328,-0.037052,-2.401049,0.709949,214.834,0.801811,19.834,0.801811,7,14
1,36,1,18,300,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,2658;2660;2662;2665;2666,6.381,14.641,0.908782,0.857426,-0.051355,-0.677183,-0.749783,-0.072600,0.047328,0.043793,-0.003535,-0.072600,0.051355,215.065,0.813834,20.065,0.813834,5,10
1,36,1,19,301,PART_CHANGE+WIDTH_CHANGE,2662;2665;2666,3.561,15.840,0.857426,0.841706,-0.015720,-0.749783,-0.719660,0.030123,0.043793,0.042577,-0.001216,0.030123,0.015720,215.283,0.824958,20.283,0.824958,3,6
1,36,1,20,302,PART_CHANGE+WIDTH_CHANGE,2665;2666,2.154,16.336,0.841706,0.825465,-0.016241,-0.719660,-0.691146,0.028513,0.042577,0.041356,-0.001221,0.028513,0.016241,215.497,0.835774,20.497,0.835774,2,4
1,36,1,21,303,PART_CHANGE+WIDTH_CHANGE,2666,0.749,16.835,0.825465,0.809048,-0.016417,-0.691146,-0.661927,0.029220,0.041356,0.040205,-0.001151,0.029220,0.016417,215.707,0.846279,20.707,0.846279,1,2
1,36,1,22,402,PART_CHANGE+WIDTH_CHANGE,2665;2666,2.138,16.848,-0.778319,-0.802801,-0.024482,0.673327,0.650380,-0.022948,-0.039591,-0.041261,-0.001670,-0.022948,0.024482,214.952,0.809326,19.952,0.809326,2,4
1,36,1,23,403,PART_CHANGE+WIDTH_CHANGE,2662;2665;2666,3.545,16.329,-0.802801,-0.826463,-0.023662,0.650380,0.623582,-0.026798,-0.041261,-0.042859,-0.001598,-0.026798,0.023662,214.760,0.799459,19.760,0.799459,3,6
1,36,1,24,404,PART_CHANGE+WIDTH_CHANGE,2658;2660;2662;2665;2666,6.367,15.108,-0.826463,-0.861401,-0.034938,0.623582,0.536820,-0.086763,-0.042859,-0.045019,-0.002160,-0.086763,0.034938,214.562,0.789210,19.562,0.789210,5,10
1,36,1,25,405,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,2624;2626;2628;2658;2660;2662,38.884,3.769,-0.861401,-0.337759,0.523641,0.536820,-0.372525,-0.909345,-0.045019,-0.017579,0.027440,-0.909345,-0.523641,214.344,0.777774,19.344,0.777774,6,12
1,36,1,26,406,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,2624;2626;2628,3.527,21.362,-0.337759,-0.303801,0.033958,-0.372525,-0.363697,0.008828,-0.017579,-0.015718,0.001861,0.008828,-0.033958,214.258,0.773309,19.258,0.773309,3,6
