piece,phase,frame,time_ms,landing_frame,x,y,velocity_x,velocity_y,angular_velocity,angle,sleeping,ground_contact,contact_width_px,contact_center_offset_px,contact_points,contact_parts,pre_velocity_x,pre_velocity_y,pre_angular_velocity,delta_velocity_x,delta_velocity_y,delta_angular_velocity,collision_normal_x,collision_normal_y,collision_depth,collision_separation,collision_pair_count,collision_contact_count,collision_support_count,collision_contact_part_count
6,falling,0,3.0,,195.000,96.616,0.00000,0.54390,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.00000,0.000000,0.00000,0.54390,0.000000,,,,,0,0,0,0
6,falling,1,19.0,,195.000,97.292,0.00000,0.80134,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.54390,0.000000,0.00000,0.25744,0.000000,,,,,0,0,0,0
6,falling,2,36.0,,195.000,98.282,0.00000,1.07087,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.80134,0.000000,0.00000,0.26952,0.000000,,,,,0,0,0,0
6,falling,3,52.0,,195.000,99.460,0.00000,1.32076,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.07087,0.000000,0.00000,0.24989,0.000000,,,,,0,0,0,0
6,falling,4,69.0,,195.000,100.975,0.00000,1.58238,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.32076,0.000000,0.00000,0.26162,0.000000,,,,,0,0,0,0
6,falling,5,86.0,,195.000,102.753,0.00000,1.84002,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.58238,0.000000,0.00000,0.25764,0.000000,,,,,0,0,0,0
6,falling,6,103.0,,195.000,104.663,0.00000,2.07890,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.84002,0.000000,0.00000,0.23888,0.000000,,,,,0,0,0,0
6,falling,7,119.0,,195.000,106.943,0.00000,2.32898,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,2.07890,0.000000,0.00000,0.25009,0.000000,,,,,0,0,0,0
6,falling,8,136.0,,195.000,109.476,0.00000,2.57526,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,2.32898,0.000000,0.00000,0.24628,0.000000,,,,,0,0,0,0
6,falling,9,153.0,,195.000,112.086,0.00000,2.80361,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,2.57526,0.000000,0.00000,0.22835,0.000000,,,,,0,0,0,0
6,falling,10,169.0,,195.000,115.098,0.00000,3.04267,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,2.80361,0.000000,0.00000,0.23906,0.000000,,,,,0,0,0,0
6,falling,20,336.0,,195.000,156.652,0.00000,5.19407,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,5.00046,0.000000,0.00000,0.19361,0.000000,,,,,0,0,0,0
6,falling,30,502.0,,195.000,218.496,0.00000,7.05675,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,6.87969,0.000000,0.00000,0.17705,0.000000,,,,,0,0,0,0
6,falling,40,669.0,,195.000,297.634,0.00000,8.65903,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,8.50673,0.000000,0.00000,0.15230,0.000000,,,,,0,0,0,0
6,falling,50,836.0,,195.000,391.045,0.00000,10.02966,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,9.90632,0.000000,0.00000,0.12335,0.000000,,,,,0,0,0,0
6,falling,57,952.0,,195.000,464.596,0.00000,10.87961,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,10.76160,0.000000,0.00000,0.11800,0.000000,,,,,0,0,0,0
6,falling,58,969.0,,195.000,475.767,0.00000,10.99581,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,10.87961,0.000000,0.00000,0.11621,0.000000,,,,,0,0,0,0
6,post_landing,59,986.0,59,194.812,478.011,0.07875,0.00000,0.000000,-0.036347,0,1,10.993,-9.028,2,1,0.00000,10.99581,0.000000,0.07875,-12.68232,-0.112422,0.000000,1.000000,0.495451,0.024000,1,2,2,1
6,post_landing,60,1003.0,59,194.886,476.450,0.07022,-1.37914,-0.109812,-0.149234,0,0,0.000,0.000,0,0,0.07875,0.00000,0.000000,-0.00853,-1.37914,-0.109812,,,,,0,0,0,0
6,post_landing,61,1019.0,59,194.957,475.222,0.06915,-1.07644,-0.108142,-0.260176,0,0,0.000,0.000,0,0,0.07022,-1.37914,-0.109812,-0.00107,0.30269,0.001671,,,,,0,0,0,0
6,post_landing,62,1035.0,59,195.023,474.351,0.06816,-0.79580,-0.106593,-0.363061,0,0,0.000,0.000,0,0,0.06915,-1.07644,-0.108142,-0.00099,0.28065,0.001549,,,,,0,0,0,0
6,post_landing,63,1052.0,59,195.092,473.725,0.06712,-0.50198,-0.104971,-0.470750,0,0,0.000,0.000,0,0,0.06816,-0.79580,-0.106593,-0.00104,0.29382,0.001622,,,,,0,0,0,0
6,post_landing,64,1069.0,59,195.155,473.406,0.06616,-0.22956,-0.103468,-0.570619,0,0,0.000,0.000,0,0,0.06712,-0.50198,-0.104971,-0.00096,0.27242,0.001503,,,,,0,0,0,0
6,post_landing,65,1085.0,59,195.222,473.353,0.06516,0.05564,-0.101894,-0.675151,0,0,0.000,0.000,0,0,0.06616,-0.22956,-0.103468,-0.00101,0.28520,0.001574,,,,,0,0,0,0
6,post_landing,66,1102.0,59,195.288,473.589,0.06417,0.33651,-0.100344,-0.778093,0,0,0.000,0.000,0,0,0.06516,0.05564,-0.101894,-0.00099,0.28087,0.001550,,,,,0,0,0,0
6,post_landing,67,1119.0,59,195.353,474.109,0.06319,0.61310,-0.098817,-0.879469,0,0,0.000,0.000,0,0,0.06417,0.33651,-0.100344,-0.00098,0.27659,0.001526,,,,,0,0,0,0
6,post_landing,68,1136.0,59,195.413,474.852,0.06228,0.86955,-0.097402,-0.973483,0,0,0.000,0.000,0,0,0.06319,0.61310,-0.098817,-0.00091,0.25645,0.001415,,,,,0,0,0,0
