run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
1,16,1,247,248,2,1171;1176,195.000,194.937,-0.063,500.245,500.016,-0.229,0.000000,-0.026836,-0.026836,-0.265190,-0.524525,-0.259334,0.548137,0.612830,0.064693,-0.112221,-0.106810,0.005411,6.025,12.000,13.361,0.265190,247,12.000,10.808,-10.674752,0.265190,0.112221,247,0.265190,0.524525,2
1,16,2,256,488,233,1172;1184;1192;1176;1171,193.885,194.326,0.441,501.570,502.272,0.701,-0.241011,-0.218846,0.022165,-0.508464,0.000000,0.508464,-1.139672,0.000000,1.139672,-0.025989,0.000000,0.025989,0.211,50.439,41.197,0.228769,390,50.439,16.077,-0.399224,-0.228769,0.077994,256,0.228769,2.764970,22
1,17,1,244,245,2,1218;1226,195.000,194.926,-0.074,494.579,494.170,-0.409,0.000000,-0.016905,-0.016905,-0.307786,-0.616610,-0.308824,0.020344,0.086938,0.066593,-0.070692,-0.052286,0.018406,5.016,19.000,9.747,0.308824,245,5.016,8.193,0.066593,0.308824,0.070692,244,0.308824,0.616610,2
1,17,2,252,484,233,1218;1219,193.869,199.073,5.203,494.790,493.374,-1.416,-0.106535,0.076523,0.183059,-0.708290,-0.035219,0.673071,0.399831,0.010389,-0.389442,-0.049470,-0.001274,0.048196,0.362,29.274,12.168,0.105288,252,5.078,10.515,-0.093879,0.105288,0.015958,254,0.105288,2.556473,7
1,18,1,241,242,2,1289;1290;1304,195.000,195.104,0.104,478.771,478.238,-0.534,0.000000,0.037831,0.037831,0.410694,0.705401,0.294707,-1.006470,-0.931787,0.074683,0.148925,0.076892,-0.072033,5.996,18.000,2.896,0.410694,241,18.000,2.896,-12.015814,-0.410694,0.148925,241,0.410694,0.705401,2
1,18,2,306,307,2,1304;1312,205.129,205.275,0.146,497.355,498.063,0.708,1.130515,1.148082,0.017567,0.576417,0.649822,0.073404,3.091145,2.896099,-0.195045,0.069155,0.100317,0.031162,2.714,10.351,34.568,0.073404,307,10.351,31.160,-0.195045,-0.073404,0.031162,307,0.073404,0.093222,2
1,18,3,310,552,243,1283;1306;1312;1314;1281;1313;1285;1288,205.749,212.327,6.578,500.044,499.870,-0.174,1.221275,1.549598,0.328323,0.923030,-0.130609,-1.053638,-0.168361,-0.018539,0.149822,0.043380,-0.005640,-0.049020,0.950,36.054,12.292,0.281624,383,17.392,3.363,-0.535190,0.281624,0.056193,310,0.281624,4.839908,19
1,19,1,239,239,1,1379,195.000,195.000,0.000,479.359,479.359,0.000,0.000000,0.000000,0.000000,-0.110734,-0.110734,0.000000,2.314260,2.314260,0.000000,-0.284152,-0.284152,0.000000,7.000,7.000,10.832,0.110734,239,7.000,10.832,-8.698450,0.110734,0.284152,239,0.110734,0.110734,1
1,19,2,266,508,243,1398;1399;1406;1427;1434;1435;1431;1426,194.292,197.266,2.974,499.328,501.893,2.565,-1.816685,-1.651002,0.165683,0.619173,0.016301,-0.602871,0.823583,0.015867,-0.807716,0.032825,-0.000809,-0.033634,0.990,34.227,27.325,0.719609,266,10.186,27.064,-2.997604,-0.719609,0.290551,266,0.719609,5.377547,23
1,20,1,240,480,241,1472;1444,195.000,182.963,-12.037,478.965,480.165,1.199,0.000000,-0.301777,-0.301777,-0.155712,0.584267,0.739979,-0.021469,0.146480,0.167949,-0.030158,0.017410,0.047568,1.238,25.961,12.506,0.155712,240,4.000,1.359,-11.029109,0.155712,0.030158,240,0.155712,2.697386,3
