run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
1,1,1,1,242,START,6;13,3.000,0.787,0.000000,0.643861,0.643861,10.948098,-0.138630,-11.086728,0.000000,-0.054572,-0.054572,-11.086728,-0.643861,195.000,0.000000,0.000,0.000000,4,4
1,1,1,2,243,PART_CHANGE+WIDTH_CHANGE+RESPONSE,6,1.013,0.163,0.643861,1.244352,0.600491,-0.138630,-0.085556,0.053074,-0.054572,-0.125780,-0.071209,0.053074,-0.600491,195.154,-0.013050,0.154,-0.013050,2,2
1,1,2,1,282,START,14;90,2.889,22.801,1.200415,1.029806,-0.170609,2.388407,0.081122,-2.307285,-0.123456,-0.072151,0.051305,-2.307285,0.170609,207.654,-1.298048,0.000,0.000000,3,4
1,1,2,2,283,RESPONSE,14;90,2.903,22.128,1.029806,0.688198,-0.341608,0.081122,-0.355693,-0.436815,-0.072151,-0.051360,0.020791,-0.436815,0.341608,207.915,-1.316376,0.262,-0.018328,3,4
1,1,2,3,284,RESPONSE,14;90,2.913,21.645,0.688198,0.245080,-0.443118,-0.355693,-0.283499,0.072194,-0.051360,-0.036600,0.014760,0.072194,0.443118,208.090,-1.329423,0.436,-0.031375,3,4
1,1,2,4,285,RESPONSE,14;90,2.919,21.318,0.245080,-0.010974,-0.256054,-0.283499,-0.251384,0.032115,-0.036600,-0.027320,0.009279,0.032115,0.256054,208.149,-1.338175,0.495,-0.040127,3,4
1,1,2,5,286,PART_CHANGE+WIDTH_CHANGE,14,0.975,20.099,-0.010974,-0.100714,-0.089741,-0.251384,-0.269429,-0.018044,-0.027320,-0.014786,0.012535,-0.018044,0.089741,208.146,-1.344709,0.492,-0.046660,1,2
1,1,2,6,362,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,4;14,68.797,2.332,1.189814,1.127838,-0.061977,1.339457,-0.003001,-1.342458,0.043832,0.000473,-0.043359,-1.342458,0.061977,217.957,-1.000866,10.303,0.297182,2,4
1,1,2,7,363,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,4,1.382,36.036,1.127838,1.047796,-0.080042,-0.003001,0.003997,0.006997,0.000473,0.000280,-0.000193,0.006997,0.080042,218.243,-1.000746,10.590,0.297302,1,2
1,1,2,8,365,RESPONSE,4,1.382,36.028,0.924781,0.759219,-0.165562,-0.015920,-0.062683,-0.046764,0.000831,0.002104,0.001273,-0.046764,0.165562,218.744,-1.000464,11.091,0.297585,1,2
1,1,2,9,384,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,4;14,68.796,2.506,-0.150884,-0.115692,0.035192,0.324722,-0.003300,-0.328022,-0.008601,-0.000054,0.008547,-0.328022,-0.035192,219.620,-1.006989,11.966,0.291059,2,4
1,2,1,1,240,START,99;111,6.000,0.594,0.000000,0.658997,0.658997,10.987296,-0.245721,-11.233017,0.000000,-0.069911,-0.069911,-11.233017,-0.658997,195.000,0.000000,0.000,0.000000,4,4
1,2,1,2,241,PART_CHANGE+WIDTH_CHANGE+RESPONSE,99,3.016,0.356,0.000000,1.197141,1.197141,0.000000,-0.330110,-0.330110,0.000000,-0.171314,-0.171314,-0.330110,-1.197141,195.158,-0.016718,0.158,-0.016718,2,2
1,2,2,1,292,START,128,0.907,12.063,0.991741,0.872326,-0.119415,2.903846,2.033729,-0.870117,-0.141920,-0.152334,-0.010413,-0.870117,0.119415,209.051,-2.004946,0.000,0.000000,1,2
1,2,2,2,293,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,121;128;135,39.795,6.373,0.872326,0.459737,-0.412589,2.033729,-0.205261,-2.238990,-0.152334,0.016347,0.168681,-2.238990,0.412589,209.260,-2.041374,0.209,-0.036428,4,6
1,2,2,3,294,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,121,0.893,25.935,0.459737,0.316964,-0.142773,-0.205261,-0.137856,0.067406,0.016347,0.033446,0.017098,0.067406,0.142773,209.370,-2.037465,0.319,-0.032519,1,2
1,2,3,1,302,START,128,0.920,11.139,0.308783,0.297529,-0.011254,0.343663,-0.101905,-0.445568,0.032582,0.023729,-0.008853,-0.445568,0.011254,209.987,-1.972340,0.000,0.000000,1,2
1,2,3,2,361,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,121;128,39.809,6.845,-0.582250,-0.483566,0.098684,0.241303,-0.009053,-0.250356,-0.023001,-0.000936,0.022065,-0.250356,-0.098684,208.134,-2.024486,-1.853,-0.052146,2,4
1,2,3,3,363,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,121,0.898,26.278,-0.350465,-0.291094,0.059371,-0.068003,-0.058919,0.009084,-0.002366,-0.002751,-0.000386,0.009084,-0.059371,207.934,-2.025275,-2.053,-0.052935,1,2
1,2,3,4,371,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,121;128,39.810,6.885,-0.038764,-0.009612,0.029152,0.106237,0.008380,-0.097857,0.004636,-0.000387,-0.005022,-0.097857,-0.029152,207.616,-2.023045,-2.371,-0.050705,2,4
1,3,1,1,244,START,186;189,8.000,15.312,0.000000,-0.220656,-0.220656,11.101865,3.006203,-8.095663,0.000000,-0.261305,-0.261305,-8.095663,0.220656,195.000,0.000000,0.000,0.000000,4,4
1,3,1,2,245,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,184;186;193,60.133,8.588,-0.220656,-0.175152,0.045504,3.006203,-0.175665,-3.181867,0.000000,-0.005090,-0.005090,-3.181867,-0.045504,194.944,-0.066378,-0.056,-0.066378,5,6
1,3,1,3,246,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,184,6.054,34.521,-0.175152,-0.138779,0.036373,-0.175665,-0.147815,0.027850,-0.005090,-0.004063,0.001027,0.027850,-0.036373,194.899,-0.067671,-0.101,-0.067671,2,2
1,3,2,1,251,START,184,6.056,34.388,-0.105828,-0.080687,0.025141,0.088702,0.075898,-0.012804,-0.003037,0.001873,0.004911,-0.012804,-0.025141,194.761,-0.071670,0.000,0.000000,1,2
1,3,2,2,267,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,184;186,59.070,9.011,0.324276,0.273242,-0.051034,0.578461,-0.003691,-0.582152,0.015087,0.000175,-0.014912,-0.582152,0.051034,195.237,-0.036812,0.476,0.034858,2,4
1,3,2,3,269,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,186,7.032,16.994,0.217774,0.192767,-0.025006,-0.020060,-0.017355,0.002705,0.001576,0.001273,-0.000303,0.002705,0.025006,195.362,-0.036367,0.601,0.035303,1,2
1,3,2,4,279,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,184;186,59.071,8.967,0.014242,0.000866,-0.013376,0.040845,-0.001404,-0.042248,-0.003016,0.000002,0.003018,-0.042248,0.013376,195.610,-0.038159,0.849,0.033512,2,4
1,4,1,1,241,START,272;280;281,10.000,3.444,0.000000,1.373730,1.373730,10.995717,-1.486594,-12.482310,0.000000,-0.182198,-0.182198,-12.482310,-1.373730,195.000,0.000000,0.000,0.000000,6,6
1,4,1,2,242,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,272,5.041,0.117,1.373730,1.193998,-0.179732,-1.486594,-1.410074,0.076520,-0.182198,-0.126817,0.055381,0.076520,0.179732,195.349,-0.046283,0.349,-0.046283,2,2
1,4,2,1,318,START,285;287;290;299,5.828,22.552,0.900597,1.042691,0.142094,3.486980,2.238280,-1.248700,-0.095655,0.049795,0.145450,-1.248700,-0.142094,215.064,-2.140300,0.000,0.000000,5,8
1,4,2,2,319,PART_CHANGE+WIDTH_CHANGE+RESPONSE,287;290;299,4.453,22.178,1.042691,1.255362,0.212671,2.238280,1.824445,-0.413835,0.049795,0.068451,0.018656,-0.413835,-0.212671,215.329,-2.127651,0.265,0.012649,3,6
1,4,2,3,320,PART_CHANGE+WIDTH_CHANGE+RESPONSE,290;299,3.088,21.922,1.255362,1.474765,0.219404,1.824445,1.608118,-0.216327,0.068451,0.071868,0.003417,-0.216327,-0.219404,215.648,-2.110263,0.584,0.030037,2,4
1,4,2,4,321,PART_CHANGE+WIDTH_CHANGE,299,1.733,21.661,1.474765,1.526522,0.051756,1.608118,1.611149,0.003031,0.071868,0.070744,-0.001125,0.003031,-0.051756,216.001,-2.093076,0.936,0.047224,1,2
1,4,3,1,345,START,299;318;319;320;321;322,24.021,19.524,1.354501,1.799364,0.444864,2.841462,1.282953,-1.558508,0.092345,0.150433,0.058087,-1.558508,-0.444864,225.124,-1.613083,0.000,0.000000,10,12
1,4,4,1,347,START,296;304;305;308;318,27.988,4.655,1.792887,1.423996,-0.368891,1.345001,-0.230483,-1.575485,0.149891,0.015127,-0.134765,-1.575485,0.368891,225.983,-1.541265,0.000,0.000000,9,10
1,4,4,2,348,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,296;304;305;308,5.997,15.607,1.423996,0.907970,-0.516026,-0.230483,-0.425588,-0.195105,0.015127,0.025572,0.010445,-0.195105,0.516026,226.324,-1.537648,0.341,0.003617,8,8
1,4,4,3,349,PART_CHANGE+WIDTH_CHANGE+RESPONSE,305;308,3.997,16.529,0.907970,0.635109,-0.272861,-0.425588,-0.505104,-0.079516,0.025572,0.028564,0.002992,-0.079516,0.272861,226.555,-1.531152,0.571,0.010113,3,4
1,4,4,4,350,PART_CHANGE+WIDTH_CHANGE,308,2.997,16.940,0.635109,0.548809,-0.086300,-0.505104,-0.497800,0.007303,0.028564,0.027247,-0.001317,0.007303,0.086300,226.716,-1.523896,0.733,0.017369,1,2
1,4,4,5,357,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,284;308,26.075,27.975,0.290251,0.226750,-0.063500,-0.307537,-0.295789,0.011748,0.017735,0.007356,-0.010379,0.011748,0.063500,227.429,-1.483578,1.445,0.057687,2,4
1,4,4,6,358,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,284,0.996,40.492,0.226750,0.200534,-0.026217,-0.295789,-0.240792,0.054997,0.007356,0.006020,-0.001337,0.054997,0.026217,227.483,-1.481819,1.499,0.059447,1,2
1,4,4,7,368,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,284;308,26.075,27.965,-0.030838,-0.117073,-0.086235,0.270202,0.228658,-0.041544,-0.006757,-0.012744,-0.005987,-0.041544,0.086235,227.660,-1.482743,1.677,0.058523,2,4
1,4,4,8,369,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,308,2.989,16.461,-0.117073,-0.133604,-0.016531,0.228658,0.262154,0.033496,-0.012744,-0.015205,-0.002460,0.033496,0.016531,227.632,-1.485790,1.649,0.055475,1,2
1,4,4,9,381,PART_CHANGE+WIDTH_CHANGE,296;304;305;308,6.000,15.909,-0.358251,-0.482951,-0.124700,0.676742,0.581034,-0.095708,-0.036504,-0.041778,-0.005274,-0.095708,0.124700,226.894,-1.563299,0.911,-0.022034,7,8
1,4,4,10,382,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,296;304;305;308;318;319;320;321;322,32.000,3.024,-0.482951,-0.164980,0.317971,0.581034,-0.166171,-0.747205,-0.041778,-0.013700,0.028078,-0.747205,-0.317971,226.779,-1.573290,0.796,-0.032024,18,18
1,4,4,11,383,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,318;319;320;321;322,5.000,10.438,-0.164980,-0.135038,0.029942,-0.166171,-0.147944,0.018227,-0.013700,-0.011601,0.002099,0.018227,-0.029942,226.740,-1.576566,0.756,-0.035301,10,10
1,4,4,12,398,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,296;304;305;308;318;319;320;321;322,32.000,2.977,0.163671,0.026810,-0.136861,0.113972,-0.037219,-0.151191,0.014271,0.002152,-0.012119,-0.151191,0.136861,226.825,-1.569156,0.842,-0.027891,18,18
1,5,1,1,239,START,327;340,9.000,8.374,0.000000,-0.233753,-0.233753,11.029619,1.057120,-9.972500,0.000000,-0.262113,-0.262113,-9.972500,0.233753,195.000,0.000000,0.000,0.000000,4,4
1,5,1,2,240,PART_CHANGE+WIDTH_CHANGE,327,5.053,9.874,-0.233753,-0.344693,-0.110941,1.057120,1.119981,0.062861,-0.262113,-0.245177,0.016935,0.062861,0.110941,194.944,-0.062681,-0.056,-0.062681,2,2
1,5,2,1,251,START,325,2.910,3.197,-0.331883,-0.487811,-0.155927,1.766571,0.544958,-1.221614,-0.236066,-0.223360,0.012705,-1.221614,0.155927,194.014,-0.724278,0.000,0.000000,1,2
1,5,3,1,279,START,349;356;363;372;377;382;392,7.797,25.916,-0.440753,0.193640,0.634393,2.278818,0.168417,-2.110401,-0.201813,0.002080,0.203893,-2.110401,-0.634393,190.777,-2.206544,0.000,0.000000,11,14
1,5,3,2,280,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,372;377;382;392,3.602,23.832,0.193640,0.208586,0.014946,0.168417,0.159798,-0.008618,0.002080,0.007945,0.005865,-0.008618,-0.014946,190.826,-2.206016,0.049,0.000528,4,8
1,5,3,3,281,PART_CHANGE+WIDTH_CHANGE,382;392,0.806,22.488,0.208586,0.232046,0.023461,0.159798,0.196003,0.036205,0.007945,0.008334,0.000389,0.036205,-0.023461,190.879,-2.203998,0.102,0.002547,2,4
1,5,3,4,282,PART_CHANGE,392,0.000,21.550,0.232046,0.244015,0.011969,0.196003,0.233434,0.037430,0.008334,0.009931,0.001597,0.037430,-0.011969,190.938,-2.201880,0.161,0.004664,1,2
1,5,3,5,313,WIDTH_CHANGE+OFFSET_CHANGE,392,5.461,23.856,0.895039,0.910131,0.015092,1.133914,1.174671,0.040757,0.042544,0.043638,0.001094,0.040757,-0.015092,195.432,-1.997727,4.656,0.208817,1,2
1,5,3,6,314,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,392;407;408,40.310,6.675,0.910131,0.684514,-0.225617,1.174671,-0.038230,-1.212901,0.043638,0.004368,-0.039271,-1.212901,0.225617,195.664,-1.986642,4.887,0.219903,3,6
1,5,3,7,315,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,407;408,3.149,11.881,0.684514,0.532506,-0.152008,-0.038230,-0.123502,-0.085272,0.004368,0.010341,0.005973,-0.085272,0.152008,195.837,-1.985532,5.061,0.221012,2,4
1,5,3,8,316,PART_CHANGE+WIDTH_CHANGE,408,0.916,12.941,0.532506,0.474582,-0.057924,-0.123502,-0.137136,-0.013634,0.010341,0.011067,0.000726,-0.013634,0.057924,195.973,-1.982905,5.196,0.223639,1,2
1,5,3,9,349,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,392;408,40.308,6.557,-0.270269,-0.193461,0.076808,0.211967,0.001846,-0.210121,-0.017285,-0.000467,0.016817,-0.210121,-0.076808,196.472,-1.992110,5.695,0.214434,2,4
1,5,3,10,350,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,392,5.475,23.971,-0.193461,-0.150434,0.043026,0.001846,0.027293,0.025447,-0.000467,0.000828,0.001296,0.025447,-0.043026,196.423,-1.992229,5.646,0.214316,1,2
1,5,3,11,354,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,392;408,40.309,6.605,-0.036614,-0.001062,0.035552,0.120720,0.000376,-0.120344,0.003980,0.000032,-0.003948,-0.120344,-0.035552,196.329,-1.989881,5.552,0.216663,2,4
