run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
5,31,1,1,242,START,7783,4.000,7.363,0.000000,0.122231,0.122231,11.031105,1.822221,-9.208884,0.000000,0.298354,0.298354,-9.208884,-0.122231,195.000,0.000000,0.000,0.000000,2,2
5,31,2,1,269,START,7816,0.941,23.574,0.110839,0.078009,-0.032830,3.378325,1.063939,-2.314386,0.270547,0.176307,-0.094240,-2.314386,0.032830,195.785,1.915539,0.000,0.000000,1,2
5,31,2,2,270,PART_CHANGE+WIDTH_CHANGE+RESPONSE,7801;7809;7816;7818,3.535,23.875,0.078009,0.091860,0.013852,1.063939,-0.223346,-1.287286,0.176307,0.100191,-0.076116,-1.287286,-0.013852,195.805,1.960325,0.020,0.044786,6,8
5,31,2,3,271,RESPONSE,7801;7809;7816;7818,3.552,23.298,0.091860,0.419447,0.327587,-0.223346,-0.472996,-0.249649,0.100191,0.063463,-0.036728,-0.249649,-0.327587,195.828,1.985776,0.043,0.070237,6,8
5,31,2,4,272,PART_CHANGE+WIDTH_CHANGE+RESPONSE,7809;7816;7818,2.235,22.261,0.419447,0.571026,0.151579,-0.472996,-0.557227,-0.084231,0.063463,0.051538,-0.011925,-0.084231,-0.151579,195.934,2.001897,0.150,0.086358,4,6
5,31,2,5,274,PART_CHANGE+WIDTH_CHANGE,7816,0.899,21.048,0.639510,0.658449,0.018939,-0.610454,-0.636954,-0.026499,0.043954,0.029502,-0.014453,-0.026499,-0.018939,196.224,2.024733,0.439,0.109194,1,2
5,31,2,6,340,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,7816;7834,27.611,11.665,-0.908967,-1.057352,-0.148386,1.193504,0.188066,-1.005438,-0.047787,-0.051965,-0.004178,-1.005438,0.148386,193.503,1.848400,-2.282,-0.067139,2,4
5,31,2,7,341,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,7834,5.791,1.004,-1.057352,-1.244665,-0.187313,0.188066,0.119829,-0.068237,-0.051965,-0.033105,0.018860,-0.068237,0.187313,193.235,1.835200,-2.550,-0.080339,1,2
5,31,2,8,361,PART_CHANGE+WIDTH_CHANGE,7830;7834,7.000,5.584,-1.168348,-1.185715,-0.017367,0.547173,0.170195,-0.376977,-0.060568,-0.063950,-0.003382,-0.376977,0.017367,187.555,1.570912,-8.230,-0.344627,4,4
5,31,2,9,365,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,7830,0.998,3.756,-1.188806,-1.192348,-0.003542,0.189542,0.209896,0.020355,-0.064217,-0.064042,0.000175,0.020355,0.003542,186.410,1.507702,-9.375,-0.407837,1,2
5,31,2,10,377,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,7817;7830,24.735,4.572,-1.206738,-1.026033,0.180705,0.447611,-0.238373,-0.685984,-0.069158,-0.014930,0.054228,-0.685984,-0.180705,182.833,1.309482,-12.952,-0.606057,2,4
5,31,2,11,378,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,7817,0.965,16.390,-1.026033,-0.898986,0.127047,-0.238373,-0.272658,-0.034285,-0.014930,-0.017026,-0.002095,-0.034285,-0.127047,182.572,1.305689,-13.213,-0.609850,1,2
5,31,2,12,419,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,7817;7830,24.738,4.706,0.448745,0.365775,-0.082970,0.495260,-0.086669,-0.581930,0.028363,0.011938,-0.016425,-0.581930,0.082970,181.797,1.317218,-13.988,-0.598321,2,4
5,31,2,13,420,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,7830,0.969,7.126,0.365775,0.332313,-0.033462,-0.086669,-0.084517,0.002153,0.011938,0.012470,0.000532,0.002153,0.033462,181.890,1.320251,-13.895,-0.595288,1,2
5,31,2,14,458,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,7817;7830,24.737,4.643,-0.238962,-0.168231,0.070731,0.086604,-0.050255,-0.136859,-0.015603,-0.002733,0.012870,-0.136859,-0.070731,182.132,1.313562,-13.653,-0.601977,2,4
5,31,2,15,460,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,7817,0.967,16.499,-0.071517,-0.046472,0.025045,-0.067779,-0.036644,0.031135,-0.003730,-0.002363,0.001367,0.031135,-0.025045,182.071,1.311920,-13.714,-0.603618,1,2
5,31,2,16,466,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,7817;7830,24.737,4.648,0.087129,0.044771,-0.042357,0.084498,-0.017273,-0.101771,0.004959,0.002567,-0.002392,-0.101771,0.042357,182.104,1.313862,-13.681,-0.601677,2,4
5,32,1,1,243,START,7844,1.000,3.859,0.000000,-0.138110,-0.138110,11.059778,1.175566,-9.884212,0.000000,-0.334312,-0.334312,-9.884212,0.138110,195.000,0.000000,0.000,0.000000,2,2
5,32,2,1,252,START,7842,2.155,5.252,-0.134031,-0.263609,-0.129578,1.687810,1.443385,-0.244425,-0.324437,-0.292689,0.031749,-0.244425,0.129578,194.697,-0.733406,0.000,0.000000,1,2
5,32,3,1,271,START,7837;7838,2.234,29.613,-0.246260,-0.213239,0.033021,2.567151,1.537181,-1.029970,-0.273426,-0.175875,0.097551,-1.029970,-0.033021,193.482,-2.082194,0.000,0.000000,3,4
5,32,3,2,272,PART_CHANGE+WIDTH_CHANGE+RESPONSE,7837;7838;7839,3.397,27.890,-0.213239,0.279147,0.492386,1.537181,0.477964,-1.059217,-0.175875,-0.094187,0.081688,-1.059217,-0.492386,193.428,-2.126871,-0.054,-0.044677,5,6
5,32,3,3,273,PART_CHANGE+WIDTH_CHANGE+RESPONSE,7837;7838,2.221,27.881,0.279147,0.742130,0.462984,0.477964,-0.222199,-0.700163,-0.094187,-0.068189,0.025998,-0.700163,-0.462984,193.495,-2.149394,0.013,-0.067200,4,4
5,32,3,4,274,RESPONSE,7837;7838,2.217,27.441,0.742130,1.149873,0.407743,-0.222199,-0.720967,-0.498768,-0.068189,-0.055496,0.012693,-0.498768,-0.407743,193.672,-2.165701,0.190,-0.083507,3,4
5,32,3,5,275,PART_CHANGE+RESPONSE,7837,1.392,27.488,1.149873,1.320840,0.170967,-0.720967,-0.928341,-0.207374,-0.055496,-0.047328,0.008168,-0.207374,-0.170967,193.947,-2.178972,0.465,-0.096778,1,2
5,32,3,6,276,RESPONSE,7837,1.395,27.171,1.320840,1.472476,0.151636,-0.928341,-1.056379,-0.128038,-0.047328,-0.038022,0.009306,-0.128038,-0.151636,194.263,-2.190290,0.781,-0.108095,1,2
5,32,4,1,293,START,7837,1.414,23.131,1.730817,1.696114,-0.034702,-0.336771,-0.277603,0.059168,-0.023256,-0.010832,0.012424,0.059168,0.034702,201.695,-2.325431,0.000,0.000000,1,2
5,32,5,1,305,START,7837,1.413,23.704,1.573291,1.540359,-0.032933,0.482005,0.522856,0.040851,0.007553,0.023121,0.015568,0.040851,0.032933,206.510,-2.307137,0.000,0.000000,1,2
5,32,6,1,318,START,7837,1.393,27.373,1.421143,1.411578,-0.009565,1.316166,1.350065,0.033899,0.038735,0.048770,0.010034,0.033899,0.009565,211.238,-2.183076,0.000,0.000000,1,2
5,32,7,1,345,START,7866,0.983,28.704,1.294015,1.269149,-0.024866,2.793373,2.287093,-0.506280,0.080083,0.031850,-0.048233,-0.506280,0.024866,220.778,-1.755241,0.000,0.000000,1,2
5,32,7,2,346,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,7837;7838;7842;7849;7854;7866,69.226,2.583,1.269149,1.147835,-0.121315,2.287093,0.102951,-2.184142,0.031850,-0.003139,-0.034989,-2.184142,0.121315,221.101,-1.747150,0.322,0.008091,11,12
5,32,7,3,347,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,7849;7854;7866,2.953,29.580,1.147835,1.021326,-0.126508,0.102951,0.111028,0.008077,-0.003139,-0.003411,-0.000273,0.008077,0.126508,221.392,-1.747947,0.614,0.007294,5,6
5,32,7,4,348,PART_CHANGE,7854;7866,1.968,29.101,1.021326,0.901436,-0.119891,0.111028,0.120430,0.009403,-0.003411,-0.003784,-0.000373,0.009403,0.119891,221.652,-1.748814,0.873,0.006427,3,4
5,32,7,5,349,PART_CHANGE,7866,0.984,28.622,0.901436,0.827338,-0.074098,0.120430,0.145502,0.025072,-0.003784,-0.004835,-0.001052,0.025072,0.074098,221.867,-1.749719,1.089,0.005522,1,2
5,32,7,6,354,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,7837;7866,66.283,3.928,0.362227,0.257541,-0.104686,0.171876,0.008457,-0.163419,-0.005718,0.000459,0.006177,-0.163419,0.104686,222.610,-1.756481,1.832,-0.001240,2,4
5,33,1,1,245,START,7908,5.000,16.937,0.000000,0.117490,0.117490,11.116529,2.527599,-8.588930,0.000000,0.108811,0.108811,-8.588930,-0.117490,195.000,0.000000,0.000,0.000000,2,2
5,33,1,2,246,RESPONSE,7908,5.026,17.774,0.117490,0.365323,0.247833,2.527599,1.771307,-0.756292,0.108811,0.114496,0.005685,-0.756292,-0.247833,195.030,0.027641,0.030,0.027641,2,2
5,33,1,3,247,RESPONSE,7908,5.049,18.640,0.365323,0.635176,0.269853,1.771307,1.726175,-0.045131,0.114496,0.106091,-0.008406,-0.045131,-0.269853,195.123,0.056726,0.123,0.056726,1,2
5,33,1,4,248,RESPONSE,7908,5.066,19.429,0.635176,1.038060,0.402883,1.726175,1.614115,-0.112060,0.106091,0.094444,-0.011646,-0.112060,-0.402883,195.284,0.083675,0.284,0.083675,1,2
5,33,1,5,249,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,7908;7913,16.122,14.557,0.000000,1.459486,1.459486,1.614115,0.582609,-1.031506,0.000000,0.087545,0.087545,-1.031506,-1.459486,195.532,0.106260,0.532,0.106260,2,4
5,33,1,6,250,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,7913,6.078,10.130,1.459486,1.633988,0.174502,0.582609,0.586327,0.003718,0.087545,0.081222,-0.006323,0.003718,-0.174502,195.881,0.127195,0.881,0.127195,1,2
5,33,1,7,253,RESPONSE,7913,6.082,11.729,0.000000,1.870282,1.870282,0.618814,0.643958,0.025144,0.000000,0.062821,0.062821,0.025144,-1.870282,197.153,0.183933,2.153,0.183933,1,2
5,33,1,8,269,WIDTH_CHANGE+OFFSET_CHANGE,7913,0.432,15.866,1.759940,1.751450,-0.008490,1.064061,1.100709,0.036648,0.068045,0.068442,0.000397,0.036648,0.008490,204.410,0.447125,9.410,0.447125,1,2
5,33,1,9,270,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,7912;7913,22.809,5.120,1.751450,1.579066,-0.172385,1.100709,-0.363889,-1.464598,0.068442,0.062289,-0.006154,-1.464598,0.172385,204.855,0.464511,9.855,0.464511,2,4
5,33,1,10,271,PART_CHANGE+WIDTH_CHANGE,7912,0.462,5.666,1.579066,1.566031,-0.013034,-0.363889,-0.334864,0.029026,0.062289,0.061980,-0.000309,0.029026,0.013034,205.257,0.480334,10.257,0.480334,1,2
5,33,1,11,290,PART_CHANGE+WIDTH_CHANGE,7912;7917,2.786,0.299,1.461233,1.452425,-0.008808,0.074348,0.015565,-0.058783,0.056296,0.056229,-0.000067,-0.058783,0.008808,212.376,0.756128,17.376,0.756128,2,4
5,33,1,12,296,PART_CHANGE+WIDTH_CHANGE,7917,1.491,1.728,1.437515,1.425335,-0.012180,0.117616,0.136745,0.019129,0.055168,0.055329,0.000160,0.019129,0.012180,214.576,0.841035,19.576,0.841035,1,2
5,33,1,13,301,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,7917;7961;7963,32.186,11.904,1.411472,1.141660,-0.269812,0.211139,-0.787441,-0.998580,0.055107,0.029740,-0.025367,-0.998580,0.269812,216.292,0.907874,21.292,0.907874,3,6
5,33,1,14,302,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,7963,1.586,27.018,1.141660,1.066955,-0.074705,-0.787441,-0.780159,0.007282,0.029740,0.029726,-0.000014,0.007282,0.074705,216.582,0.915428,21.582,0.915428,1,2
