piece,phase,frame,time_ms,landing_frame,x,y,velocity_x,velocity_y,angular_velocity,angle,sleeping,ground_contact,contact_width_px,contact_center_offset_px,contact_points,contact_parts,pre_velocity_x,pre_velocity_y,pre_angular_velocity,delta_velocity_x,delta_velocity_y,delta_angular_velocity,collision_normal_x,collision_normal_y,collision_depth,collision_separation,collision_pair_count,collision_contact_count,collision_support_count,collision_contact_part_count
31,falling,0,14.0,,195.000,96.393,0.00000,0.44592,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.00000,0.000000,0.00000,0.44592,0.000000,,,,,0,0,0,0
31,falling,1,21.0,,195.000,96.575,0.00000,0.54331,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.44592,0.000000,0.00000,0.09739,0.000000,,,,,0,0,0,0
31,falling,2,37.0,,195.000,97.304,0.00000,0.81676,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.54331,0.000000,0.00000,0.27345,0.000000,,,,,0,0,0,0
31,falling,3,54.0,,195.000,98.241,0.00000,1.07029,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,0.81676,0.000000,0.00000,0.25353,0.000000,,,,,0,0,0,0
31,falling,4,70.0,,195.000,99.502,0.00000,1.33572,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.07029,0.000000,0.00000,0.26543,0.000000,,,,,0,0,0,0
31,falling,5,87.0,,195.000,101.031,0.00000,1.59711,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.33572,0.000000,0.00000,0.26139,0.000000,,,,,0,0,0,0
31,falling,6,104.0,,195.000,102.825,0.00000,1.85453,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.59711,0.000000,0.00000,0.25742,0.000000,,,,,0,0,0,0
31,falling,7,120.0,,195.000,104.749,0.00000,2.09320,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,1.85453,0.000000,0.00000,0.23867,0.000000,,,,,0,0,0,0
31,falling,8,137.0,,195.000,107.043,0.00000,2.34307,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,2.09320,0.000000,0.00000,0.24987,0.000000,,,,,0,0,0,0
31,falling,9,154.0,,195.000,109.432,0.00000,2.57474,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,2.34307,0.000000,0.00000,0.23167,0.000000,,,,,0,0,0,0
31,falling,10,170.0,,195.000,112.213,0.00000,2.81728,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,2.57474,0.000000,0.00000,0.24254,0.000000,,,,,0,0,0,0
31,falling,20,337.0,,195.000,151.990,0.00000,5.01222,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,4.80358,0.000000,0.00000,0.20864,0.000000,,,,,0,0,0,0
31,falling,30,504.0,,195.000,212.145,0.00000,6.90032,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,6.72085,0.000000,0.00000,0.17947,0.000000,,,,,0,0,0,0
31,falling,40,671.0,,195.000,289.317,0.00000,8.51544,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,8.37009,0.000000,0.00000,0.14535,0.000000,,,,,0,0,0,0
31,falling,50,837.0,,195.000,381.999,0.00000,9.91381,0.000000,0.000000,0,0,0.000,0.000,0,0,0.00000,9.78878,0.000000,0.00000,0.12503,0.000000,,,,,0,0,0,0
31,falling,60,1004.0,,195.062,482.089,0.12130,1.94970,0.296076,0.151288,0,0,0.000,0.000,0,0,0.00000,11.00236,0.000000,0.12130,-9.05265,0.296076,,,,,0,0,0,0
31,falling,65,1088.0,,195.643,494.960,0.11255,3.14445,0.274726,1.569262,0,0,0.000,0.000,0,0,0.11419,2.92105,0.278718,-0.00164,0.22339,-0.003992,,,,,0,0,0,0
31,falling,66,1104.0,,195.757,498.316,0.11084,3.37833,0.270547,1.846813,0,0,0.000,0.000,0,0,0.11255,3.14445,0.274726,-0.00171,0.23388,-0.004179,,,,,0,0,0,0
31,post_landing,67,1121.0,67,195.934,497.276,0.57103,-0.55723,0.051538,2.001897,0,1,2.235,22.261,4,3,0.11084,3.37833,0.270547,0.46019,-3.93555,-0.219009,0.000000,1.000000,0.348917,-0.089536,3,4,6,3
31,post_landing,68,1138.0,67,196.541,496.184,0.64503,-0.54312,0.025334,2.038196,0,1,0.000,21.165,1,1,0.57103,-0.55723,0.051538,0.07401,0.01411,-0.026204,0.000000,1.000000,0.019883,0.027934,1,1,2,1
31,post_landing,69,1155.0,67,197.151,495.696,0.52668,-0.42328,0.020462,2.061782,0,1,0.000,20.573,1,1,0.64503,-0.54312,0.025334,-0.11835,0.11984,-0.004872,0.000000,1.000000,0.037373,0.025454,1,1,2,1
31,post_landing,70,1171.0,67,197.639,495.297,0.40861,-0.31678,0.015366,2.081424,0,1,0.000,20.072,1,1,0.52668,-0.42328,0.020462,-0.11807,0.10649,-0.005097,0.000000,1.000000,0.048718,0.025128,1,1,2,1
31,post_landing,71,1188.0,67,197.993,495.033,0.29279,-0.22002,0.011901,2.094647,0,1,0.000,19.730,1,1,0.40861,-0.31678,0.015366,-0.11581,0.09676,-0.003464,0.000000,1.000000,0.044671,0.023344,1,1,2,1
31,post_landing,72,1204.0,67,198.242,494.819,0.18297,-0.12735,0.006121,2.105629,0,1,0.000,19.443,1,1,0.29279,-0.22002,0.011901,-0.10983,0.09267,-0.005780,0.000000,1.000000,0.048726,0.025567,1,1,2,1
31,post_landing,73,1221.0,67,198.377,494.709,0.07803,-0.04943,-0.001171,2.111333,0,1,0.000,19.294,1,1,0.18297,-0.12735,0.006121,-0.10493,0.07792,-0.007292,0.000000,1.000000,0.049376,0.025248,1,1,2,1
31,post_landing,74,1238.0,67,198.425,494.736,-0.00324,0.07258,-0.004887,2.109884,0,1,0.000,19.332,1,1,0.07803,-0.04943,-0.001171,-0.08128,0.12201,-0.003716,0.000000,1.000000,0.038249,0.022776,1,1,2,1
31,post_landing,75,1255.0,67,198.383,494.872,-0.10678,0.16791,-0.009740,2.102923,0,1,0.000,19.514,1,1,-0.00324,0.07258,-0.004887,-0.10353,0.09532,-0.004853,0.000000,1.000000,0.038435,0.024389,1,1,2,1
31,post_landing,76,1271.0,67,198.233,495.099,-0.21795,0.25753,-0.014026,2.091394,0,1,0.000,19.814,1,1,-0.10678,0.16791,-0.009740,-0.11118,0.08962,-0.004286,0.000000,1.000000,0.039124,0.024330,1,1,2,1
31,post_landing,77,1288.0,67,197.969,495.417,-0.32701,0.35071,-0.018324,2.075505,0,1,0.000,20.224,1,1,-0.21795,0.25753,-0.014026,-0.10905,0.09319,-0.004298,0.000000,1.000000,0.039175,0.024325,1,1,2,1
31,post_landing,78,1305.0,67,197.618,495.801,-0.43049,0.44141,-0.022133,2.056699,0,1,0.000,20.702,1,1,-0.32701,0.35071,-0.018324,-0.10349,0.09070,-0.003808,0.000000,1.000000,0.036589,0.022919,1,1,2,1
31,post_landing,79,1321.0,67,197.144,496.313,-0.52870,0.55050,-0.026722,2.032385,0,1,0.000,21.309,1,1,-0.43049,0.44141,-0.022133,-0.09820,0.10909,-0.004590,0.000000,1.000000,0.039048,0.024336,1,1,2,1
31,post_landing,80,1338.0,67,196.570,496.937,-0.62479,0.66740,-0.031133,2.003556,0,1,0.000,22.013,1,1,-0.52870,0.55050,-0.026722,-0.09610,0.11691,-0.004410,0.000000,1.000000,0.039194,0.024324,1,1,2,1
