run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
5,1,1,1,240,START,5484;5491,3.000,0.787,0.000000,0.643858,0.643858,10.948068,-0.138630,-11.086698,0.000000,-0.054571,-0.054571,-11.086698,-0.643858,195.000,0.000000,0.000,0.000000,4,4
5,1,1,2,241,PART_CHANGE+WIDTH_CHANGE+RESPONSE,5484,1.014,0.124,0.000000,1.178481,1.178481,0.000000,-0.076016,-0.076016,0.000000,-0.117990,-0.117990,-0.076016,-1.178481,195.164,-0.013862,0.164,-0.013862,2,2
5,1,2,1,282,START,5492;5568,2.827,25.234,1.088099,0.967945,-0.120154,2.523387,0.435783,-2.087604,-0.110307,-0.061456,0.048851,-2.087604,0.120154,207.162,-1.229872,0.000,0.000000,3,4
5,1,2,2,283,PART_CHANGE+WIDTH_CHANGE+RESPONSE,5487;5492;5568,4.110,24.053,0.967945,0.613671,-0.354274,0.435783,-0.039766,-0.475549,-0.061456,-0.029441,0.032015,-0.475549,0.354274,207.408,-1.245484,0.246,-0.015611,4,6
5,1,2,3,284,PART_CHANGE+WIDTH_CHANGE+RESPONSE,5492;5568,2.850,24.422,0.613671,0.446887,-0.166783,-0.039766,-0.133236,-0.093470,-0.029441,-0.020858,0.008583,-0.093470,0.166783,207.564,-1.252963,0.402,-0.023090,3,4
5,1,2,4,285,PART_CHANGE+WIDTH_CHANGE,5492,0.952,23.283,0.446887,0.360423,-0.086464,-0.133236,-0.176936,-0.043700,-0.020858,-0.006875,0.013983,-0.043700,0.086464,207.678,-1.258261,0.515,-0.028389,1,2
5,1,3,1,290,START,5492,0.951,23.365,0.213272,0.236284,0.023012,0.103309,0.149499,0.046190,0.005748,0.004759,-0.000988,0.046190,-0.023012,207.999,-1.255962,0.000,0.000000,1,2
5,1,3,2,337,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5482;5492,68.797,2.351,1.168036,1.093761,-0.074276,1.230959,-0.002666,-1.233625,0.039804,0.000419,-0.039385,-1.233625,0.074276,216.741,-1.001538,8.742,0.254425,2,4
5,1,3,3,338,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5482,1.381,36.056,1.093761,1.022799,-0.070961,-0.002666,0.006617,0.009283,0.000419,0.000163,-0.000256,0.009283,0.070961,217.003,-1.001438,9.003,0.254525,1,2
5,1,3,4,358,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5482;5492,68.796,2.519,-0.131658,-0.097221,0.034437,0.306412,-0.004591,-0.311003,-0.008050,-0.000101,0.007948,-0.311003,-0.034437,218.361,-1.007440,10.362,0.248522,2,4
5,2,1,1,239,START,5577;5589,6.000,0.594,0.000000,0.658678,0.658678,10.985592,-0.245558,-11.231149,0.000000,-0.069861,-0.069861,-11.231149,-0.658678,195.000,0.000000,0.000,0.000000,4,4
5,2,1,2,240,PART_CHANGE+WIDTH_CHANGE+RESPONSE,5577,3.017,0.311,0.658678,1.134563,0.475885,-0.245558,-0.302672,-0.057114,-0.069861,-0.159636,-0.089776,-0.057114,-0.475885,195.167,-0.017746,0.167,-0.017746,2,2
5,2,1,3,241,RESPONSE,5577,3.053,1.478,0.000000,0.880810,0.880810,0.000000,-0.230681,-0.230681,0.000000,-0.111499,-0.111499,-0.230681,-0.880810,195.456,-0.058298,0.456,-0.058298,1,2
5,2,2,1,286,START,5574,1.644,6.636,0.746826,0.602970,-0.143856,2.621338,-0.108080,-2.729418,-0.094538,-0.008801,0.085737,-2.729418,0.143856,204.544,-1.208778,0.000,0.000000,1,2
5,2,2,2,332,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5574;5589,48.256,9.685,0.929330,0.850615,-0.078715,0.470365,-0.007036,-0.477401,0.034912,0.000614,-0.034297,-0.477401,0.078715,212.075,-0.965328,7.531,0.243450,2,4
5,2,2,3,333,RESPONSE,5574;5589,48.256,9.681,0.850615,0.651110,-0.199505,-0.007036,-0.081719,-0.074683,0.000614,0.002876,0.002262,-0.074683,0.199505,212.291,-0.965172,7.747,0.243606,2,4
5,2,2,4,334,RESPONSE,5574;5589,48.256,9.661,0.651110,0.477227,-0.173883,-0.081719,-0.139549,-0.057830,0.002876,0.004590,0.001714,-0.057830,0.173883,212.456,-0.964442,7.912,0.244336,2,4
5,2,2,5,335,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5589,2.463,32.525,0.477227,0.402277,-0.074950,-0.139549,-0.130256,0.009294,0.004590,0.004320,-0.000270,0.009294,0.074950,212.578,-0.963276,8.034,0.245502,1,2
5,2,2,6,346,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5574;5589,48.256,9.671,0.002747,-0.001859,-0.004606,0.169034,0.000531,-0.168503,-0.005479,0.000134,0.005613,-0.168503,0.004606,213.078,-0.964787,8.534,0.243992,2,4
5,3,1,1,242,START,5664,7.000,15.812,0.000000,-0.101645,-0.101645,11.091815,3.287781,-7.804033,0.000000,-0.234466,-0.234466,-7.804033,0.101645,195.000,0.000000,0.000,0.000000,2,2
5,3,1,2,243,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,5662;5664;5671,60.132,8.806,-0.101645,-0.019980,0.081664,3.287781,-0.004841,-3.292623,-0.234466,-0.000152,0.234313,-3.292623,-0.081664,194.974,-0.059560,-0.026,-0.059560,4,6
5,3,1,3,244,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5662,6.049,34.788,-0.019980,0.015927,0.035907,-0.004841,0.022347,0.027188,-0.000152,0.000557,0.000709,0.027188,-0.035907,194.969,-0.059599,-0.031,-0.059599,2,2
5,3,1,4,258,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5662;5664,59.071,8.974,0.387078,0.327845,-0.059233,0.451368,-0.003749,-0.455117,0.011764,0.000216,-0.011547,-0.455117,0.059233,195.687,-0.037965,0.687,-0.037965,2,4
5,3,1,5,261,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5664,7.032,16.986,0.172708,0.134397,-0.038311,-0.071313,-0.057001,0.014312,0.005254,0.006457,0.001203,0.014312,0.038311,195.879,-0.036126,0.879,-0.036126,1,2
5,3,1,6,279,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5662;5664,59.072,8.958,-0.111809,-0.084379,0.027430,0.090340,-0.000143,-0.090484,-0.006683,-0.000014,0.006669,-0.090484,-0.027430,195.933,-0.038445,0.933,-0.038445,2,4
5,4,1,1,240,START,5750,5.000,1.944,0.000000,0.149516,0.149516,10.980195,-0.044637,-11.024832,0.000000,0.078791,0.078791,-11.024832,-0.149516,195.000,0.000000,0.000,0.000000,2,2
5,4,1,2,375,WIDTH_CHANGE,5750,0.513,22.355,1.463264,1.478507,0.015242,0.818953,0.845769,0.026816,0.035397,0.036053,0.000656,0.026816,-0.015242,219.180,0.538840,24.180,0.538840,1,2
5,4,1,3,396,PART_CHANGE+WIDTH_CHANGE,5750;5758,2.105,29.662,1.709805,1.743199,0.033394,1.557582,1.560009,0.002427,0.050633,0.053355,0.002722,0.002427,-0.033394,227.564,0.763642,32.564,0.763642,2,4
5,4,1,4,401,PART_CHANGE+WIDTH_CHANGE,5758,0.740,31.145,1.759236,1.759738,0.000502,1.754771,1.805876,0.051105,0.056407,0.057499,0.001092,0.051105,-0.000502,229.792,0.833220,34.792,0.833220,1,2
