run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
5,16,1,1,249,START,6649;6654;6661,15.000,9.308,0.000000,-0.462408,-0.462408,11.229280,0.258040,-10.971240,0.000000,-0.106601,-0.106601,-10.971240,0.462408,195.000,0.000000,0.000,0.000000,6,6
5,16,1,2,250,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,6649,6.025,13.366,-0.462408,-0.754465,-0.292057,0.258040,0.327887,0.069846,-0.106601,-0.100541,0.006060,0.069846,0.292057,194.883,-0.027079,-0.117,-0.027079,2,2
5,16,2,1,259,START,6650;6662;6670,14.305,36.707,-0.731685,-0.555285,0.176400,0.877125,-1.206077,-2.083201,-0.097505,-0.027653,0.069852,-2.083201,-0.176400,193.184,-0.253452,0.000,0.000000,3,6
5,16,2,2,260,PART_CHANGE+WIDTH_CHANGE,6650;6662,11.144,34.997,-0.555285,-0.558040,-0.002755,-1.206077,-1.130630,0.075447,-0.027653,-0.027456,0.000197,0.075447,0.002755,193.043,-0.260477,-0.141,-0.007025,2,4
5,16,2,3,261,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6662,0.264,40.309,-0.558040,-0.552700,0.005339,-1.130630,-1.076654,0.053976,-0.027456,-0.026801,0.000655,0.053976,-0.005339,192.909,-0.267043,-0.275,-0.013590,1,2
5,16,2,4,268,PART_CHANGE+WIDTH_CHANGE,6662;6670,3.466,41.023,-0.463364,-0.427424,0.035940,-0.828254,-0.816001,0.012253,-0.021017,-0.019227,0.001791,0.012253,-0.035940,192.027,-0.308442,-1.157,-0.054989,2,4
5,16,2,5,279,PART_CHANGE+WIDTH_CHANGE,6670,0.341,41.701,-0.240027,-0.219337,0.020690,-0.419550,-0.381265,0.038285,-0.010088,-0.009180,0.000908,0.038285,-0.020690,191.109,-0.348394,-2.075,-0.094941,1,2
5,16,2,6,306,PART_CHANGE+WIDTH_CHANGE,6662;6670,3.491,40.427,0.299985,0.328814,0.028829,0.533708,0.545612,0.011904,0.012778,0.014109,0.001330,0.011904,-0.028829,191.423,-0.335153,-1.761,-0.081701,2,4
5,16,2,7,315,PART_CHANGE+WIDTH_CHANGE,6662,0.292,39.696,0.450106,0.463880,0.013774,0.807912,0.842446,0.034533,0.020479,0.021298,0.000818,0.034533,-0.013774,192.295,-0.296615,-0.889,-0.043162,1,2
5,16,2,8,323,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6650;6662,11.154,35.217,0.541845,0.578348,0.036503,1.087806,1.060698,-0.027108,0.026913,0.029122,0.002209,-0.027108,-0.036503,193.298,-0.248732,0.114,0.004720,2,4
