run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_points,contact_parts,landing_angle,landing_pre_vx,landing_pre_vy,landing_pre_angular_velocity,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_parts_detail,landing_contact_offsets_xy_px,landing_contact_torque_proxies,landing_dynamic_body_count,landing_other_dynamic_body_ids
3,21,complete,120,59,60,8.592,8519.244,3.325,59,8,4,0,0,10.98222,0,-0.16712,0,-0.004434,-0.16712,-11.10168,-0.004434,0.16712,0.07618,0.004434,0.17199999999999704,0.6200000000000045,0.004536,0.6200000000000045,119,1,0,50,100,50,50,44,-27.308,31.692,1.570796,2.191574,12564;12564;12565;12565;12566;12566;12567;12567,25.692:36.681;-27.308:36.681;31.692:36.681;26.692:36.681;26.692:37.681;-27.308:37.681;31.692:37.681;27.692:37.681,25.691574;-27.308426;31.691574;26.691574;26.691574;-27.308426;31.691574;27.691574,1,
3,22,complete,121,60,60,3.966,1328.128,2.502,5,2,1,-0.004214,0,11.02297,0,-0.19599,0,-0.011324,-0.19599,-11.03152,-0.011324,1.44227,1.03097,0.062902,45.05800000000002,12.685000000000002,1.513449,0.007999999999981355,,0,1,67,134,67,70,54,-0.819,3.181,1.570796,1.181259,12636;12636,-0.819:35.543;3.181:35.526,-0.818723;3.181241,1,
3,23,complete,121,60,60,3.404,1817.289,0.999,56,2,1,0,0,11.07002,0,-0.11502,2.1797,0,-0.11502,-8.89032,-0.217634,0.64516,2.1797,0.017267,5.050000000000011,4.942999999999984,0.072626,4.714999999999975,,0,1,71,142,71,78,70,9.902,18.902,1.570796,14.40188,12709;12709,18.902:27.071;9.902:27.071,18.901880;9.901880,1,
3,24,complete,120,59,60,4.054,1448.135,12.846,7,4,2,0,0,10.99581,0,-0.22462,2.69001,0,-0.22462,-8.3058,-0.204498,1.42192,2.69001,0.085808,46.07499999999999,14.020999999999958,1.858874,0,,0,1,66,132,66,67,62,10.557,16.557,1.570796,13.556734,12775;12775;12777;12777,12.557:34.289;10.557:34.289;16.557:34.289;14.557:34.289,12.556734;10.556734;16.556734;14.556734,1,
3,25,complete,132,71,60,2.958,422.016,3.375,16,1,1,2.781514,0.30152,2.051,0.213037,0.58232,-0.41848,0.035537,0.28081,-2.46949,-0.1775,1.48303,1.45307,0.062847,36.89700000000002,12.40300000000002,1.305903,0.8149999999999977,,0,1,85,170,85,88,80,7.053,7.053,1.570796,7.053189,12782,7.053:34.526,7.053189,1,
3,26,complete,133,72,60,4.034,1163.861,2.725,11,2,2,2.073291,0.56856,1.61167,0.142804,0.27863,-0.02238,0.0003,-0.28993,-1.63406,-0.142504,1.09235,1.63062,0.055509,11.707000000000022,10.310999999999979,0.4729700000000001,0.08199999999999363,,0,1,76,152,76,82,72,22.166,26.635,1.570796,24.400176,12871;12875,26.635:29.466;22.166:29.292,26.634557;22.165795,1,
3,27,complete,120,59,60,4.88,2744.433,3.428,6,2,1,-0.024724,0,10.96178,0,0,1.09978,0,-0.40941,-9.862,-0.09206,1.26449,1.09978,0.038828,14.454000000000008,5.850000000000023,0.386702,0,,0,1,66,132,66,70,66,11.285,12.285,1.570796,11.7847,13010;13010,11.285:39.947;12.285:39.922,11.284853;12.284547,1,
3,28,complete,122,61,60,3.352,665.675,2.082,3,1,1,0.242022,0.32419,2.9923,0.241101,0.78475,-0.45623,0.031341,0.46056,-3.44853,-0.209759,1.58987,2.06401,0.065116,45.304,16.418999999999983,1.216339,1.2169999999999845,,0,1,92,184,92,95,80,9.778,9.778,1.570796,9.777754,13101,9.778:38.531,9.777754,1,
3,29,complete,121,60,60,4.632,1624.548,2.816,3,1,1,-0.080627,0,11.0161,0,0,1.36873,0,-0.84541,-9.64737,-0.135092,1.95879,1.9808,0.133037,50.876000000000005,11.163000000000011,2.1459989999999998,0,,0,1,83,166,83,91,70,10.975,10.975,1.570796,10.975473,13189,10.975:38.265,10.975473,1,
3,30,complete,132,71,60,3.614,888.625,5.169,11,1,1,-1.445319,-0.46326,3.17273,-0.105144,-1.33222,1.15642,-0.102787,-0.86896,-2.01632,0.002357,1.68152,1.15642,0.102787,7.5940000000000225,3.141999999999996,0.3948210000000001,1.5509999999999877,,0,1,61,122,61,63,64,11.296,11.296,1.570796,11.295652,13232,11.296:20.185,11.295652,1,
