run,piece,transition_index,previous_event_index,next_event_index,previous_end_substep,next_start_substep,gap_substeps,previous_duration_substeps,next_duration_substeps,previous_end_x,next_start_x,delta_x_during_gap,previous_end_y,next_start_y,delta_y_during_gap,previous_end_angle,next_start_angle,delta_angle_during_gap,previous_end_vx,next_start_vx,delta_vx_across_gap,previous_end_vy,next_start_vy,delta_vy_across_gap,previous_end_angular_velocity,next_start_angular_velocity,delta_angular_across_gap,next_start_contact_width_px,next_start_contact_offset_px,previous_max_abs_delta_vx,previous_max_abs_delta_angular,previous_max_delta_vt,loop_class,angular_persistence,linear_persistence
3,17,1,1,2,245,252,6,2,233,194.926,193.869,-1.057,494.170,494.790,0.620,-0.016905,-0.106535,-0.089630,-0.616610,-0.708291,-0.091680,0.086938,0.399832,0.312894,-0.052286,-0.049470,0.002816,5.078,10.515,0.308824,0.070692,0.308824,ANGULAR_RECONTACT_LOOP,1,0
3,18,1,1,2,243,260,16,3,106,195.241,198.146,2.905,478.173,478.230,0.057,0.046828,0.243798,0.196970,0.705287,0.789708,0.084421,-0.478818,0.126458,0.605275,0.047823,0.027957,-0.019866,5.823,7.268,0.492690,0.101434,0.492690,ANGULAR_RECONTACT_LOOP,1,0
3,18,2,2,3,365,367,1,106,134,232.022,232.766,0.744,499.877,499.806,-0.072,1.230098,1.268736,0.038638,1.559074,1.576344,0.017270,-0.240800,-0.203481,0.037319,0.080933,0.075363,-0.005569,1.909,3.808,0.125619,0.017073,0.125619,RECONTACT,1,1
3,19,1,1,2,240,269,28,2,212,194.920,191.970,-2.950,479.947,497.477,17.531,-0.067472,-1.898097,-1.830624,-0.428839,0.466106,0.894945,1.665307,0.527143,-1.138164,-0.266140,0.022749,0.288890,12.649,26.545,0.334003,0.282150,0.334003,MIXED_RECONTACT_LOOP,0,0
