run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,solver_delta_angular_velocity,correction_delta_angular_velocity,total_delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
3,31,1,240,241,2,13261;13272;13278,195.000,195.105,0.105,482.111,481.559,-0.552,0.000000,0.066916,0.066916,0.411993,0.527996,0.116003,0.434704,0.503875,0.069171,0.263422,0.168831,-0.094591,,,,4.058,9.000,9.982,0.527996,241,4.058,9.982,0.069171,-0.527996,0.263422,240,0.527996,0.939990,2
3,31,2,284,480,197,13312;13294;13308;13295,200.325,191.369,-8.956,501.209,503.521,2.312,1.736101,1.315835,-0.420266,0.482849,-0.000000,-0.482849,-0.194240,-0.000000,0.194240,0.029253,0.000000,-0.029253,,,,0.958,27.613,16.484,0.174823,406,24.735,4.539,-0.505736,-0.174823,0.114965,284,0.174823,3.583367,10
3,32,1,241,241,1,13322,195.000,195.000,0.000,482.991,482.991,0.000,0.000000,0.000000,0.000000,-0.138110,-0.138110,0.000000,1.174413,1.174413,0.000000,-0.313063,-0.313063,0.000000,,,,1.000,1.000,3.859,0.138110,241,1.000,3.859,-9.875433,0.138110,0.313063,241,0.138110,0.138110,1
3,32,2,250,250,1,13320,194.697,194.697,0.000,486.134,486.134,0.000,-0.686791,-0.686791,0.000000,-0.298149,-0.298149,0.000000,0.899423,0.899423,0.000000,-0.273199,-0.273199,0.000000,,,,2.181,2.181,3.677,0.164088,250,2.181,3.677,-0.783467,0.164088,0.030685,250,0.164088,0.164088,1
3,32,3,272,512,241,13315;13316;13327;13332;13344,193.129,204.977,11.848,494.319,506.334,12.015,-2.123749,-1.756130,0.367620,-0.243675,0.000012,0.243687,1.257234,0.000002,-1.257233,-0.163376,0.000000,0.163376,,,,0.983,68.245,36.319,0.195416,274,2.208,26.698,-0.545869,-0.195416,0.089097,272,0.195416,3.049260,9
3,33,1,245,488,244,13386;13391;13390;13395;13441,195.000,205.667,10.667,489.997,494.981,4.984,0.000000,0.418207,0.418207,0.117490,-0.101778,-0.219268,2.527627,-0.059929,-2.587557,0.108470,-0.003908,-0.112378,,,,0.423,32.178,27.235,1.868800,253,6.081,11.819,0.022752,-1.868800,0.108470,245,1.868800,7.999369,21
3,34,1,241,484,244,13446;13448;13464;13471;13507,195.000,223.261,28.261,484.896,492.817,7.921,0.000000,0.879520,0.879520,0.112030,0.000000,-0.112030,3.101226,0.000000,-3.101226,0.057102,0.000000,-0.057102,,,,0.296,38.418,20.930,1.020636,245,2.057,19.257,-0.044933,-1.020636,0.057102,241,1.020636,5.922230,18
3,35,1,247,248,2,13521;13525,195.000,194.739,-0.261,503.759,503.354,-0.405,0.000000,-0.014825,-0.014825,-1.091634,-1.088591,0.003044,-0.041760,0.025057,0.066817,-0.061995,-0.061755,0.000240,,,,5.014,14.000,9.043,1.091634,247,14.000,6.288,-11.297864,1.091634,0.061995,247,1.091634,1.094678,2
3,35,2,258,488,231,13525;13527;13533;13551;13553;13521,192.083,193.517,1.434,504.371,503.833,-0.538,-0.165472,-0.081559,0.083914,-1.015718,-0.351742,0.663976,0.125621,0.157823,0.032203,-0.060991,-0.020457,0.040534,,,,0.187,29.402,29.308,0.338832,266,29.402,14.764,-1.069643,-0.338832,0.022826,266,0.338832,2.549431,13
