run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
6,31,1,242,242,1,13261,195.000,195.000,0.000,481.111,481.111,0.000,0.000000,0.000000,0.000000,0.122231,0.122231,0.000000,1.822216,1.822216,0.000000,0.298353,0.298353,0.000000,4.000,4.000,7.363,0.122231,242,4.000,7.363,-9.208859,-0.122231,0.298353,242,0.122231,0.122231,1
6,31,2,269,512,244,13294;13279;13287;13296;13312;13308;13295,195.785,180.931,-14.854,498.981,503.518,4.538,1.915533,1.315239,-0.600295,0.078009,-0.000000,-0.078009,1.063951,-0.000000,-1.063951,0.176306,0.000000,-0.176306,0.857,27.606,24.688,0.327577,271,3.552,23.298,-0.249659,-0.327577,0.094240,269,0.327577,5.923106,14
6,32,1,243,244,2,13321;13322,195.000,194.936,-0.064,483.990,483.253,-0.737,0.000000,-0.058863,-0.058863,-0.265658,-0.416605,-0.150947,0.647049,0.711386,0.064337,-0.246150,-0.191015,0.055135,1.116,2.000,6.031,0.265658,243,2.000,3.359,-10.416064,0.265658,0.246150,243,0.265658,0.416605,2
6,32,2,255,362,108,13320;13327;13332;13344,193.812,162.455,-31.357,486.000,505.421,19.421,-0.574306,-1.723541,-1.149235,-0.560113,-1.501771,-0.941657,-0.087344,2.497032,2.584376,-0.114566,-0.096236,0.018330,0.988,4.004,28.226,0.170176,256,2.215,0.784,0.066981,0.170176,0.069350,255,0.170176,1.664620,7
6,32,3,364,376,13,13315;13316;13344,161.693,158.666,-3.028,505.839,505.720,-0.118,-1.772340,-1.734320,0.038020,-1.464295,-0.620634,0.843660,2.181661,-0.439879,-2.621540,-0.048473,0.006916,0.055389,0.984,66.282,36.352,0.154480,372,66.282,3.940,-0.812250,-0.154480,0.047497,371,0.154480,0.884775,5
6,32,4,382,384,3,13344,157.765,157.478,-0.287,505.441,505.476,0.034,-1.724283,-1.725514,-0.001231,-0.586556,-0.479657,0.106899,-0.034977,0.106686,0.141663,0.000852,-0.015462,-0.016314,0.988,0.988,28.256,0.063613,384,0.988,28.256,0.070696,-0.063613,0.009766,384,0.063613,0.129748,1
6,32,5,392,484,93,13344;13315;13316,156.544,155.980,-0.564,506.318,506.332,0.014,-1.755622,-1.756834,-0.001211,-0.447959,-0.000026,0.447933,0.629249,-0.000002,-0.629251,-0.022631,-0.000000,0.022631,0.983,66.286,36.458,0.119896,399,66.283,3.920,-0.018339,-0.119896,0.023391,393,0.119896,0.551985,5
6,33,1,245,488,244,13386;13391;13390;13395;13438;13439;13441;13440,195.000,202.939,7.939,489.997,494.610,4.612,0.000000,0.393390,0.393390,0.117490,-0.086599,-0.204089,2.527599,-0.048139,-2.575738,0.108811,-0.003278,-0.112090,0.422,32.190,27.231,1.872120,253,6.081,11.833,0.022815,-1.872120,0.108811,245,1.872120,8.303874,24
6,34,1,241,242,2,13446;13448;13449;13451;13458,195.000,195.185,0.185,486.096,485.791,-0.305,0.000000,0.042048,0.042048,0.727932,1.315564,0.587632,0.027228,0.097957,0.070729,0.165528,0.135087,-0.030441,17.069,20.000,11.113,0.727932,241,20.000,10.145,-11.056220,-0.727932,0.165528,241,0.727932,1.315564,2
6,34,2,269,512,244,13507;13510;13511;13447;13454,203.631,243.102,39.471,492.254,487.137,-5.117,0.909355,2.134759,1.225404,1.198885,0.133248,-1.065637,-0.870333,0.032825,0.903158,0.098852,0.005187,-0.093664,0.789,41.997,25.550,0.308277,385,4.801,25.550,-0.168736,0.308277,0.023931,384,0.308277,5.251818,11
6,35,1,250,251,2,13521;13525,195.000,194.726,-0.274,503.760,503.362,-0.398,0.000000,-0.015791,-0.015791,-1.080601,-1.088007,-0.007407,-0.041341,0.029650,0.070991,-0.062163,-0.061747,0.000416,5.015,14.000,9.060,1.080601,250,14.000,6.288,-11.298503,1.080601,0.062163,250,1.080601,1.088007,2
6,35,2,261,504,244,13525;13527;13533;13551;13553;13521,192.071,192.357,0.286,504.374,504.343,-0.031,-0.166418,-0.150232,0.016185,-1.015593,-0.392422,0.623171,0.126580,0.042472,-0.084107,-0.060991,-0.023522,0.037468,0.181,29.402,29.353,0.340554,269,29.402,14.777,-1.067802,-0.340554,0.022877,269,0.340554,2.590259,15
