run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
6,26,1,1,243,START,12876;12891,11.000,16.504,0.000000,0.166637,0.166637,11.063146,3.783559,-7.279587,0.000000,0.339166,0.339166,-7.279587,-0.166637,195.000,0.000000,0.000,0.000000,4,4
6,26,1,2,244,PART_CHANGE+WIDTH_CHANGE,12876,4.068,17.950,0.166637,0.251507,0.084870,3.783559,3.836605,0.053046,0.339166,0.327194,-0.011972,0.053046,-0.084870,195.040,0.081107,0.040,0.081107,1,2
6,26,2,1,248,START,12867;12872;12875,4.866,4.385,0.248632,0.751253,0.502621,4.004436,-1.360778,-5.365215,0.323454,0.209752,-0.113702,-5.365215,-0.502621,195.294,0.411665,0.000,0.000000,5,6
6,26,2,2,249,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,12867;12872,3.578,1.981,0.251507,1.266022,1.014514,0.000000,-1.284740,-1.284740,0.000000,0.148822,0.148822,-1.284740,-1.014514,195.485,0.464947,0.191,0.053282,2,4
6,26,3,1,296,START,12897;12909;12922,11.109,21.344,1.065005,0.901076,-0.163929,1.859583,0.245578,-1.614005,0.125193,-0.011321,-0.136514,-1.614005,0.163929,209.090,2.064288,0.000,0.000000,3,6
6,26,3,2,297,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,12897;12909,5.353,24.306,0.901076,0.692127,-0.208950,0.245578,0.134888,-0.110690,-0.011321,-0.005161,0.006160,-0.110690,0.208950,209.319,2.061412,0.229,-0.002876,2,4
6,26,3,3,298,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,12897,0.883,26.580,0.692127,0.553784,-0.138343,0.134888,0.086621,-0.048266,-0.005161,-0.002555,0.002606,-0.048266,0.138343,209.495,2.060101,0.405,-0.004187,1,2
6,26,3,4,314,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,12897;12909,5.361,24.770,-0.177544,-0.274656,-0.097112,0.275769,0.220669,-0.055100,-0.009441,-0.009620,-0.000180,-0.055100,0.097112,209.891,2.045231,0.801,-0.019057,2,4
6,26,3,5,315,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,12897;12909;12922,11.161,21.940,-0.274656,-0.313592,-0.038936,0.220669,0.224469,0.003800,-0.009620,-0.010389,-0.000769,0.003800,0.038936,209.821,2.042787,0.731,-0.021501,3,6
6,26,3,6,321,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,12909;12922,6.732,20.221,-0.429612,-0.454445,-0.024834,0.322895,0.344469,0.021574,-0.015197,-0.016108,-0.000911,0.021574,0.024834,209.278,2.023825,0.188,-0.040462,2,4
6,26,3,7,327,PART_CHANGE+WIDTH_CHANGE,12922,4.555,19.857,-0.575232,-0.598636,-0.023403,0.456854,0.480512,0.023658,-0.020798,-0.021757,-0.000959,0.023658,0.023403,208.493,1.995731,-0.597,-0.068557,1,2
6,26,3,8,362,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,12881;12922;12935;12939;12942,44.181,7.867,-1.079320,-0.355244,0.724075,1.667793,-0.148740,-1.816533,-0.056184,-0.020473,0.035711,-1.816533,-0.724075,200.627,1.661347,-8.463,-0.402940,8,10
6,26,3,9,363,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,12881;12935;12939,4.982,11.635,-0.355244,-0.316974,0.038270,-0.148740,-0.215521,-0.066781,-0.020473,-0.016545,0.003928,-0.066781,-0.038270,200.537,1.656147,-8.553,-0.408141,5,6
6,26,3,10,364,PART_CHANGE+WIDTH_CHANGE,12939,2.990,10.558,-0.316974,-0.309335,0.007639,-0.215521,-0.145074,0.070447,-0.016545,-0.016874,-0.000329,0.070447,-0.007639,200.456,1.651944,-8.634,-0.412344,1,2
6,26,3,11,409,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,12922;12939,42.187,8.570,0.353913,0.256144,-0.097769,0.174647,-0.002657,-0.177305,0.019585,0.000464,-0.019121,-0.177305,0.097769,200.706,1.676803,-8.384,-0.387485,2,4
6,26,3,12,410,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,12922,4.972,27.176,0.256144,0.201500,-0.054644,-0.002657,0.021923,0.024580,0.000464,-0.000714,-0.001178,0.024580,0.054644,200.771,1.676921,-8.319,-0.387367,1,2
6,26,3,13,415,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,12922;12939,42.189,8.631,0.037897,-0.000011,-0.037908,0.149846,0.000005,-0.149841,-0.004944,-0.000001,0.004944,-0.149841,0.037908,200.914,1.673571,-8.176,-0.390717,2,4
6,27,1,1,242,START,12946;12947;12956,6.000,13.294,0.000000,-0.362766,-0.362766,11.036094,2.240343,-8.795751,0.000000,-0.174363,-0.174363,-8.795751,0.362766,195.000,0.000000,0.000,0.000000,6,6
6,27,1,2,243,PART_CHANGE+WIDTH_CHANGE+RESPONSE,12947,1.041,12.440,-0.362766,-0.621427,-0.258660,2.240343,1.967092,-0.273250,-0.174363,-0.162428,0.011935,-0.273250,0.258660,194.913,-0.041696,-0.087,-0.041696,2,2
