run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
6,16,1,249,250,2,12127;12132;12139,195.000,194.883,-0.117,500.747,500.020,-0.727,0.000000,-0.027079,-0.027079,-0.462408,-0.754465,-0.292057,0.258042,0.327888,0.069846,-0.106601,-0.100541,0.006060,6.025,15.000,13.366,0.462408,249,15.000,9.308,-10.971286,0.462408,0.106601,249,0.462408,0.754465,2
6,16,2,259,500,242,12128;12140;12148;12127;12132,193.227,193.605,0.378,501.295,502.290,0.995,-0.247645,-0.217444,0.030201,-0.551051,0.000000,0.551051,-1.215102,-0.000000,1.215102,-0.027790,0.000000,0.027790,0.213,58.037,41.967,0.272661,327,58.037,8.298,-1.406429,0.272661,0.069804,259,0.272661,2.591141,18
6,17,1,244,245,2,12174;12182,195.000,194.922,-0.078,494.579,494.177,-0.401,0.000000,-0.017969,-0.017969,-0.307786,-0.626533,-0.318747,0.020357,0.091113,0.070755,-0.070738,-0.055904,0.014834,5.017,19.000,9.747,0.318747,245,5.017,8.221,0.070755,0.318747,0.070738,244,0.318747,0.626533,2
6,17,2,253,484,232,12174;12175,193.702,199.007,5.305,494.931,493.425,-1.507,-0.126826,0.070580,0.197407,-0.827821,-0.090283,0.737538,-0.493875,0.027217,0.521092,-0.031635,-0.003271,0.028364,0.361,29.273,12.174,0.217321,253,29.273,1.064,-1.056543,0.217321,0.022839,253,0.217321,2.571653,6
6,18,1,240,241,2,12245;12246;12260,195.000,195.092,0.092,478.770,478.227,-0.543,0.000000,0.040300,0.040300,0.363798,0.638179,0.274381,-1.053477,-0.978614,0.074863,0.158647,0.091517,-0.067130,5.995,18.000,2.896,0.638179,241,5.995,1.385,-0.978614,-0.638179,0.158647,240,0.638179,1.001977,2
6,18,2,309,480,172,12262;12270;12237;12269;12241;12244,204.661,212.994,8.333,499.776,499.875,0.099,1.412435,1.776502,0.364066,0.874498,-0.009660,-0.884158,-0.025852,-0.000892,0.024960,0.009856,0.002984,-0.006872,0.950,17.392,10.434,0.378600,309,3.950,1.760,-3.394109,-0.378600,0.061257,309,0.378600,3.844768,13
6,19,1,238,238,1,12335,195.000,195.000,0.000,479.359,479.359,0.000,0.000000,0.000000,0.000000,-0.110734,-0.110734,0.000000,2.313899,2.313899,0.000000,-0.290551,-0.290551,0.000000,7.000,7.000,10.832,0.110734,238,7.000,10.832,-8.697140,0.110734,0.290551,238,0.110734,0.110734,1
6,19,2,264,504,241,12362;12390;12387;12382,194.315,196.570,2.255,499.238,501.894,2.656,-1.798518,-1.651720,0.146798,-0.068261,0.003698,0.071959,1.099327,-0.001793,-1.101120,-0.007282,-0.000276,0.007006,0.990,28.284,27.315,0.137840,284,17.023,3.819,-0.397845,0.137840,0.257202,264,0.137840,4.522927,18
6,20,1,240,241,2,12428;12440,195.000,194.783,-0.217,479.465,478.907,-0.559,0.000000,0.020051,0.020051,-0.854522,-1.482912,-0.628391,-0.268002,-0.478444,-0.210442,0.078934,0.182982,0.104048,4.019,5.000,1.859,1.482912,241,4.019,0.526,-0.478444,1.482912,0.182982,241,1.482912,2.337434,2
6,20,2,293,480,188,12467;12470;12475;12462;12486;12511;12514;12515;12512;12500;12492;12451;12503;12480,177.298,154.071,-23.227,493.873,497.547,3.673,2.177559,1.259009,-0.918551,-1.234081,0.284531,1.518613,1.016587,-0.036518,-1.053105,0.002257,0.012891,0.010634,0.904,32.646,26.557,0.233862,294,7.460,23.797,-0.107542,-0.233862,0.148784,293,0.233862,3.998482,20
