piece,phase,frame,time_ms,landing_frame,x,y,velocity_x,velocity_y,speed,angular_velocity,angle,sleeping,ground_contact,mass,inertia,com_offset_px,footprint_width_px,bottom_width_1px,bottom_width_2px,bottom_width_4px,bottom_width_8px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,aspect_ratio,physics_parts,triangles,regions,raw_regions,contour_vertices
27,falling,0,10.0,,195.000,96.229,0.00000,0.28333,0.28333,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,1,27.0,,195.000,96.753,0.00000,0.54592,0.54592,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,2,43.0,,195.000,97.590,0.00000,0.82090,0.82090,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,3,60.0,,195.000,98.704,0.00000,1.09167,1.09167,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,4,77.0,,195.000,99.993,0.00000,1.34262,1.34262,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,5,93.0,,195.000,101.630,0.00000,1.60541,1.60541,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,6,110.0,,195.000,103.532,0.00000,1.86418,1.86418,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,7,127.0,,195.000,105.552,0.00000,2.10401,2.10401,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,8,143.0,,195.000,107.954,0.00000,2.35515,2.35515,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,9,160.0,,195.000,110.608,0.00000,2.60245,2.60245,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,10,177.0,,195.000,113.327,0.00000,2.83164,2.83164,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,11,193.0,,195.000,116.460,0.00000,3.07165,3.07165,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,12,210.0,,195.000,119.834,0.00000,3.30798,3.30798,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,13,228.0,,195.000,123.220,0.00000,3.52702,3.52702,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,14,243.0,,195.000,127.051,0.00000,3.75639,3.75639,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,15,260.0,,195.000,131.113,0.00000,3.98225,3.98225,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,16,277.0,,195.000,135.137,0.00000,4.19157,4.19157,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,17,293.0,,195.000,139.636,0.00000,4.41077,4.41077,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,18,310.0,,195.000,144.355,0.00000,4.62662,4.62662,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,19,327.0,,195.000,148.989,0.00000,4.82666,4.82666,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,20,343.0,,195.000,154.126,0.00000,5.03615,5.03615,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,21,360.0,,195.000,159.473,0.00000,5.24243,5.24243,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,22,377.0,,195.000,164.689,0.00000,5.43360,5.43360,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,23,393.0,,195.000,170.436,0.00000,5.63380,5.63380,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,24,410.0,,195.000,176.383,0.00000,5.83094,5.83094,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,25,426.0,,195.000,182.157,0.00000,6.01364,6.01364,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,26,443.0,,195.000,188.486,0.00000,6.20497,6.20497,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,27,460.0,,195.000,195.007,0.00000,6.39336,6.39336,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,28,476.0,,195.000,201.312,0.00000,6.56797,6.56797,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,29,493.0,,195.000,208.198,0.00000,6.75081,6.75081,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,30,510.0,,195.000,215.267,0.00000,6.93085,6.93085,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,31,526.0,,195.000,222.081,0.00000,7.09772,7.09772,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,32,543.0,,195.000,229.499,0.00000,7.27246,7.27246,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,33,560.0,,195.000,237.092,0.00000,7.44452,7.44452,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,34,576.0,,195.000,244.392,0.00000,7.60399,7.60399,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
27,falling,35,593.0,,195.000,252.319,0.00000,7.77098,7.77098,0.000000,0.000000,0,0,4.88000,2744.433,3.428,6.000,6.000,9.000,12.000,12.000,0.000,0.000,0,0,1.1545,66,132,66,70,66
