run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
3,16,1,1,247,START,6649,6.000,12.808,0.000000,-0.122210,-0.122210,11.216307,1.127814,-10.088493,0.000000,-0.095452,-0.095452,-10.088493,0.122210,195.000,0.000000,0.000,0.000000,2,2
3,16,1,2,248,RESPONSE,6649,6.021,13.279,-0.122210,-0.333573,-0.211363,1.127814,0.962445,-0.165369,-0.095452,-0.093167,0.002285,-0.165369,0.211363,194.971,-0.022826,-0.029,-0.022826,1,2
3,16,1,3,249,RESPONSE,6649,6.040,13.760,-0.333573,-0.550785,-0.217212,0.962445,0.966969,0.004523,0.000000,-0.073292,-0.073292,0.004523,0.217212,194.886,-0.046493,-0.114,-0.046493,1,2
3,16,1,4,250,RESPONSE,6649,6.052,14.133,-0.550785,-0.762690,-0.211905,0.966969,0.797529,-0.169440,-0.073292,-0.071390,0.001902,-0.169440,0.211905,194.746,-0.065111,-0.254,-0.065111,1,2
3,16,1,5,258,PART_CHANGE+WIDTH_CHANGE,6649;6654,11.960,14.511,-1.239877,-1.266481,-0.026604,0.877281,0.584188,-0.293093,-0.064825,-0.066912,-0.002088,-0.293093,0.026604,192.627,-0.199374,-2.373,-0.199374,2,4
3,16,1,6,259,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6654,0.214,8.924,-1.266481,-1.259708,0.006773,0.584188,0.605669,0.021481,-0.066912,-0.067067,-0.000155,0.021481,-0.006773,192.324,-0.215376,-2.676,-0.215376,1,2
3,16,1,7,260,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,6650;6654;6662;6670,53.595,17.467,-1.259708,-0.948990,0.310718,0.605669,-0.856726,-1.462395,-0.067067,-0.019581,0.047486,-1.462395,-0.310718,192.023,-0.231414,-2.977,-0.231414,4,8
3,16,1,8,261,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,6650;6662,11.162,35.443,-0.948990,-0.740883,0.208107,-0.856726,-0.846528,0.010198,-0.019581,-0.020754,-0.001173,0.010198,-0.208107,191.782,-0.236388,-3.218,-0.236388,2,4
3,16,1,9,263,RESPONSE,6650;6662,11.155,35.251,-0.611599,-0.413275,0.198324,-0.836431,-0.847330,-0.010899,-0.020559,-0.020877,-0.000318,-0.010899,-0.198324,191.438,-0.246882,-3.562,-0.246882,2,4
3,16,1,10,266,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6662,0.259,40.410,-0.381540,-0.365497,0.016043,-0.762903,-0.721173,0.041730,-0.018889,-0.017905,0.000984,0.041730,-0.016043,191.135,-0.262034,-3.865,-0.262034,1,2
3,16,1,11,309,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6650;6662,11.151,35.161,0.381639,0.414610,0.032971,0.763489,0.754772,-0.008718,0.018903,0.020759,0.001856,-0.008718,-0.032971,191.349,-0.251772,-3.651,-0.251772,2,4
3,16,1,12,313,PART_CHANGE+WIDTH_CHANGE,6650,7.044,33.507,0.450529,0.461665,0.011136,0.854143,0.887570,0.033427,0.023276,0.024116,0.000839,0.033427,-0.011136,191.789,-0.229400,-3.211,-0.229400,1,2
3,16,1,13,315,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,6649;6650;6654,58.032,8.237,0.472212,0.250288,-0.221924,0.921269,-0.188835,-1.110105,0.024954,0.013329,-0.011626,-1.110105,0.221924,192.026,-0.216935,-2.974,-0.216935,3,6
3,16,1,14,316,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6649;6654,11.939,14.754,0.250288,0.238169,-0.012119,-0.188835,-0.178628,0.010207,0.013329,0.012676,-0.000653,0.010207,0.012119,192.090,-0.213549,-2.910,-0.213549,2,4
3,16,1,15,331,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6649,6.082,16.368,0.078767,0.068006,-0.010761,-0.055698,-0.047988,0.007709,0.004117,0.003552,-0.000565,0.007709,0.010761,192.676,-0.182596,-2.324,-0.182596,1,2
3,16,1,16,349,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6649;6654,11.975,14.325,-0.116996,-0.127011,-0.010015,0.083340,0.056923,-0.026417,-0.006131,-0.006683,-0.000553,-0.026417,0.010015,192.561,-0.188606,-2.439,-0.188606,2,4
3,16,1,17,361,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6654,0.213,8.910,-0.201700,-0.208401,-0.006701,0.096139,0.099999,0.003860,-0.010709,-0.011091,-0.000382,0.003860,0.006701,192.069,-0.214594,-2.931,-0.214594,1,2
3,16,1,18,363,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,6650;6654;6662,50.438,16.095,-0.215240,-0.062187,0.153053,0.104028,-0.135696,-0.239724,-0.011471,-0.003302,0.008169,-0.239724,-0.153053,191.961,-0.220326,-3.039,-0.220326,3,6
3,16,1,19,364,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6650;6662,11.171,35.714,-0.062187,-0.042767,0.019420,-0.135696,-0.097363,0.038334,-0.003302,-0.002375,0.000927,0.038334,-0.019420,191.946,-0.221164,-3.054,-0.221164,2,4
3,16,1,20,365,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6650,7.049,33.643,-0.042767,-0.030251,0.012516,-0.097363,-0.059172,0.038190,-0.002375,-0.001602,0.000773,0.038190,-0.012516,191.935,-0.221732,-3.065,-0.221732,1,2
3,16,1,21,373,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6650;6654,46.315,14.065,0.088835,0.056594,-0.032240,0.174813,-0.027440,-0.202252,0.004727,0.003018,-0.001709,-0.202252,0.032240,191.993,-0.218656,-3.007,-0.218656,2,4
3,16,1,22,375,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6654,0.216,8.959,0.048961,0.041341,-0.007620,-0.023696,-0.019975,0.003721,0.002609,0.002203,-0.000406,0.003721,0.007620,192.018,-0.217310,-2.982,-0.217310,1,2
3,16,1,23,388,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6650;6654,46.314,14.070,-0.052872,-0.003190,0.049682,0.025570,-0.006296,-0.031866,-0.002818,-0.000170,0.002648,-0.031866,-0.049682,191.998,-0.218379,-3.002,-0.218379,2,4
3,17,1,1,244,START,6696,5.000,7.747,0.000000,-0.149847,-0.149847,11.155156,0.405532,-10.749624,0.000000,-0.069295,-0.069295,-10.749624,0.149847,195.000,0.000000,0.000,0.000000,2,2
3,17,1,2,245,RESPONSE,6696,5.017,8.211,-0.149847,-0.391167,-0.241320,0.405532,0.363726,-0.041806,0.000000,-0.057008,-0.057008,-0.041806,0.241320,194.962,-0.017603,-0.038,-0.017603,1,2
3,17,1,3,246,RESPONSE,6696,5.030,8.591,-0.391167,-0.549548,-0.158381,0.363726,0.325374,-0.038352,-0.057008,-0.053266,0.003742,-0.038352,0.158381,194.863,-0.032084,-0.137,-0.032084,1,2
3,17,1,4,254,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6696;6697,29.272,1.119,-0.983555,-0.846244,0.137311,0.359125,-0.506995,-0.866120,-0.043436,-0.032426,0.011009,-0.866120,-0.137311,193.244,-0.124652,-1.756,-0.124652,2,4
3,17,1,5,255,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6697,7.071,12.012,-0.846244,-0.832094,0.014150,-0.506995,-0.489197,0.017799,-0.032426,-0.031756,0.000670,0.017799,-0.014150,193.029,-0.132890,-1.971,-0.132890,1,2
3,17,1,6,307,WIDTH_CHANGE+OFFSET_CHANGE,6697,0.361,9.021,-0.217900,-0.208407,0.009493,-0.066616,-0.063306,0.003310,-0.007490,-0.007162,0.000327,0.003310,-0.009493,186.463,-0.369464,-8.537,-0.369464,1,2
3,17,1,7,355,WIDTH_CHANGE+OFFSET_CHANGE,6697,6.890,5.785,0.202422,0.210447,0.008026,0.061348,0.064162,0.002815,0.006957,0.007233,0.000276,0.002815,-0.008026,186.493,-0.368434,-8.507,-0.368434,1,2
3,17,1,8,414,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6696;6697,29.272,1.149,0.723463,0.628793,-0.094670,0.428077,-0.205439,-0.633516,0.027639,0.024078,-0.003561,-0.633516,0.094670,193.292,-0.123459,-1.708,-0.123459,2,4
3,17,1,9,415,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6696,5.083,10.799,0.628793,0.619316,-0.009478,-0.205439,-0.198385,0.007054,0.024078,0.023682,-0.000395,0.007054,0.009478,193.442,-0.117701,-1.558,-0.117701,1,2
3,18,1,1,241,START,6767;6768;6782,18.000,2.896,0.000000,0.410694,0.410694,11.009344,-1.006470,-12.015814,0.000000,0.148925,0.148925,-12.015814,-0.410694,195.000,0.000000,0.000,0.000000,6,6
3,18,1,2,242,PART_CHANGE+WIDTH_CHANGE+RESPONSE,6782,5.996,1.491,0.410694,0.705401,0.294707,-1.006470,-0.931787,0.074683,0.148925,0.076892,-0.072033,0.074683,-0.294707,195.104,0.037831,0.104,0.037831,2,2
3,18,2,1,306,START,6782,2.714,34.568,0.556600,0.576417,0.019818,3.171173,3.091145,-0.080028,0.060672,0.069155,0.008483,-0.080028,-0.019818,205.129,1.130515,0.000,0.000000,1,2
3,18,2,2,307,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6782;6790,10.351,31.160,0.576417,0.649822,0.073404,3.091145,2.896099,-0.195046,0.069155,0.100317,0.031162,-0.195046,-0.073404,205.275,1.148082,0.146,0.017567,2,4
3,18,3,1,310,START,6761;6784;6790,36.054,12.292,0.645006,0.923015,0.278009,3.011880,-0.168355,-3.180236,0.099574,0.043382,-0.056192,-3.180236,-0.278009,205.749,1.221274,0.000,0.000000,4,6
3,18,3,2,311,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6761;6784,5.713,2.667,0.923015,0.893420,-0.029595,-0.168355,-0.171562,-0.003206,0.043382,0.044927,0.001545,-0.003206,0.029595,205.970,1.231649,0.221,0.010374,2,4
3,18,3,3,315,PART_CHANGE+WIDTH_CHANGE,6784,1.914,3.659,0.831855,0.847451,0.015596,-0.134663,-0.117346,0.017317,0.047519,0.044258,-0.003261,0.017317,-0.015596,206.852,1.275816,1.103,0.054542,1,2
3,18,3,4,344,PART_CHANGE+WIDTH_CHANGE,6784;6792,3.999,1.222,0.819279,0.808243,-0.011036,0.116938,0.043396,-0.073542,0.036428,0.038221,0.001793,-0.073542,0.011036,212.748,1.553462,6.999,0.332188,3,4
3,18,3,5,345,PART_CHANGE+WIDTH_CHANGE,6759;6784;6792,5.000,0.915,0.808243,0.793108,-0.015135,0.043396,-0.024285,-0.067682,0.038221,0.039091,0.000870,-0.067682,0.015135,212.941,1.562602,7.192,0.341328,5,6
3,18,3,6,346,PART_CHANGE+WIDTH_CHANGE,6759;6784;6791;6792,6.000,0.612,0.793108,0.775139,-0.017969,-0.024285,-0.081335,-0.057050,0.039091,0.039084,-0.000007,-0.057050,0.017969,213.131,1.571950,7.382,0.350676,8,8
3,18,3,7,348,PART_CHANGE+WIDTH_CHANGE,6759;6791;6792,3.999,0.000,0.774852,0.819488,0.044635,-0.082435,-0.078005,0.004429,0.037806,0.031290,-0.006516,0.004429,-0.044635,213.501,1.590337,7.752,0.369063,5,6
3,18,3,8,350,PART_CHANGE+WIDTH_CHANGE,6759;6791,1.999,0.631,0.758326,0.738743,-0.019584,-0.065566,-0.057996,0.007571,0.037490,0.038749,0.001259,0.007571,0.019584,213.902,1.607809,8.153,0.386535,3,4
3,18,3,9,355,PART_CHANGE,6791,0.997,0.182,0.795478,0.767679,-0.027799,-0.030061,-0.021565,0.008495,0.028372,0.030994,0.002623,0.008495,0.027799,214.858,1.652602,9.109,0.431328,1,2
3,18,3,10,383,PART_CHANGE+WIDTH_CHANGE+RESPONSE,6763;6766;6791,17.395,3.332,0.767811,0.616776,-0.151035,0.144160,-0.283133,-0.427293,0.036559,0.021771,-0.014788,-0.427293,0.151035,219.962,1.894111,14.213,0.672837,3,6
3,18,3,11,384,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6763;6766,4.755,9.547,0.616776,0.507238,-0.109538,-0.283133,-0.302691,-0.019558,0.021771,0.028482,0.006711,-0.019558,0.109538,220.119,1.899641,14.370,0.678367,2,4
3,18,3,12,387,PART_CHANGE+WIDTH_CHANGE,6763,2.560,10.318,0.528296,0.511700,-0.016596,-0.226359,-0.225661,0.000699,0.021676,0.019224,-0.002452,0.000699,0.016596,220.501,1.916773,14.752,0.695498,1,2
3,18,3,13,428,PART_CHANGE+WIDTH_CHANGE,6763;6766,4.756,9.531,-0.303884,-0.354467,-0.050583,0.215623,0.176167,-0.039457,-0.020966,-0.019795,0.001171,-0.039457,0.050583,221.518,1.900481,15.769,0.679206,2,4
3,18,3,14,430,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6763;6766;6791,17.389,3.408,-0.384364,-0.321583,0.062781,0.151694,-0.096184,-0.247878,-0.020430,-0.019757,0.000673,-0.247878,-0.062781,221.330,1.890262,15.581,0.668988,3,6
3,18,3,15,431,PART_CHANGE+WIDTH_CHANGE,6791,0.951,4.709,-0.321583,-0.349016,-0.027433,-0.096184,-0.071662,0.024522,-0.019757,-0.015192,0.004565,0.024522,0.027433,221.248,1.885244,15.499,0.663969,1,2
3,18,3,16,528,PART_CHANGE+WIDTH_CHANGE,6763;6766;6791,17.391,3.381,0.321195,0.215708,-0.105487,0.065989,-0.135906,-0.201894,0.016061,0.010620,-0.005442,-0.201894,0.105487,221.434,1.891593,15.685,0.670318,3,6
3,18,3,17,530,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6763;6766,4.751,9.597,0.183326,0.153644,-0.029683,-0.098414,-0.093529,0.004885,0.012554,0.011948,-0.000606,0.004885,0.029683,221.529,1.897134,15.780,0.675860,2,4
3,18,3,18,552,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6763;6766;6791,17.394,3.345,-0.242570,-0.204817,0.037753,0.076567,-0.044909,-0.121476,-0.007700,-0.007219,0.000481,-0.121476,-0.037753,221.318,1.893447,15.569,0.672172,3,6
