run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
3,26,1,242,243,2,12878;12897;12907,195.000,195.061,0.061,484.557,484.720,0.163,0.000000,0.080256,0.080256,0.253413,0.329197,0.075784,3.500624,3.554689,0.054064,0.335610,0.324789,-0.010821,4.067,14.000,17.920,0.253413,242,14.000,17.004,-7.569412,-0.253413,0.335610,242,0.253413,0.329197,2
3,26,2,247,248,2,12867;12873;12877,195.388,195.598,0.210,487.909,487.538,-0.372,0.403605,0.455789,0.052185,0.824995,1.419372,0.594376,-1.387689,-1.311548,0.076141,0.205431,0.135286,-0.070145,3.574,4.857,4.647,0.594376,248,3.574,2.282,0.076141,-0.594376,0.115717,247,0.594376,1.093864,2
3,26,3,299,488,190,12879;12905;12908;12911;12914;12919;12920;12902,212.053,202.842,-9.212,493.188,501.891,8.702,2.024219,1.673478,-0.350741,0.772179,-0.000000,-0.772179,0.095219,0.000000,-0.095219,-0.003485,-0.000000,0.003485,2.985,42.190,27.224,0.403929,299,11.203,22.447,-1.991869,0.403929,0.115584,299,0.403929,4.028924,9
3,27,1,239,480,242,12948;12950,195.000,181.658,-13.342,480.812,486.927,6.115,0.000000,-0.355365,-0.355365,-0.131956,0.000000,0.131956,1.764133,-0.000000,-1.764133,-0.097391,0.000000,0.097391,1.000,47.168,23.899,1.007601,245,1.075,13.860,0.000818,1.007601,0.097391,239,1.007601,5.293259,10
3,28,1,242,244,3,13014;13017;13022,195.000,195.234,0.234,481.961,482.434,0.473,0.000000,0.125271,0.125271,0.353736,0.735582,0.381846,2.440146,2.476424,0.036277,0.258549,0.221703,-0.036846,2.109,4.000,15.135,0.353736,242,4.000,9.273,-8.604674,-0.353736,0.258549,242,0.353736,0.735582,3
3,28,2,246,247,2,13016;13029,195.607,195.955,0.349,483.023,482.592,-0.431,0.237692,0.234318,-0.003373,1.372187,1.537198,0.165011,-0.647130,-0.573822,0.073309,-0.013279,-0.037777,-0.024497,2.178,4.123,9.218,0.639418,246,4.123,8.354,-3.184915,-0.639418,0.234134,246,0.639418,0.804429,2
3,28,3,264,484,221,13017;13016,202.222,205.102,2.880,481.832,482.511,0.679,0.080316,0.130694,0.050377,1.352312,0.132501,-1.219811,0.123699,0.041713,-0.081986,-0.012637,0.004399,0.017036,2.071,30.586,16.808,0.162788,265,2.071,13.290,0.070360,0.162788,0.022948,264,0.162788,3.644989,6
3,29,1,242,244,3,13115,195.000,194.888,-0.112,481.999,482.707,0.708,0.000000,-0.075931,-0.075931,-0.115248,-0.597432,-0.482184,1.761454,1.386299,-0.375154,-0.167169,-0.136604,0.030565,2.000,2.070,11.755,0.244160,244,2.070,11.755,-0.060695,0.244160,0.167169,242,0.244160,0.597432,3
3,29,2,253,484,232,13110;13155;13179;13151;13111;13121;13138;13183;13187;13131;13144,193.551,143.379,-50.173,486.608,493.820,7.212,-0.381530,-2.168381,-1.786851,-0.682612,-0.166397,0.516215,1.777657,0.036989,-1.740668,-0.128900,-0.003780,0.125120,0.620,37.439,25.693,0.296922,255,1.331,15.872,-0.181269,0.296922,0.030387,414,0.296922,6.237445,26
3,30,1,238,239,2,13201;13206,195.000,194.931,-0.069,478.793,478.557,-0.235,0.000000,-0.042133,-0.042133,-0.272782,-0.548469,-0.275687,0.280384,0.350145,0.069761,-0.165864,-0.124484,0.041380,5.038,11.000,9.659,0.275687,239,5.038,9.659,0.069761,0.275687,0.165864,238,0.275687,0.548469,2
3,30,2,285,528,244,13243;13210;13226;13244;13245;13246;13247;13248;13234;13207;13228,189.154,186.500,-2.654,499.893,502.299,2.406,-1.353311,-1.562196,-0.208885,-0.595477,0.106939,0.702417,1.507736,-0.077620,-1.585356,-0.143665,0.005714,0.149379,0.898,28.000,22.002,0.428508,436,28.000,0.286,-0.966782,0.428508,0.038521,285,0.428508,7.052468,36
