run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
3,31,1,240,241,2,13269;13285,195.000,195.060,0.060,481.610,481.666,0.056,0.000000,0.077756,0.077756,0.234639,0.364101,0.129463,1.090034,1.156698,0.066664,0.306098,0.215194,-0.090903,4.066,7.000,10.403,0.234639,240,7.000,6.863,-9.946328,-0.234639,0.306098,240,0.234639,0.364101,2
3,31,2,276,480,205,13257;13273;13289;13299;13303;13312;13305,198.038,186.947,-11.091,501.164,503.517,2.353,1.837901,1.315042,-0.522859,-0.241141,-0.000000,0.241141,0.200236,-0.000000,-0.200236,-0.025344,0.000000,0.025344,0.958,28.855,16.494,0.561556,276,28.855,12.485,-3.039602,0.561556,0.214718,276,0.561556,3.287853,10
3,32,1,241,241,1,13330,195.000,195.000,0.000,482.991,482.991,0.000,0.000000,0.000000,0.000000,-0.138110,-0.138110,0.000000,1.173632,1.173632,0.000000,-0.333737,-0.333737,0.000000,1.000,1.000,3.859,0.138110,241,1.000,3.859,-9.869477,0.138110,0.333737,241,0.138110,0.138110,1
3,32,2,250,250,1,13328,194.693,194.693,0.000,486.351,486.351,0.000,-0.741787,-0.741787,0.000000,-0.260508,-0.260508,0.000000,1.517682,1.517682,0.000000,-0.291031,-0.291031,0.000000,2.150,2.150,5.534,0.126538,250,2.150,5.534,-0.175853,0.126538,0.032702,250,0.126538,0.126538,1
3,32,3,269,283,15,13318;13324;13325,193.500,198.409,4.909,495.757,490.117,-5.640,-2.074839,-2.269180,-0.194341,-0.210315,1.864695,2.075010,1.601396,-0.849507,-2.450903,-0.174075,-0.016363,0.157712,1.390,3.414,29.795,0.519295,270,3.414,28.086,-1.072945,-0.519295,0.097925,269,0.519295,2.285080,6
3,32,4,295,296,2,13318,203.868,204.314,0.446,488.961,488.962,0.001,-2.317090,-2.317061,0.000029,1.754954,1.693165,-0.061789,-0.023761,0.047163,0.070924,0.000115,0.018179,0.018065,1.413,1.413,23.394,0.061789,296,1.413,23.394,0.070924,0.061789,0.018065,296,0.061789,0.096173,1
3,32,5,306,307,2,13318,208.445,208.853,0.408,490.030,490.220,0.190,-2.272714,-2.265204,0.007510,1.606042,1.550428,-0.055615,0.709258,0.777378,0.068120,0.029564,0.045041,0.015477,1.408,1.409,24.988,0.055615,307,1.408,24.988,0.068120,0.055615,0.015477,307,0.055615,0.086812,1
3,32,6,319,340,22,13318,213.392,220.877,7.485,493.784,504.878,11.095,-2.133329,-1.795908,0.337421,1.468217,1.306385,-0.161832,1.537077,2.742288,1.205211,0.053536,0.080865,0.027329,1.198,1.379,35.901,0.020423,340,1.198,35.901,0.060576,0.020423,0.010315,319,0.020423,0.221969,1
3,32,7,342,512,171,13353;13318;13324;13328;13337;13344,221.540,223.521,1.982,506.303,506.336,0.033,-1.754903,-1.756031,-0.001128,1.276488,-0.000013,-1.276501,2.293713,-0.000002,-2.293715,0.032107,-0.000000,-0.032107,0.983,69.226,29.575,0.140248,350,0.983,28.694,-0.001915,0.140248,0.048449,342,0.140248,1.357672,6
3,33,1,245,488,244,13393;13398;13397;13390;13423;13441,195.000,205.390,10.390,489.997,494.840,4.843,0.000000,0.408993,0.408993,0.117490,-0.078355,-0.195845,2.527637,-0.045170,-2.572807,0.108813,-0.002992,-0.111806,0.422,32.186,27.285,1.870305,253,6.082,11.729,0.025145,-1.870305,0.108813,245,1.870305,8.078296,21
3,34,1,241,241,1,13447;13451;13453,195.000,195.000,0.000,485.562,485.562,0.000,0.000000,0.000000,0.000000,0.419841,0.419841,0.000000,0.214885,0.214885,0.000000,0.180819,0.180819,0.000000,18.000,18.000,10.145,0.419841,241,18.000,10.145,-10.855135,-0.419841,0.180819,241,0.419841,0.419841,1
3,34,2,264,267,4,13508;13511,197.306,198.069,0.762,490.931,489.103,-1.828,0.993356,1.091257,0.097901,0.606237,1.613053,1.006816,-1.487326,-1.704120,-0.216794,0.138947,0.103010,-0.035936,0.873,1.713,18.080,0.464871,265,1.713,17.016,-0.352388,-0.464871,0.027515,264,0.464871,1.226548,4
3,34,3,305,504,200,13483;13448;13450,212.336,213.447,1.111,486.153,486.291,0.139,2.002385,2.028145,0.025760,1.573504,-0.087348,-1.660852,0.445196,-0.008006,-0.453202,0.084570,-0.001314,-0.085884,1.461,42.003,25.265,0.298114,318,42.003,6.864,-1.360091,0.298114,0.037304,318,0.298114,4.646795,11
3,35,1,247,488,242,13521;13525;13527;13534;13553;13555;13529,195.000,192.731,-2.269,503.259,504.412,1.154,0.000000,-0.183910,-0.183910,-0.131786,-0.303133,-0.171347,0.499215,0.043179,-0.456036,-0.069211,-0.018247,0.050964,0.183,33.512,29.409,0.518621,249,5.031,9.360,0.001426,0.518621,0.069211,247,0.518621,3.377184,20
