run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
3,6,1,1,241,START,11368;11392;11397,35.000,0.422,0.000000,-0.319267,-0.319267,11.009345,-1.212931,-12.222276,0.000000,-0.066177,-0.066177,-12.222276,0.319267,195.000,0.000000,0.000,0.000000,6,6
3,6,1,2,242,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,11392,11.014,9.913,-0.319267,-0.549397,-0.230130,-1.212931,-1.141898,0.071033,-0.066177,-0.038110,0.028067,0.071033,0.230130,194.924,-0.015825,-0.076,-0.015825,2,2
3,6,2,1,273,START,11392,0.290,3.218,-0.490836,-0.524527,-0.033691,0.953740,-0.049815,-1.003555,-0.034048,-0.020074,0.013974,-1.003555,0.033691,190.910,-0.294271,0.000,0.000000,1,2
3,6,2,2,398,PART_CHANGE+WIDTH_CHANGE,11392;11397,2.098,16.300,-1.130143,-1.161533,-0.031389,0.466449,0.446358,-0.020091,-0.026764,-0.026442,0.000322,-0.020091,0.031389,170.232,-0.754106,-20.678,-0.459835,2,4
3,6,2,3,409,PART_CHANGE+WIDTH_CHANGE,11397,0.740,18.823,-1.277404,-1.289269,-0.011865,0.592089,0.622507,0.030417,-0.032561,-0.032587,-0.000026,0.030417,0.011865,166.881,-0.833119,-24.028,-0.538848,1,2
3,6,2,4,435,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,11382;11397,30.413,13.488,-1.588761,-1.773861,-0.185100,1.289496,-0.013475,-1.302971,-0.047246,-0.025054,0.022192,-1.302971,0.185100,157.455,-1.085240,-33.454,-0.790968,2,4
3,6,2,5,436,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,11382,0.887,1.056,-1.773861,-1.848678,-0.074818,-0.013475,-0.008956,0.004519,-0.025054,-0.016844,0.008210,0.004519,0.074818,157.005,-1.091604,-33.905,-0.797333,1,2
3,6,2,6,476,PART_CHANGE+WIDTH_CHANGE,11382;11412,2.998,12.748,-1.555514,-1.607652,-0.052138,0.702215,0.672932,-0.029282,-0.051178,-0.049436,0.001741,-0.029282,0.052138,141.636,-1.532223,-49.273,-1.237952,3,4
3,6,2,7,482,PART_CHANGE+WIDTH_CHANGE,11412,1.999,14.620,-1.625143,-1.629534,-0.004391,0.684313,0.748483,0.064170,-0.055873,-0.054898,0.000974,0.064170,0.004391,139.263,-1.608512,-51.646,-1.314241,1,2
3,6,2,8,509,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,11399;11400;11401;11412;11415,54.122,0.397,-1.633685,-1.299656,0.334029,1.747172,-0.020617,-1.767789,-0.071441,-0.001334,0.070107,-1.767789,-0.334029,128.056,-2.026690,-62.854,-1.732419,5,10
3,6,2,9,510,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,11400;11401,4.929,21.412,-1.299656,-0.990864,0.308792,-0.020617,-0.149801,-0.129184,-0.001334,-0.007875,-0.006541,-0.129184,-0.308792,127.726,-2.027029,-63.184,-1.732758,2,4
3,6,2,10,511,PART_CHANGE+WIDTH_CHANGE,11400,1.794,22.934,-0.990864,-0.853728,0.137136,-0.149801,-0.199449,-0.049648,-0.007875,-0.008357,-0.000481,-0.049648,-0.137136,127.474,-2.029030,-63.436,-1.734759,1,2
