run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
3,31,1,1,240,START,13311;13312,7.000,6.863,0.000000,0.264515,0.264515,11.041420,0.972133,-10.069287,0.000000,0.260493,0.260493,-10.069287,-0.264515,195.000,0.000000,0.000,0.000000,4,4
3,31,1,2,241,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,13312,4.054,9.803,0.264515,0.369033,0.104518,0.972133,1.035300,0.063167,0.000000,0.189785,0.189785,0.063167,-0.104518,195.063,0.062293,0.063,0.062293,2,2
3,31,2,1,278,START,13284,5.953,3.701,0.322348,0.380109,0.057762,3.247031,-0.228096,-3.475126,0.165776,0.027733,-0.138043,-3.475126,-0.057762,198.241,1.696526,0.000,0.000000,1,2
3,31,2,2,370,PART_CHANGE+WIDTH_CHANGE,13284;13285,7.000,5.519,-0.667299,-0.681512,-0.014213,0.312391,0.092085,-0.220306,-0.034447,-0.036338,-0.001892,-0.220306,0.014213,195.630,1.574385,-2.611,-0.122141,4,4
3,31,2,3,378,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,13285,0.998,3.877,-0.673608,-0.693946,-0.020338,0.119198,0.121095,0.001897,-0.040987,-0.039767,0.001220,0.001897,0.020338,194.267,1.501100,-3.974,-0.195427,1,2
3,31,2,4,396,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,13285;13293,24.737,4.630,-0.822251,-0.643076,0.179176,0.298092,-0.186372,-0.484464,-0.047224,-0.011817,0.035408,-0.484464,-0.179176,190.825,1.312798,-7.416,-0.383728,2,4
3,31,2,5,397,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,13293,0.966,16.465,-0.643076,-0.545950,0.097126,-0.186372,-0.214185,-0.027813,-0.011817,-0.012087,-0.000270,-0.027813,-0.097126,190.672,1.309972,-7.569,-0.386554,1,2
3,31,2,6,423,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,13285;13293,24.737,4.666,0.267422,0.175612,-0.091810,0.324952,-0.067536,-0.392488,0.018404,0.010036,-0.008368,-0.392488,0.091810,190.185,1.314880,-8.056,-0.381646,2,4
3,31,2,7,424,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,13285,0.968,7.177,0.175612,0.163081,-0.012531,-0.067536,-0.062499,0.005037,0.010036,0.008857,-0.001179,0.005037,0.012531,190.227,1.317280,-8.014,-0.379246,1,2
3,31,2,8,444,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,13285;13293,24.737,4.680,-0.118471,-0.037648,0.080823,0.040174,-0.043553,-0.083728,-0.008674,-0.001829,0.006845,-0.083728,-0.080823,190.344,1.315718,-7.897,-0.380808,2,4
3,32,1,1,241,START,13379,1.000,3.859,0.000000,-0.138110,-0.138110,11.056573,1.175194,-9.881379,0.000000,-0.334201,-0.334201,-9.881379,0.138110,195.000,0.000000,0.000,0.000000,2,2
3,32,2,1,250,START,13374,2.155,5.244,-0.134061,-0.280473,-0.146412,1.683648,1.420319,-0.263329,-0.324403,-0.287746,0.036658,-0.263329,0.146412,194.697,-0.733164,0.000,0.000000,1,2
3,32,3,1,270,START,13315;13316;13317,3.413,28.082,-0.261071,-0.211712,0.049359,2.603105,1.528205,-1.074901,-0.267841,-0.130583,0.137258,-1.074901,-0.049359,193.346,-2.119221,0.000,0.000000,5,6
3,32,3,2,271,RESPONSE,13315;13316;13317,3.347,27.290,-0.211712,0.330092,0.541804,1.528205,0.527056,-1.001149,-0.130583,-0.068136,0.062447,-1.001149,-0.541804,193.295,-2.150448,-0.051,-0.031227,5,6
3,32,3,3,272,PART_CHANGE+WIDTH_CHANGE+RESPONSE,13315;13316,2.217,27.413,0.330092,0.795591,0.465499,0.527056,-0.121283,-0.648339,-0.068136,-0.048853,0.019282,-0.648339,-0.465499,193.374,-2.166742,0.028,-0.047521,4,4
3,32,3,4,273,RESPONSE,13315;13316,2.213,27.073,0.795591,1.181234,0.385643,-0.121283,-0.558839,-0.437556,-0.048853,-0.040222,0.008631,-0.437556,-0.385643,193.576,-2.179152,0.230,-0.059931,3,4
