run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_points,contact_parts,landing_angle,landing_pre_vx,landing_pre_vy,landing_pre_angular_velocity,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_parts_detail,landing_contact_offsets_xy_px,landing_contact_torque_proxies,narrow_landing_correction_latched,narrow_landing_contact_width_latched_px,narrow_landing_contact_source_latched,narrow_landing_contact_offset_latched_px,narrow_landing_angular_before_latched,narrow_landing_angular_delta_latched,narrow_landing_angular_after_latched,narrow_landing_correction_applied_latched,first_ground_contact_substep,first_ground_contact_vx_before,first_ground_contact_vx_after,first_ground_contact_delta_vx,first_ground_contact_vy_before,first_ground_contact_vy_after,first_ground_contact_delta_vy,first_ground_contact_angular_before,first_ground_contact_angular_after,first_ground_contact_delta_angular,first_ground_contact_delta_x,first_ground_contact_delta_y,first_ground_contact_width_px,first_ground_contact_offset_px,first_ground_contact_source,max_ground_delta_vx,max_ground_delta_vx_before,max_ground_delta_vx_after,max_ground_delta_vy,max_ground_delta_angular,max_ground_delta_vx_substep,max_ground_delta_vx_contact_width_px,max_ground_delta_vx_contact_offset_px,max_ground_delta_vx_contact_source,first_ground_response_normal_x,first_ground_response_normal_y,first_ground_response_normal_angle_rad,first_ground_response_tangent_x,first_ground_response_tangent_y,first_ground_response_depth,first_ground_response_separation,first_ground_response_friction,first_ground_response_friction_static,first_ground_response_delta_vn,first_ground_response_delta_vt,first_ground_response_linear_impulse_normal_proxy,first_ground_response_linear_impulse_tangent_proxy,first_ground_response_angular_impulse_proxy,first_ground_response_pair_count,first_ground_response_contact_count,first_ground_response_support_count,first_ground_response_pair_id,max_ground_response_normal_x,max_ground_response_normal_y,max_ground_response_normal_angle_rad,max_ground_response_tangent_x,max_ground_response_tangent_y,max_ground_response_depth,max_ground_response_separation,max_ground_response_friction,max_ground_response_friction_static,max_ground_response_delta_vn,max_ground_response_delta_vt,max_ground_response_linear_impulse_normal_proxy,max_ground_response_linear_impulse_tangent_proxy,max_ground_response_angular_impulse_proxy,max_ground_response_pair_count,max_ground_response_contact_count,max_ground_response_support_count,max_ground_response_pair_id
3,1,complete,120,59,60,4.348,1775.255,7.415,3,2,1,-0.07132,0,10.9276,0,0,0,0,2.66376,-11.15791,-0.18483,2.62561,1.88854,0.182183,53.12700000000001,20.079000000000008,1.625661,0.9690000000000509,,0,1,88,176,88,91,83,2.163,3.16,1.570796,2.661552,11046;11046,2.163:48.342;3.160:48.271,2.162823;3.160281,0.296585,4.000,geometry-edge,12.118,-0.162691,0.139649,-0.064460,1,238,0.000000,1.731170,1.731170,10.956631,-0.108177,-11.064808,0.000000,-0.073976,-0.073976,0.000000,2.096407,11.000,0.213,geometry-edge,1.731170,0.000000,1.731170,-11.064808,-0.073976,238,11.000,0.213,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,2.130409,,0.350000,1.000000,-11.064808,-1.731170,-48.109785,-7.527128,-131.326890,5,10,10,8ge:8iu,0.000000,1.000000,1.570796,-1.000000,0.000000,2.130409,,0.350000,1.000000,-11.064808,-1.731170,-48.109785,-7.527128,-131.326890,5,10,10,8ge:8iu
3,2,complete,120,59,60,4.144,971.803,3.723,6,2,1,0.007181,0,10.94813,0,0.22188,0,0.006688,0.22188,-10.94838,0.006688,2.1468,1.48215,0.086282,50.58100000000002,20.297000000000025,1.307164,0,,0,1,83,166,83,90,76,-2.914,0.086,1.570796,-1.413939,11131;11131,0.086:44.613;-2.914:44.592,0.086022;-2.913901,,,,,,,,0,238,0.000000,0.157034,0.157034,10.977091,-0.009752,-10.986843,0.000000,0.019473,0.019473,0.000000,2.472620,3.000,1.094,geometry-edge,0.215169,1.931628,2.146797,-0.859087,0.009933,444,0.895,21.851,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,0.359394,,0.350000,1.000000,-10.986843,-0.157034,-45.529478,-0.650749,18.923901,1,2,2,8iw:8l7,0.000000,1.000000,1.570796,-1.000000,0.000000,0.054009,,0.350000,1.000000,-0.859087,-0.215169,-3.560058,-0.891660,9.653281,2,2,4,8iw:8ki
3,3,complete,121,60,60,6.218,2680.781,8.535,8,4,2,0,0,11.0161,0,-0.2203,3.0336,0,-0.2203,-7.9825,-0.251126,0.33256,3.0336,0.009411,1.0649999999999977,0.7970000000000255,0.059146,0.79200000000003,,0,1,89,178,89,93,68,11.312,19.312,1.570796,15.311837,11221;11221;11222;11222,19.312:32.303;11.312:32.303;19.312:33.303;12.312:33.303,19.311837;11.311837;19.311837;12.311837,,,,,,,,0,244,0.000000,-0.220300,-0.220300,11.101864,3.033600,-8.068264,0.000000,-0.251126,-0.251126,0.000000,2.008199,8.000,15.312,geometry-edge,-0.220300,0.000000,-0.220300,-8.068264,-0.251126,244,8.000,15.312,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,1.355511,,0.350000,1.000000,-8.068264,0.220300,-50.168463,1.369827,-673.215073,2,4,4,8l9:8nq,0.000000,1.000000,1.570796,-1.000000,0.000000,1.355511,,0.350000,1.000000,-8.068264,0.220300,-50.168463,1.369827,-673.215073,2,4,4,8l9:8nq
3,4,complete,120,59,60,2.636,378.793,10.821,9,1,1,0.029056,0,10.94812,0,0.31019,0.00519,0,0.31019,-10.94294,0.027906,1.88319,2.40841,0.094967,43.44500000000002,22.839,1.1071900000000001,0,,0,1,54,108,54,54,62,-0.751,-0.751,1.570796,-0.751308,11278,-0.751:44.993,-0.751308,,,,,,,,0,238,0.000000,0.149516,0.149516,10.977081,-0.044619,-11.021700,0.000000,0.078756,0.078756,0.000000,2.090029,5.000,1.944,geometry-edge,0.280274,1.602918,1.883192,-0.370066,0.025036,412,15.645,30.164,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,0.741983,,0.350000,1.000000,-11.021700,-0.149516,-29.053200,-0.394125,29.832156,1,2,2,8ns:8pa,0.000000,1.000000,1.570796,-1.000000,0.000000,0.031563,,0.350000,1.000000,-0.370066,-0.280274,-0.975493,-0.738803,9.483291,2,2,4,8ns:8p9
3,5,complete,120,59,60,4.202,918.333,0.519,9,6,3,0,0,10.94813,0,0,0.79246,0,-0.40112,-10.15567,-0.213396,1.82508,1.57389,0.154594,44.83500000000001,17.75799999999998,2.034767,0,,0,1,84,168,84,91,85,2.874,13.874,1.570796,8.374108,11362;11362;11363;11363;11364;11364,13.874:38.640;2.874:38.640;12.874:39.640;3.874:39.640;9.874:40.640;4.874:40.640,13.874108;2.874108;12.874108;3.874108;9.874108;4.874108,0.135829,5.044,geometry-edge,9.412,0.000000,-0.180839,-0.156275,1,240,0.000000,-0.401124,-0.401124,11.034673,0.792463,-10.242210,0.000000,-0.213396,-0.213396,0.000000,1.823818,11.000,8.374,geometry-edge,-0.572376,0.000000,-0.572376,0.063814,-0.156275,241,5.044,9.412,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,2.022824,,0.350000,1.000000,-10.242210,0.401124,-43.037767,1.685525,-195.968676,3,6,6,8pc:8ro,0.000000,1.000000,1.570796,-1.000000,0.000000,0.929481,,0.350000,1.000000,0.063814,0.572376,0.268146,2.405123,-143.512972,1,2,2,8pc:8ro
