run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_points,contact_parts,landing_angle,landing_pre_vx,landing_pre_vy,landing_pre_angular_velocity,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_parts_detail,landing_contact_offsets_xy_px,landing_contact_torque_proxies,narrow_landing_correction_latched,narrow_landing_contact_width_latched_px,narrow_landing_contact_source_latched,narrow_landing_contact_offset_latched_px,narrow_landing_angular_before_latched,narrow_landing_angular_delta_latched,narrow_landing_angular_after_latched,narrow_landing_correction_applied_latched,first_ground_contact_substep,first_ground_contact_vx_before,first_ground_contact_vx_after,first_ground_contact_delta_vx,first_ground_contact_vy_before,first_ground_contact_vy_after,first_ground_contact_delta_vy,first_ground_contact_angular_before,first_ground_contact_angular_after,first_ground_contact_delta_angular,first_ground_contact_delta_x,first_ground_contact_delta_y,first_ground_contact_width_px,first_ground_contact_offset_px,first_ground_contact_source,max_ground_delta_vx,max_ground_delta_vx_before,max_ground_delta_vx_after,max_ground_delta_vy,max_ground_delta_angular,max_ground_delta_vx_substep,max_ground_delta_vx_contact_width_px,max_ground_delta_vx_contact_offset_px,max_ground_delta_vx_contact_source,first_ground_response_normal_x,first_ground_response_normal_y,first_ground_response_normal_angle_rad,first_ground_response_tangent_x,first_ground_response_tangent_y,first_ground_response_depth,first_ground_response_separation,first_ground_response_friction,first_ground_response_friction_static,first_ground_response_delta_vn,first_ground_response_delta_vt,first_ground_response_linear_impulse_normal_proxy,first_ground_response_linear_impulse_tangent_proxy,first_ground_response_angular_impulse_proxy,first_ground_response_pair_count,first_ground_response_contact_count,first_ground_response_support_count,first_ground_response_pair_id,max_ground_response_normal_x,max_ground_response_normal_y,max_ground_response_normal_angle_rad,max_ground_response_tangent_x,max_ground_response_tangent_y,max_ground_response_depth,max_ground_response_separation,max_ground_response_friction,max_ground_response_friction_static,max_ground_response_delta_vn,max_ground_response_delta_vt,max_ground_response_linear_impulse_normal_proxy,max_ground_response_linear_impulse_tangent_proxy,max_ground_response_angular_impulse_proxy,max_ground_response_pair_count,max_ground_response_contact_count,max_ground_response_support_count,max_ground_response_pair_id
3,36,complete,120,59,60,4.756,2213.019,1.122,5,2,1,0.040575,0,10.98221,0,0.28078,3.69378,0,0.28078,-7.28844,0.169361,1.62901,3.69378,0.080892,22.937000000000012,20.16500000000002,0.90337,0,,0,1,63,126,63,63,48,-22.63,-19.632,1.570796,-21.131199,13622;13622,-19.632:39.244;-22.630:39.123,-19.632433;-22.629964,0.375000,5.000,geometry-edge,19.524,0.000000,0.255563,0.159727,1,239,0.000000,0.188375,0.188375,11.039755,4.441576,-6.598179,0.000000,0.159727,0.159727,0.000000,1.451159,5.000,19.524,geometry-edge,1.256658,0.280784,1.537442,0.034754,0.016439,249,3.136,26.725,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,1.896773,,0.350000,1.000000,-6.598179,-0.188375,-31.380939,-0.895912,353.478451,2,4,4,agn:aie,0.000000,1.000000,1.570796,-1.000000,0.000000,0.042570,,0.350000,1.000000,0.034754,-1.256658,0.165288,-5.976667,36.380805,1,1,2,agn:aie
3,37,complete,120,59,60,3.776,957.905,2.374,13,8,4,0,0,10.94131,0,0,2.77184,0,-0.35147,-8.16947,-0.319906,1.01778,2.7824,0.166001,17.092000000000013,16.982000000000028,1.604694,0,,0,1,71,142,71,83,62,8.43,22.43,1.570796,15.429555,13692;13692;13693;13693;13694;13694;13695;13695,22.430:40.119;8.430:40.119;21.430:41.119;8.430:41.119;12.430:42.119;9.430:42.119;18.430:42.119;17.430:42.119,22.429555;8.429555;21.429555;8.429555;12.429555;9.429555;18.429555;17.429555,0.476026,3.071,geometry-edge,14.272,0.000000,-0.302299,-0.158397,1,240,0.000000,-0.351467,-0.351467,11.022845,2.771838,-8.251006,0.000000,-0.319906,-0.319906,0.000000,1.254560,14.000,15.430,geometry-edge,-0.451237,0.000000,-0.451237,0.060231,-0.158397,241,3.071,14.272,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,2.171399,,0.350000,1.000000,-8.251006,0.351467,-31.155800,1.327138,-306.439304,4,8,8,aig:ake,0.000000,1.000000,1.570796,-1.000000,0.000000,0.591743,,0.350000,1.000000,0.060231,0.451237,0.227432,1.703870,-151.729081,1,2,2,aig:ake
