run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
3,6,1,238,240,3,11420;11424;11427;11428;11429,195.000,195.889,0.889,479.767,477.809,-1.958,0.000000,-0.050123,-0.050123,1.345222,2.219159,0.873938,-1.274339,-2.214924,-0.940585,-0.067667,-0.123547,-0.055880,11.036,35.000,10.406,1.345222,238,35.000,0.422,-12.297234,-1.345222,0.074266,239,1.345222,2.529161,3
3,6,2,325,480,156,11368;11369;11370;11371;11372;11373;11374;11398,236.190,246.158,9.967,492.391,498.345,5.954,-2.293794,-2.016550,0.277244,1.802145,-0.000000,-1.802145,1.048403,0.000000,-1.048403,0.061732,-0.000000,-0.061732,1.541,50.564,25.489,0.199798,345,1.812,25.347,-0.073386,0.199798,0.151842,325,0.199798,2.735823,13
3,7,1,241,243,3,11531;11532;11533,195.000,195.247,0.247,478.236,478.422,0.186,0.000000,0.085016,0.085016,0.365486,0.823972,0.458485,2.452953,2.177273,-0.275679,0.174466,0.152867,-0.021598,2.078,5.000,16.731,0.365486,241,5.000,12.603,-8.556391,-0.365486,0.174466,241,0.365486,0.823972,3
3,7,2,249,492,244,11523;11487;11484;11437,196.479,258.416,61.938,481.572,493.719,12.147,0.313559,1.981058,1.667499,0.840008,-0.250787,-1.090795,-0.454125,0.345919,0.800043,0.083372,-0.013590,-0.096961,0.844,46.227,25.454,0.191043,459,0.921,25.269,-0.078260,0.191043,0.066594,249,0.191043,4.963556,11
3,8,1,238,266,29,11602;11603;11591,195.000,204.773,9.773,480.338,492.179,11.840,0.000000,0.384787,0.384787,0.144858,0.993820,0.848962,5.894033,0.232195,-5.661838,0.161711,0.034447,-0.127264,2.081,34.164,38.803,2.094404,249,2.191,35.152,0.063519,-2.094404,0.161711,238,2.094404,12.869914,18
3,8,2,269,480,212,11591;11581;11603,205.499,206.643,1.145,492.450,492.580,0.130,0.409920,0.426600,0.016680,0.993071,0.243602,-0.749469,0.255588,0.085602,-0.169986,0.036293,0.010766,-0.025526,0.384,33.615,23.444,0.230151,277,21.936,1.407,-0.726021,0.230151,0.006916,277,0.230151,2.769766,7
3,9,1,240,248,9,11681;11682;11683;11676,195.000,196.599,1.599,479.795,487.467,7.672,0.000000,0.290861,0.290861,0.176329,2.044065,1.867737,6.996640,1.316163,-5.680477,0.204551,0.132109,-0.072442,0.253,34.710,39.940,0.841599,245,3.140,39.940,-0.044823,-0.841599,0.204551,240,0.841599,2.702406,8
3,9,2,259,480,222,11652;11655;11639;11674;11676,202.115,201.496,-0.619,491.646,490.462,-1.184,0.647350,0.501759,-0.145590,2.021007,-0.811266,-2.832273,-0.756227,-0.465459,0.290769,0.081273,-0.026717,-0.107990,0.481,22.017,25.649,0.258070,470,2.480,18.616,-1.020644,-0.258070,0.045926,259,0.258070,4.258836,9
3,10,1,242,244,3,11778;11779;11780;11781;11782,195.000,195.589,0.589,487.376,486.140,-1.236,0.000000,0.001331,0.001331,0.788283,2.319278,1.530995,-1.028588,-0.888102,0.140486,0.022440,-0.045422,-0.067862,8.001,52.000,23.132,0.888485,243,13.005,22.498,0.070370,-0.888485,0.039316,243,0.888485,2.319278,3
3,10,2,259,261,3,11780,204.063,205.030,0.967,484.228,484.079,-0.149,-0.164623,-0.174156,-0.009533,2.049930,1.513164,-0.536765,-0.393987,-0.249583,0.144404,-0.025451,-0.000926,0.024526,7.067,7.069,11.623,0.292364,260,7.068,11.392,0.072340,0.292364,0.017637,259,0.292364,0.686944,3
3,10,3,267,484,218,11780;11782,207.248,214.353,7.105,484.061,486.669,2.608,-0.175513,-0.024896,0.150617,1.352707,-0.000000,-1.352707,0.084266,0.000000,-0.084266,0.006517,-0.000000,-0.006517,7.025,48.037,23.966,0.141487,290,48.035,4.008,-0.945774,0.141487,0.019724,290,0.141487,2.823240,6
