run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
3,26,1,242,243,2,12940;12941;12942,195.000,195.061,0.061,484.557,484.672,0.115,0.000000,0.077202,0.077202,0.253956,0.330235,0.076279,3.492971,3.547063,0.054092,0.322838,0.311986,-0.010852,4.065,14.000,17.811,0.253956,242,14.000,17.004,-7.577049,-0.253956,0.322838,242,0.253956,0.330235,2
3,26,2,247,247,1,12932;12934,195.390,195.390,0.000,487.783,487.783,0.000,0.387805,0.387805,0.000000,0.663498,0.663498,0.000000,-1.211362,-1.211362,0.000000,0.166649,0.166649,0.000000,3.534,3.534,4.506,0.336964,247,3.534,4.506,-4.926223,-0.336964,0.141840,247,0.336964,0.336964,1
3,26,3,291,532,242,12871;12875;12877;12903;12905,202.101,191.962,-10.139,491.705,501.885,10.181,2.073562,1.674010,-0.399553,0.399878,-0.000000,-0.399878,0.039700,0.000000,-0.039700,-0.001133,-0.000000,0.001133,0.876,43.185,27.106,0.269414,354,43.185,8.272,-1.732121,-0.269414,0.142911,291,0.269414,3.442012,10
3,27,1,239,480,242,13010;12994,195.000,181.017,-13.983,480.812,486.927,6.116,0.000000,-0.356379,-0.356379,-0.131956,0.000001,0.131957,1.764132,-0.000000,-1.764132,-0.097391,0.000000,0.097391,1.000,47.167,23.906,1.061034,245,1.076,13.888,0.001364,1.061034,0.097391,239,1.061034,5.676899,10
3,28,1,238,239,2,13104,195.000,195.026,0.026,480.961,481.619,0.658,0.000000,0.062554,0.062554,0.104162,0.204050,0.099888,3.463975,3.042675,-0.421300,0.246252,0.253795,0.007544,2.000,2.059,12.726,0.104162,238,2.000,10.273,-7.560611,-0.104162,0.246252,238,0.104162,0.204050,2
3,28,2,241,484,244,13101,195.130,217.556,22.426,483.053,482.800,-0.252,0.191248,0.768423,0.577176,0.310114,0.818247,0.508133,-0.452452,0.242520,0.694973,0.101442,0.019500,-0.081942,2.133,2.236,11.276,0.221625,242,2.168,9.869,-0.100730,-0.221625,0.151383,241,0.221625,2.857944,2
3,29,1,242,244,3,13188;13189,195.000,194.787,-0.213,482.500,482.759,0.258,0.000000,-0.080627,-0.080627,-0.276037,-0.845413,-0.569375,1.718953,1.368735,-0.350218,-0.165953,-0.135092,0.030861,2.040,3.000,11.932,0.286179,243,2.040,10.474,-0.315779,0.286179,0.165953,242,0.286179,0.845413,3
3,29,2,253,255,3,13186,192.932,192.398,-0.534,486.551,487.424,0.873,-0.376989,-0.437228,-0.060238,-0.937314,-1.497501,-0.560187,1.730442,1.415915,-0.314527,-0.126730,-0.104379,0.022352,1.298,1.329,15.790,0.330706,255,1.329,15.790,-0.216103,0.330706,0.016325,254,0.330706,0.676874,3
3,29,3,265,484,220,13169;13170;13159;13152;13149;13134;13131;13110;13111,188.745,145.661,-43.083,491.543,493.908,2.365,-0.691850,-2.178842,-1.486992,-1.770087,-0.255962,1.514124,0.182169,0.064402,-0.117768,-0.084278,-0.008909,0.075369,0.654,35.222,25.699,0.468246,284,21.948,0.581,-1.405430,-0.468246,0.030349,398,0.468246,5.494003,20
3,30,1,238,239,2,13251;13252,195.000,194.931,-0.069,478.793,478.558,-0.235,0.000000,-0.042166,-0.042166,-0.272782,-0.548459,-0.275677,0.280581,0.350341,0.069760,-0.165993,-0.124617,0.041376,5.038,11.000,9.660,0.275677,239,5.038,9.660,0.069760,0.275677,0.165993,238,0.275677,0.548459,2
3,30,2,285,528,244,13232;13231;13217;13218;13219;13220;13221;13222;13209,189.154,185.711,-3.443,499.906,502.088,2.182,-1.354747,-1.596740,-0.241993,-0.595240,-0.096566,0.498675,1.513771,-0.070354,-1.584125,-0.143669,-0.005106,0.138563,0.898,28.000,12.958,0.660465,294,26.994,0.391,-1.497193,-0.660465,0.038412,285,0.660465,6.693652,23
