run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx
2,16,1,247,488,242,6691;6690;6674;6676;6679,195.000,191.907,-3.093,499.745,502.276,2.531,0.000000,-0.218407,-0.218407,-0.122210,-0.000000,0.122210,1.127814,-0.000000,-1.127814,-0.095452,-0.000000,0.095452,0.212,58.036,40.514,0.317354,260,53.595,17.467,-1.313433,-0.317354,0.095452,247,0.317354,4.134000
2,17,1,244,484,241,6751;6747,195.000,198.658,3.658,494.079,493.365,-0.714,0.000000,0.077879,0.077879,-0.149847,-0.024677,0.125169,0.405532,0.007243,-0.398289,-0.069295,-0.000892,0.068403,0.362,29.272,12.153,0.238235,245,5.016,8.184,-0.041738,0.238235,0.069295,244,0.238235,3.444357
2,18,1,241,242,2,6836;6837;6838;6839,195.000,195.118,0.118,479.186,478.447,-0.740,0.000000,0.024734,0.024734,0.491487,1.065673,0.574186,-0.784592,-0.715101,0.069491,0.103432,-0.035703,-0.139134,17.994,18.000,3.949,0.574186,242,17.994,3.949,0.069491,-0.574186,0.139134,242,0.574186,1.065673
2,18,2,265,508,244,6839;6837;6830;6797;6804;6790;6792;6793;6770;6774;6758,200.987,267.609,66.623,477.035,498.713,21.679,-0.171893,2.007146,2.179038,0.903159,0.248530,-0.654629,0.012986,-0.159679,-0.172665,0.007439,0.005138,-0.002301,0.952,36.048,35.099,0.487735,441,36.048,12.095,-2.717587,0.487735,0.040299,265,0.487735,4.376392
2,19,1,239,239,1,6913,195.000,195.000,0.000,479.359,479.359,0.000,0.000000,0.000000,0.000000,-0.110734,-0.110734,0.000000,2.312799,2.312799,0.000000,-0.290411,-0.290411,0.000000,7.000,7.000,10.832,0.110734,239,7.000,10.832,-8.693138,0.110734,0.290411,239,0.110734,0.110734
2,19,2,265,508,244,6848;6865;6876;6879,194.316,196.341,2.025,499.363,501.889,2.526,-1.793712,-1.648324,0.145388,-0.072111,0.000077,0.072188,1.106767,-0.000025,-1.106792,-0.006830,-0.000002,0.006828,0.989,28.284,27.317,0.139255,277,28.284,16.678,-0.875913,-0.139255,0.257526,265,0.139255,4.169374
2,20,1,241,484,244,7037;7034,195.000,185.647,-9.353,478.965,480.186,1.221,0.000000,-0.257198,-0.257198,-0.155712,0.421306,0.577018,-0.021474,-0.080497,-0.059023,-0.030166,0.004827,0.034993,1.238,25.961,12.600,0.155712,241,4.000,1.359,-11.030781,0.155712,0.030166,241,0.155712,3.191888
