run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_points,contact_parts,landing_angle,landing_pre_vx,landing_pre_vy,landing_pre_angular_velocity,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_parts_detail,landing_contact_offsets_xy_px,landing_contact_torque_proxies,narrow_landing_correction_latched,narrow_landing_contact_width_latched_px,narrow_landing_contact_source_latched,narrow_landing_contact_offset_latched_px,narrow_landing_angular_before_latched,narrow_landing_angular_delta_latched,narrow_landing_angular_after_latched,narrow_landing_correction_applied_latched,first_ground_contact_substep,first_ground_contact_vx_before,first_ground_contact_vx_after,first_ground_contact_delta_vx,first_ground_contact_vy_before,first_ground_contact_vy_after,first_ground_contact_delta_vy,first_ground_contact_angular_before,first_ground_contact_angular_after,first_ground_contact_delta_angular,first_ground_contact_delta_x,first_ground_contact_delta_y,first_ground_contact_width_px,first_ground_contact_offset_px,first_ground_contact_source,max_ground_delta_vx,max_ground_delta_vx_before,max_ground_delta_vx_after,max_ground_delta_vy,max_ground_delta_angular,max_ground_delta_vx_substep,max_ground_delta_vx_contact_width_px,max_ground_delta_vx_contact_offset_px,max_ground_delta_vx_contact_source,first_ground_response_normal_x,first_ground_response_normal_y,first_ground_response_normal_angle_rad,first_ground_response_tangent_x,first_ground_response_tangent_y,first_ground_response_depth,first_ground_response_separation,first_ground_response_friction,first_ground_response_friction_static,first_ground_response_delta_vn,first_ground_response_delta_vt,first_ground_response_linear_impulse_normal_proxy,first_ground_response_linear_impulse_tangent_proxy,first_ground_response_angular_impulse_proxy,first_ground_response_pair_count,first_ground_response_contact_count,first_ground_response_support_count,first_ground_response_pair_id,max_ground_response_normal_x,max_ground_response_normal_y,max_ground_response_normal_angle_rad,max_ground_response_tangent_x,max_ground_response_tangent_y,max_ground_response_depth,max_ground_response_separation,max_ground_response_friction,max_ground_response_friction_static,max_ground_response_delta_vn,max_ground_response_delta_vt,max_ground_response_linear_impulse_normal_proxy,max_ground_response_linear_impulse_tangent_proxy,max_ground_response_angular_impulse_proxy,max_ground_response_pair_count,max_ground_response_contact_count,max_ground_response_support_count,max_ground_response_pair_id
1,36,complete,120,59,60,4.756,2213.019,1.122,5,2,1,0.052017,0,10.99581,0,0.32798,2.61678,0,0.32798,-8.37903,0.12851,1.66114,2.61678,0.084553,23.102000000000004,19.937999999999988,0.9029940000000001,0,,0,1,63,126,63,63,48,-23.076,-20.08,1.570796,-21.578149,2666;2666,-20.080:39.017;-23.076:38.861,-20.080178;-23.076120,0.625000,3.000,geometry-edge,19.524,0.000000,0.258024,0.096759,1,238,0.000000,0.077735,0.077735,11.022894,4.687873,-6.335020,0.000000,0.096759,0.096759,0.000000,2.603258,3.000,19.524,geometry-edge,0.949449,0.327983,1.277432,0.027597,0.015062,249,3.127,25.974,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,0.072712,,0.350000,1.000000,-6.335020,-0.077735,-30.129356,-0.369709,214.129287,1,2,2,20b:222,0.000000,1.000000,1.570796,-1.000000,0.000000,0.036306,,0.350000,1.000000,0.027597,-0.949449,0.131253,-4.515578,33.333238,1,1,2,20b:222
1,37,complete,120,59,60,3.776,957.905,2.374,13,2,1,-0.079719,0,10.96178,0,0,2.79053,0,-0.49677,-8.17125,-0.296168,1.02957,3.71259,0.291662,22.919999999999987,16.411,2.262033,0,,0,1,71,142,71,83,62,12.754,15.744,1.570796,14.248954,2738;2738,12.754:41.234;15.744:40.995,12.753718;15.744191,0.002048,3.971,geometry-edge,5.049,-0.077826,0.025436,-0.052443,1,239,0.000000,-0.396773,-0.396773,11.019478,2.730143,-8.289336,0.000000,-0.313825,-0.313825,0.000000,1.584136,14.000,15.430,geometry-edge,-0.396773,0.000000,-0.396773,-8.289336,-0.313825,239,14.000,15.430,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,2.008645,,0.350000,1.000000,-8.289336,0.396773,-31.300531,1.498215,-300.614454,4,8,8,224:242,0.000000,1.000000,1.570796,-1.000000,0.000000,2.008645,,0.350000,1.000000,-8.289336,0.396773,-31.300531,1.498215,-300.614454,4,8,8,224:242
