run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx
1,36,1,238,480,243,2666;2662;2664;2655;2656;2654;2631;2632;2633;2634;2635,195.000,214.699,19.699,481.016,501.944,20.928,0.000000,0.786426,0.786426,0.077735,-0.000000,-0.077735,4.687873,-0.000000,-4.687873,0.096759,0.000000,-0.096759,0.472,41.720,34.747,0.949449,249,3.127,25.974,0.027597,-0.949449,0.096759,238,0.949449,7.744540
1,37,1,239,240,2,2736;2737;2738;2739,195.000,194.899,-0.101,479.657,479.792,0.135,0.000000,-0.079719,-0.079719,-0.396773,-0.496768,-0.099996,2.730143,2.790533,0.060391,-0.313825,-0.296168,0.017657,3.070,14.000,15.430,0.396773,239,14.000,15.430,-8.289336,0.396773,0.313825,239,0.396773,0.496768
1,37,2,259,260,2,2698;2699;2701;2703;2706;2708,192.631,192.498,-0.133,495.203,494.750,-0.452,-1.432179,-1.450790,-0.018611,-0.556181,-0.797912,-0.241730,-0.919046,-0.849071,0.069975,-0.077826,-0.052443,0.025383,3.971,9.052,5.961,0.241730,260,3.971,5.049,0.069975,0.241730,0.198975,259,0.241730,0.333627
1,37,3,283,480,198,2698;2699;2696;2670;2671;2672;2673,188.103,173.138,-14.966,493.759,496.179,2.420,-1.739612,-2.312260,-0.572648,-0.771414,-0.000002,0.771412,-0.053217,-0.000022,0.053194,-0.037762,0.000001,0.037763,0.739,37.531,22.968,0.270483,355,37.531,7.207,-0.541782,-0.270483,0.035090,355,0.270483,3.236960
