run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx
1,6,1,239,240,2,471;472;473,195.000,194.924,-0.076,479.233,478.326,-0.907,0.000000,-0.015253,-0.015253,-0.319267,-0.564513,-0.245246,-1.112809,-1.042136,0.070673,-0.063784,-0.033911,0.029874,11.014,35.000,9.937,0.319267,239,35.000,0.422,-12.128909,0.319267,0.063784,239,0.319267,0.564513
1,6,2,269,480,212,473;472,191.041,158.828,-32.213,475.921,484.120,8.199,-0.248504,-0.994680,-0.746176,-0.553262,-1.488353,-0.935091,-0.063802,1.033372,1.097174,-0.009627,-0.042885,-0.033258,0.246,2.144,25.042,0.054644,436,0.621,13.477,0.013283,0.054644,0.020889,269,0.054644,2.765636
1,7,1,240,480,241,576;577;567,195.000,206.026,11.026,477.735,482.164,4.429,0.000000,0.274305,0.274305,0.209583,-0.007656,-0.217239,2.829756,-0.011966,-2.841722,0.164113,0.001277,-0.162836,2.040,42.719,24.320,0.962124,245,2.098,17.774,-0.102160,-0.962124,0.164113,240,0.962124,6.157720
1,8,1,238,480,243,646;647;635;625;626,195.000,208.094,13.094,480.337,493.025,12.688,0.000000,0.492452,0.492452,0.128317,0.254715,0.126397,5.903657,-0.106009,-6.009666,0.162219,0.009071,-0.153147,0.388,34.159,38.940,2.088762,249,2.191,35.188,0.059776,-2.088762,0.162219,238,2.088762,16.525544
1,9,1,238,480,243,727;726;720;696;699;683,195.000,210.333,15.333,478.795,491.921,13.126,0.000000,0.601578,0.601578,0.054082,-0.146385,-0.200466,7.133736,0.091412,-7.042324,0.086720,-0.007648,-0.094368,0.258,34.145,40.302,1.861910,249,33.955,25.424,-1.842639,-1.861910,0.086720,238,1.861910,11.724541
1,10,1,242,243,2,824;825;826,195.000,195.199,0.199,486.844,486.029,-0.815,0.000000,0.005468,0.005468,0.782172,0.775447,-0.006725,-1.094407,-1.019388,0.075019,0.021527,0.021607,0.000080,8.005,50.000,22.989,0.782172,242,50.000,4.177,-12.186212,-0.782172,0.021527,242,0.782172,0.788896
1,10,2,267,508,242,826;824,199.639,195.383,-4.256,482.976,486.667,3.691,0.129202,-0.025384,-0.154586,0.629272,-0.000001,-0.629272,-0.062294,-0.000000,0.062294,0.002895,-0.000000,-0.002895,7.025,48.037,23.987,0.108778,330,48.037,4.090,-0.787509,-0.108778,0.017070,330,0.108778,3.186222
