run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx
1,11,1,241,479,239,905;906,195.000,194.460,-0.540,485.152,484.649,-0.503,0.000000,-0.000653,-0.000653,-0.204700,0.020999,0.225699,0.003270,-0.000527,-0.003798,0.000071,-0.000682,-0.000753,16.000,25.000,1.504,0.204700,241,25.000,1.504,-11.073475,0.204700,0.001811,386,0.204700,3.585577
1,12,1,245,488,244,973;957,195.000,203.033,8.033,491.523,498.677,7.154,0.000000,0.348937,0.348937,0.097471,-0.000000,-0.097471,3.122115,0.000000,-3.122115,0.098577,-0.000000,-0.098577,0.344,50.921,26.551,1.429638,253,4.109,22.146,0.020014,-1.429638,0.098577,245,1.429638,7.122045
1,13,1,244,482,239,1031;1032;1021,195.000,190.390,-4.610,497.537,497.976,0.439,0.000000,-0.197160,-0.197160,-0.097489,-0.000000,0.097489,-0.000756,-0.000000,0.000756,-0.008721,-0.000000,0.008721,2.015,37.851,29.288,0.122829,339,37.851,12.443,-0.009546,-0.122829,0.008721,244,0.122829,1.008729
1,14,1,244,484,241,1104;1105;1102,195.000,202.819,7.819,486.595,485.897,-0.698,0.000000,0.191824,0.191824,0.523103,0.010612,-0.512491,-0.075765,0.000706,0.076470,0.014770,-0.000027,-0.014797,0.128,25.000,9.854,0.523103,244,25.000,6.096,-11.164239,-0.523103,0.014770,244,0.523103,3.901616
1,15,1,239,240,2,1162,195.000,194.977,-0.023,483.092,483.672,0.581,0.000000,-0.049802,-0.049802,-0.096317,-0.283594,-0.187277,2.269343,2.327840,0.058497,-0.208259,-0.196170,0.012088,13.000,13.034,19.098,0.187277,240,13.034,19.098,0.058497,0.187277,0.208259,239,0.187277,0.283594
1,15,2,249,250,2,1149;1150,194.338,194.184,-0.155,489.482,489.177,-0.305,-0.491490,-0.524036,-0.032545,-0.609516,-0.938607,-0.329091,-1.127969,-1.052821,0.075148,-0.128118,-0.110548,0.017570,1.001,3.179,7.784,0.334485,249,3.179,7.671,-3.944662,0.334485,0.062129,249,0.334485,0.663576
1,15,3,277,480,204,1141;1140;1139;1130;1129;1125;1114;1116;1113,188.170,170.366,-17.804,488.541,493.077,4.535,-1.232304,-1.831632,-0.599328,-1.008962,0.503240,1.512202,0.113835,-0.226243,-0.340078,-0.092841,0.018711,0.111552,0.956,24.639,26.235,0.231406,278,5.702,0.918,0.041394,0.231406,0.020691,343,0.231406,5.111267
